F32022,F52022,F92022,F122022
600.0001109453834,900.4549396027776,2635.9906930580783,2938.705169205866
600.0000274546584,900.544171987359,2637.601659655673,2961.2848219614866
600.000015620358,900.4550757554031,2637.1877187378705,2958.495464582834
600.0000070695822,900.4558091363726,2636.0667833929174,2935.611991968345
600.000058428098,900.000255742015,2636.0751015863952,2926.4400735848517
