F32022,F52022,F92022,F122022
600.0000130106996,901.7256751751044,2680.2319539286573,3107.9046574425934
600.0000106707718,901.9159487519906,2696.802660914003,3152.4826049958874
600.0000072856276,901.6326968701546,2668.3320067267064,3095.2772030846154
600.0000065876958,901.4941087454034,2691.045937332895,3098.810224800276
600.0000099985439,902.371632592836,2670.488079121734,3047.476434242826
