F32022,F52022,F92022,F122022
600.0000004335623,900.000033264661,2300.083441006682,2874.7642138280535
600.0000005218154,900.0001483113011,2300.12537873885,2886.509525443713
600.0000007659484,900.0000251103313,2300.0835358265745,2926.951288173334
600.0000005576464,900.0598656758393,2664.178571731805,2852.034133305656
600.0000001820734,900.0000666659643,2300.073389398209,2865.06316371394
