trial_1,trial_2,trial_3,trial_4,trial_5
601.0917268750234,601.7375938523064,601.9846552012933,602.1457938444503,601.9676610361527
600.7680801612289,601.4328908275033,601.0019097921974,601.1815888499232,601.2640114509571
600.4928031643967,601.1599187159156,600.7973224888273,600.9315377663721,600.9828295200278
600.4447380252551,601.0669143188019,600.7369496803336,600.8810059837434,600.8774049206722
600.4260058312442,601.0027988887048,600.6721575282445,600.8485118324559,600.820669187379
600.4020870066109,600.9295164563871,600.6416887161591,600.8258467925755,600.7988327999478
600.3464390995148,600.8807314625856,600.588699132668,600.782724693281,600.7592230184675
600.3464390995148,600.8807314625856,600.5651718857928,600.7165204224773,600.7294864200625
600.3422433899302,600.8753758192784,600.5103180477345,600.7085195386389,600.6983529141578
600.322081624489,600.8153854784654,600.5103180477345,600.6645705885741,600.6596756274747
600.3016935990662,600.7746768531955,600.5010579389185,600.5999149983372,600.5964319364706
600.2535995940688,600.7368587075006,600.4702357952965,600.5999149983372,600.5815672909985
600.2535995940688,600.727004458166,600.4449799222418,600.5578583713508,600.5192485180455
600.2038504530495,600.6399651931413,600.4016491151157,600.5519514459265,600.518295914379
600.2004086741606,600.5833693208351,600.3791091606236,600.5096656812739,600.4964034408391
600.189456434368,600.5639025295378,600.3390498339116,600.4988567493324,600.4696628765403
600.18289493604,600.5639025295378,600.3259792456588,600.4566436811339,600.4445158293717
600.1790962378788,600.5436916892158,600.2966010918229,600.4317382675915,600.4198922635616
600.166376596916,600.5341863182845,600.2921118291697,600.3570072219748,600.3729019883748
600.1573882205294,600.508117281013,600.2808337343829,600.3542586681156,600.3595800941247
600.1218409643201,600.4681927645764,600.2720876380486,600.3384604218933,600.3446391924482
600.1196694748508,600.4299689869556,600.2416473855301,600.3272913908446,600.3390567178232
600.1163905523664,600.3799915058094,600.2272746722654,600.3160017918027,600.3040850102734
600.1065911705145,600.3631907871712,600.2055072882116,600.3050906606212,600.2802812311595
600.0958050342699,600.3550095690881,600.1806996887433,600.2958798682522,600.2772060865508
600.0884409662323,600.3443599044241,600.1806996887433,600.2529922377122,600.2334858982409
600.0789247447515,600.3166650347124,600.1720317056008,600.2527013568858,600.2313642354754
600.0671436089651,600.2737018193553,600.13388670545,600.2203786678878,600.2274544005519
600.0645535533986,600.273480811329,600.130215665226,600.2047313624347,600.2198217854369
600.0599589416518,600.2571883656527,600.1126774856782,600.1794000149489,600.1896808434392
600.0509069326987,600.2482725249637,600.1015808445211,600.1794000149489,600.1398182456635
600.0344939748148,600.2287802375561,600.0993846255883,600.1787028859927,600.1398182456635
600.0344939748148,600.2106197312154,600.0894187201649,600.1470165642977,600.1379125172747
600.0335274108843,600.1910250938877,600.0836304983317,600.1443319401395,600.13594082839
600.0291452612851,600.1723472424121,600.0792548073775,600.1383755550432,600.1254818103916
600.0241148396453,600.1521791835328,600.0544242085956,600.1194663569995,600.1125316745009
600.023186959652,600.1508408655227,600.0544242085956,600.1180578949624,600.0969837547482
600.0221754736307,600.1504950124961,600.0453677595973,600.1135101846204,600.0927973427963
600.0221754736307,600.1139998812353,600.0434905107319,600.0911274340125,600.069057187796
600.0196494317397,600.1087644248527,600.0414893712342,600.0891047624758,600.0686980725478
600.0192392587927,600.0992154393746,600.0371393628565,600.072121463611,600.0636163382484
600.0173012891223,600.0984430023158,600.0251443275874,600.0464169976182,600.047938784353
600.0162852837897,600.0891261410665,600.0243060200432,600.0464169976182,600.0404298733678
600.014575534035,600.0856170368705,600.021935436247,600.0458997961937,600.0386586597408
600.014575534035,600.0784862728051,600.0209852119243,600.0446202671409,600.0359272327413
600.0142597906463,600.0633050972206,600.0182934897996,600.0356010313843,600.0283491977411
600.0129589187209,600.0620990327327,600.0150109686782,600.032589722946,600.0283491977411
600.0117995043839,600.0603764344572,600.0147782760909,600.0299617992374,600.0249256877753
600.0104228520497,600.054988452141,600.0122526648978,600.0299617992374,600.0241555702879
600.0087105881555,600.0511685002783,600.010971650283,600.0295694718892,600.0229913030253
600.0077099558772,600.0416822284959,600.0062563429046,600.0271104080133,600.0160449382497
600.006128279411,600.0379067833871,600.0057863070979,600.025727379711,600.0160181114072
600.006128279411,600.0334811581179,600.0056564597452,600.0196052612256,600.0130034261742
600.0060994302602,600.0302128182602,600.0051774975789,600.0183529359707,600.0130034261742
600.0059964077369,600.0269169848397,600.0051774975789,600.0181919034862,600.0124726109589
600.0059873374182,600.0202350892638,600.0051763854427,600.0151247752397,600.0122425499791
600.005390085202,600.0202350892638,600.0051763854427,600.0140052572227,600.0119993106456
600.0047955226968,600.0184478926792,600.0051763854427,600.0137967514282,600.0105275122116
600.0047955226968,600.0158449906286,600.0051727732715,600.0132640248186,600.0081834081109
600.0047918227008,600.0158449906286,600.0051727732715,600.0105760107676,600.0081834081109
600.0047915102671,600.0117564740109,600.0051655311922,600.0076042586909,600.006752492177
600.0047890093092,600.011180731977,600.0051655311922,600.0075831866151,600.0067414600283
600.0047890093092,600.0105215808093,600.0051621304159,600.0075831866151,600.005144742426
600.0047863722633,600.0104515855382,600.0051621304159,600.0075831866151,600.005144742426
600.0047863722633,600.008737446911,600.0051616272866,600.0056652748798,600.0051369641991
600.0047863076228,600.0087228887287,600.0051616272866,600.0056652748798,600.0051329403847
