F32022,F52022,F92022,F122022
600.0000135410011,901.3038892390775,2729.1287086958446,3103.8471224325313
600.0000325043891,901.5069550751787,2733.421123282521,2977.585884405895
600.0000212657399,901.8239231035037,2734.851124898028,2955.3664164839765
600.0000176414214,901.5493601664681,2767.4068249372713,3266.38561751205
600.0000211963102,900.99930586854,2737.9704560542373,3000.665078426605
