trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25
151158166512.26166,8487279589008.052,5246761471746.129,10024530056821.25,106447926540655.78,7826862343773.9,439793449412.4363,629757864427506.8,16920172041.655607,774416530265.3402,387612867303.4361,14070671340053.396,1767668624453.3457,3812732343881.5283,40300854577820.484,543534918976677.7,10828073282024.477,7253852099519.074,25427955612859.062,151253446983253.94,4835760985090.611,13286575806041.01,217106839413.34998,6606674505087.201,1072812223483.3237
5100972089.564904,8487279589008.052,5246761471746.129,3282043636959.2725,519616125275.18427,4961498300607.147,223533178567.33936,19341821524009.82,16920172041.655607,774416530265.3402,387612867303.4361,1514969782799.4138,1154820394105.1538,3812732343881.5283,36867084769998.84,41054143103363.26,10828073282024.477,7253852099519.074,23105235028.22516,459327757583.5393,4835760985090.611,1935387064.5968611,217106839413.34998,5988643042299.558,1072812223483.3237
5100972089.564904,534739182336.81445,4900302.124238317,251554005335.3922,343265954418.8474,816229360423.53,223533178567.33936,19341821524009.82,16920172041.655607,745761826.9211811,165390474440.46786,13095704659.991402,46973743040.16983,804050547878.3041,8642225854644.31,1485640829292.5144,3592361868681.134,2943063070511.929,23105235028.22516,459327757583.5393,225346162642.65518,1935387064.5968611,217106839413.34998,660897757835.2136,750288063975.8502
5100972089.564904,534739182336.81445,4900302.124238317,8390282377.584751,210944946605.60428,29237074.124379765,223533178567.33936,259068540984.3217,16920172041.655607,745761826.9211811,165390474440.46786,13095704659.991402,46973743040.16983,804050547878.3041,643737824836.0365,326346042342.7752,2055483873.3180544,2943063070511.929,12447517007.038126,3068774738.702165,186816378295.2138,1935387064.5968611,217106839413.34998,60439403608.192055,9154688652.195873
4709447163.087752,33630361736.51899,4900302.124238317,8390282377.584751,18499757445.952896,29237074.124379765,223533178567.33936,66133229124.845085,16920172041.655607,745761826.9211811,115070522508.60223,4833914625.246196,46973743040.16983,804050547878.3041,643737824836.0365,326346042342.7752,2055483873.3180544,2518213615.569278,12447517007.038126,3068774738.702165,33534897348.11665,1935387064.5968611,80551009435.31206,4480935104.933634,9154688652.195873
4709447163.087752,33630361736.51899,4900302.124238317,8390282377.584751,18499757445.952896,29237074.124379765,63697169822.03765,1204513843.4703445,16920172041.655607,745761826.9211811,59477854.61430605,4023920367.888782,46973743040.16983,2787726338.1836195,125523941823.72708,291976744768.3483,2055483873.3180544,2518213615.569278,9928325399.266247,3068774738.702165,9556999835.493263,1935387064.5968611,41017722275.8211,4480935104.933634,9154688652.195873
4709447163.087752,5495702097.036537,4900302.124238317,8390282377.584751,15006054909.117805,29237074.124379765,63697169822.03765,1204513843.4703445,15470416900.457762,745761826.9211811,59477854.61430605,1411227738.2752295,704856025.4021529,2787726338.1836195,4586808885.366174,82148591585.68451,2055483873.3180544,2518213615.569278,73061829.94408569,3068774738.702165,30997562.6927807,1935387064.5968611,41017722275.8211,4480935104.933634,9154688652.195873
4709447163.087752,516932996.64808273,4900302.124238317,3758073766.4621205,4346052598.04652,29237074.124379765,6831733338.740301,1204513843.4703445,15470416900.457762,745761826.9211811,59477854.61430605,1411227738.2752295,384810027.9185399,1294560320.994938,4586808885.366174,68300788608.46131,2055483873.3180544,2518213615.569278,73061829.94408569,3068774738.702165,30997562.6927807,48825752.02440092,41017722275.8211,4480935104.933634,9154688652.195873
4709447163.087752,516932996.64808273,4900302.124238317,3758073766.4621205,122969283.29838566,29237074.124379765,6831733338.740301,1204513843.4703445,4040193876.570872,305186987.517446,59477854.61430605,1411227738.2752295,384810027.9185399,332900813.06191784,4586808885.366174,1558830948.904416,2055483873.3180544,2518213615.569278,73061829.94408569,3068774738.702165,30997562.6927807,48825752.02440092,41017722275.8211,4480935104.933634,320477687.57575715
70566602.53565347,516932996.64808273,4900302.124238317,3758073766.4621205,122969283.29838566,29237074.124379765,3754548622.670372,1204513843.4703445,2554562718.500007,71238389.4978842,59477854.61430605,123558449.27669455,384810027.9185399,40146890.47456913,12919824.875893824,1558830948.904416,162404635.1717605,1197558440.33504,73061829.94408569,1217366675.4058142,30997562.6927807,14929427.49779514,11177700570.383314,4480935104.933634,320477687.57575715
