F32022,F52022,F92022,F122022
600.0000008909391,900.0000298018278,2300.8311095515514,2887.3932448672463
600.0000008489138,900.4543404588567,2300.0929810558964,2882.1498204973454
600.0000009991618,900.0002184712189,2300.0543642899474,2893.8101057118533
600.0000008004771,900.0000258966111,2300.0746855402786,2897.895951909232
600.000000236314,900.4543311934885,2300.0658872786544,2904.842908426478
