F32022,F52022,F92022,F122022
600.0000007789081,900.0002211412232,2745.6078208091917,2887.0281419592666
600.0000004227876,900.0895524176728,2300.1055377548455,2931.0458960407973
600.0000002666344,900.0000176356124,2710.243663423058,2879.86147513438
600.0000004015334,900.0000065351534,2745.613607381839,2719.904291903613
600.0000007865799,900.00000598821,2709.3213176523795,2918.9852690096536
