F32022,F52022,F92022,F122022
600.0000005446357,900.0000842761908,2300.135236448672,2823.2668040880244
600.0000002896406,900.0000147508676,2300.093636333901,2877.9050348153496
600.0000002686633,900.4543661084158,2300.5610868610584,2869.458172850472
600.000000410111,900.0000369576081,2300.073161373994,2893.4240554892663
600.0000002579571,900.000062170224,2300.1132101194676,2858.703220658156
