Ackley2,Michalewicz,Langermann,Himmelblau
-199.99999999795907,-1.8013034100985537,-5.162126159963984,8.988052111454578e-18
-199.9999999910013,-1.8013034100985537,-5.162126159963984,1.7696680112851092e-09
-199.99999999994068,-1.8013034100985537,-5.162126159963925,1.8688863191070987e-16
-199.99959269307118,-1.8013034100985537,-5.162126159963984,7.585340548626585e-10
-199.9998512024233,-1.8013034100985525,-5.162126159963984,0.0
