trial_1,trial_2,trial_3,trial_4,trial_5
5.74865596808883,0.48679326516176147,3.0164453717389663,1.2814844785089456,0.2167255008621767
1.2509487993659412,0.48679326516176147,1.6818871905699604,0.3376392750363516,0.2167255008621767
1.2509487993659412,0.48679326516176147,1.6818871905699604,0.3376392750363516,0.2167255008621767
0.9304398195969117,0.11397821600298681,0.08736591488179365,0.19666342725753316,0.2167255008621767
0.12012768185235881,0.11397821600298681,0.08736591488179365,0.19666342725753316,0.007734324100314249
0.12012768185235881,0.012408792575579473,0.08736591488179365,0.001616583619463363,0.007734324100314249
0.12012768185235881,0.012408792575579473,0.005604436259851506,0.001616583619463363,0.007734324100314249
0.09705629419135703,0.012408792575579473,0.005604436259851506,0.001616583619463363,0.007734324100314249
0.09705629419135703,0.012408792575579473,0.005604436259851506,0.001616583619463363,0.007734324100314249
0.09705629419135703,0.012408792575579473,0.005604436259851506,0.001616583619463363,0.007734324100314249
0.09705629419135703,0.012408792575579473,0.00449571365059024,0.001616583619463363,0.007734324100314249
0.09705629419135703,0.012408792575579473,0.00449571365059024,0.001616583619463363,0.007734324100314249
0.09705629419135703,0.012408792575579473,0.00449571365059024,0.001616583619463363,0.007734324100314249
0.09705629419135703,0.012408792575579473,0.00449571365059024,0.001616583619463363,0.007734324100314249
0.09705629419135703,0.012408792575579473,0.00449571365059024,0.001616583619463363,0.007734324100314249
0.09705629419135703,0.012408792575579473,0.00449571365059024,0.001616583619463363,0.007734324100314249
0.09705629419135703,0.012408792575579473,0.00449571365059024,0.001616583619463363,0.007734324100314249
0.09705629419135703,0.0017996794377183175,0.00449571365059024,0.001616583619463363,0.007734324100314249
0.09705629419135703,0.0017996794377183175,0.00449571365059024,0.001616583619463363,0.002440908351821199
0.05697138296206311,0.0017996794377183175,0.00449571365059024,0.001616583619463363,0.002440908351821199
0.01988605928325758,0.0017996794377183175,0.00449571365059024,0.001616583619463363,0.002440908351821199
0.01988605928325758,0.0017996794377183175,0.00449571365059024,0.001616583619463363,0.002440908351821199
0.01988605928325758,0.0017996794377183175,0.0020444621961640485,0.001616583619463363,0.002440908351821199
0.0031593943967508542,0.0017996794377183175,0.0020444621961640485,0.001616583619463363,0.002440908351821199
0.0031593943967508542,0.0017996794377183175,0.0020444621961640485,0.001616583619463363,0.0016474356440626782
0.0031593943967508542,0.0017996794377183175,0.0020444621961640485,0.001616583619463363,0.0016474356440626782
0.0031593943967508542,0.0017996794377183175,0.0015318175239092812,0.001616583619463363,0.0016474356440626782
0.0031593943967508542,0.0017996794377183175,0.0015318175239092812,0.001616583619463363,0.0016474356440626782
0.0031593943967508542,0.0017996794377183175,0.0015318175239092812,0.001616583619463363,0.0016474356440626782
0.0031593943967508542,0.0017996794377183175,0.0015318175239092812,0.0006118332046986504,0.0016474356440626782
0.003058337466388638,0.0017996794377183175,0.0015318175239092812,0.0006118332046986504,0.0016474356440626782
0.003058337466388638,0.0006230081707401037,0.0015318175239092812,0.0006118332046986504,0.0016474356440626782
0.003058337466388638,0.000590958848825459,0.0015318175239092812,0.0006118332046986504,0.0016474356440626782
0.003058337466388638,0.000590958848825459,0.0015318175239092812,0.0006118332046986504,0.0016474356440626782
0.003058337466388638,0.000590958848825459,0.0015318175239092812,0.0006118332046986504,0.0016474356440626782
0.0022038585183381406,0.000590958848825459,0.0015318175239092812,0.0006118332046986504,0.0016474356440626782
0.0022038585183381406,0.000590958848825459,2.2995645257351622e-05,0.0006118332046986504,0.0016474356440626782
0.0022038585183381406,0.0005409495958878357,2.2995645257351622e-05,0.0006118332046986504,0.0016474356440626782
0.000760562633369741,0.0005409495958878357,2.2995645257351622e-05,0.0006118332046986504,0.0016474356440626782
0.000760562633369741,0.0005409495958878357,2.2995645257351622e-05,0.0006118332046986504,0.0016474356440626782
0.000760562633369741,0.0005409495958878357,2.2995645257351622e-05,0.0006118332046986504,0.0016474356440626782
0.000760562633369741,0.00034243308941587396,2.2995645257351622e-05,0.0006118332046986504,0.0016474356440626782
0.000760562633369741,0.00034243308941587396,2.2995645257351622e-05,0.0006118332046986504,0.0014184470131695934
0.000760562633369741,0.00034243308941587396,2.2995645257351622e-05,0.0006118332046986504,0.0014184470131695934
0.0003891227950008106,0.00030122407965954307,2.2995645257351622e-05,0.0006118332046986504,0.00040863246037791187
0.0003891227950008106,0.0001315624874182112,2.2995645257351622e-05,0.0006118332046986504,0.00040863246037791187
0.0003891227950008106,0.0001315624874182112,2.2995645257351622e-05,0.0004530750754185623,0.00040863246037791187
0.0003891227950008106,0.0001315624874182112,2.2995645257351622e-05,0.0004530750754185623,0.00040863246037791187
0.000368476519415136,0.0001315624874182112,2.2995645257351622e-05,0.0004530750754185623,0.00040863246037791187
0.00013522862911018144,0.0001315624874182112,2.2995645257351622e-05,0.0004530750754185623,0.00040863246037791187
0.00013522862911018144,0.0001315624874182112,1.7755239298324037e-05,0.0004530750754185623,0.00040863246037791187
0.00013522862911018144,0.00010245170018917813,2.16942441095824e-06,0.0004530750754185623,0.00040863246037791187
0.00013522862911018144,4.0195904652369424e-05,2.16942441095824e-06,0.0004530750754185623,0.00040437897353298377
0.00013522862911018144,4.0195904652369424e-05,2.16942441095824e-06,0.0004530750754185623,0.00040437897353298377
0.00013522862911018144,4.000416000419167e-05,2.16942441095824e-06,0.00022694989325547005,0.00040437897353298377
0.00013522862911018144,4.000416000419167e-05,2.16942441095824e-06,0.00022627579641421928,0.00040437897353298377
0.00013522862911018144,4.000416000419167e-05,2.16942441095824e-06,0.00022627579641421928,0.00040437897353298377
0.00013522862911018144,2.927624929923135e-05,2.16942441095824e-06,0.00022627579641421928,0.00040437897353298377
0.00013522862911018144,1.1651591253029076e-05,2.16942441095824e-06,0.00022627579641421928,0.00040437897353298377
0.00013522862911018144,1.1651591253029076e-05,2.16942441095824e-06,0.00022627579641421928,0.00040437897353298377
0.00013522862911018144,1.1651591253029076e-05,2.16942441095824e-06,0.00022627579641421928,0.00040437897353298377
0.00013522862911018144,1.1651591253029076e-05,2.16942441095824e-06,0.00010737677285864225,0.00040437897353298377
0.00013522862911018144,1.1651591253029076e-05,2.16942441095824e-06,0.00010737677285864225,0.00040437897353298377
0.00013522862911018144,1.1213433382993949e-05,2.16942441095824e-06,0.00010737677285864225,0.00040437897353298377
0.00013522862911018144,1.1213433382993949e-05,2.16942441095824e-06,0.00010737677285864225,0.00040437897353298377
9.942832503469481e-05,1.1213433382993949e-05,2.16942441095824e-06,0.00010737677285864225,0.00040437897353298377
9.942832503469481e-05,8.984710223125535e-06,2.16942441095824e-06,0.00010737677285864225,0.00040437897353298377
9.942832503469481e-05,2.963816137895022e-06,2.16942441095824e-06,0.00010737677285864225,0.00040437897353298377
9.942832503469481e-05,2.963816137895022e-06,2.16942441095824e-06,0.00010737677285864225,0.00040437897353298377
9.942832503469481e-05,2.963816137895022e-06,2.16942441095824e-06,0.00010737677285864225,0.00040437897353298377
9.942832503469481e-05,2.963816137895022e-06,2.16942441095824e-06,0.00010737677285864225,0.00040437897353298377
9.942832503469481e-05,2.963816137895022e-06,2.16942441095824e-06,0.00010737677285864225,0.00040437897353298377
9.942832503469481e-05,2.576136860235414e-06,2.16942441095824e-06,0.00010041436061179566,0.00040437897353298377
9.942832503469481e-05,2.576136860235414e-06,2.16942441095824e-06,0.00010041436061179566,0.00040437897353298377
9.942832503469481e-05,5.441288922893518e-07,2.16942441095824e-06,0.00010041436061179566,0.00023305533460542472
5.440830608250269e-05,5.441288922893518e-07,2.16942441095824e-06,0.00010041436061179566,0.00023305533460542472
5.440830608250269e-05,5.441288922893518e-07,2.16942441095824e-06,0.00010041436061179566,0.00023305533460542472
5.440830608250269e-05,5.441288922893518e-07,2.16942441095824e-06,0.00010041436061179566,0.00023305533460542472
5.440830608250269e-05,5.441288922893518e-07,2.16942441095824e-06,0.00010041436061179566,0.00023305533460542472
5.440830608250269e-05,5.441288922893518e-07,2.16942441095824e-06,0.00010041436061179566,0.00023305533460542472
5.440830608250269e-05,5.441288922893518e-07,2.16942441095824e-06,0.00010041436061179566,0.00023305533460542472
5.440830608250269e-05,5.441288922893518e-07,2.16942441095824e-06,0.00010041436061179566,0.00018180287166582755
