F32022,F52022,F92022,F122022
600.0000002723212,900.089604403827,2300.106249413369,2847.322139448181
600.0000005191689,900.0001070721775,2745.6250905497095,2907.4959205652854
600.0000004092424,900.089532854978,2300.1169404597103,2929.733202740644
600.0000002957304,900.0000218228855,2717.570632298983,2608.2877458271337
600.0000004348784,900.1803684749989,2300.0702047524433,2906.079976464131
