Pressure Vessel,Welded Beam,Three Bar Truss,Multiple Disk,Tubular-Column,Corrugated-Bulkhead
6090.526201685867,1.6702177262821651,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.7143351211635,1.6702177262804634,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6090.526201685871,1.670217726285831,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048518,1.6702177262818785,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6090.526201685869,1.6702177262811122,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048626,1.6702177262820679,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048451,1.6702177262859494,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048439,1.6702177262822748,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.71433504847,1.6702177262838116,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048437,1.6702177262813787,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6090.526201685867,1.670217726282747,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048436,1.6702177262828029,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335051198,1.6702177262815587,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6090.526201685867,1.670217726281335,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6090.526201685867,1.6702177262814446,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.7143350499455,1.6702177262822808,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6090.526201685867,1.6702177262822913,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6370.779712729855,1.670217726282825,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6090.526201685868,1.6702177262801192,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048477,1.6702177262843954,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048462,1.6702177262805868,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6370.779712729857,1.6702177262825835,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6090.526201685867,1.6702177262806444,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6090.526201685867,1.6702177262813416,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048449,1.6702177262804612,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
