F32022,F52022,F92022,F122022
600.2201023853058,901.1665700624567,2781.419533565302,3126.368320058857
600.0527309959617,901.8118979330725,2807.45499316954,3075.3777592953425
600.0789113207187,901.5326253291718,2997.5460289069897,3173.2450034081035
600.1019399150988,902.1798501662603,3138.537793943049,3071.1651193768025
600.1386333886376,901.7212601270522,2951.509479476353,3089.725138844585
