trial_1,trial_2,trial_3,trial_4,trial_5
2948.350727384746,3026.1383800592716,3220.885185303793,3242.5841828667703,3070.761643865683
2941.2227951001714,3018.78486935285,3103.2926525547887,3128.6731883655007,3035.1438777240037
2931.3538814909925,3018.78486935285,3048.9385103824907,2916.8593446414443,2986.9510006975906
2931.3538814909925,3004.1205675641636,3048.9385103824907,2916.8593446414443,2986.9510006975906
2915.7309235513135,2984.2714121754734,3048.9385103824907,2916.8593446414443,2962.5071965359443
2897.546586025695,2976.1772307059755,3048.9385103824907,2916.8593446414443,2962.5071965359443
2897.546586025695,2976.1772307059755,3005.310634821158,2916.8593446414443,2962.5071965359443
2892.0566595912296,2964.8528452954897,2998.764875596341,2916.8593446414443,2962.5071965359443
2888.311236159455,2964.8528452954897,2998.764875596341,2916.8593446414443,2955.8626187616787
2885.2635581012537,2954.2442881497686,2998.764875596341,2916.8593446414443,2955.8626187616787
2877.7238950227993,2947.4539156802675,2998.764875596341,2916.8593446414443,2955.8626187616787
2874.3215256656326,2947.4539156802675,2998.764875596341,2916.8593446414443,2955.8626187616787
2867.719799150221,2942.7495536725773,2998.764875596341,2916.8593446414443,2938.9502419996593
2867.719799150221,2935.5347777138095,2944.8698682194995,2916.8593446414443,2938.736385244266
2867.719799150221,2918.737243827362,2944.8698682194995,2916.8593446414443,2938.736385244266
2867.719799150221,2918.737243827362,2944.8698682194995,2916.8593446414443,2938.701823074893
2867.719799150221,2918.737243827362,2944.8698682194995,2907.2950275140693,2938.701823074893
2867.719799150221,2916.8343145355143,2944.8698682194995,2907.2950275140693,2938.701823074893
2867.719799150221,2912.5791882579038,2944.8698682194995,2888.997013144293,2936.9081481843523
2867.719799150221,2912.544928685239,2944.8698682194995,2888.997013144293,2936.9081481843523
2867.719799150221,2912.544928685239,2944.8698682194995,2832.5579878150547,2936.9081481843523
2867.562490720659,2912.378711221448,2944.8698682194995,2832.5579878150547,2936.6683396932976
2867.031262589318,2910.7593039016265,2944.8698682194995,2832.5579878150547,2936.6683396932976
2867.031262589318,2910.3484558428927,2944.8698682194995,2832.5579878150547,2936.229852159262
2864.62398616128,2910.330682407842,2944.8698682194995,2824.5781670525375,2936.229852159262
2864.62398616128,2910.330682407842,2944.8698682194995,2782.90194711294,2936.2170741282052
2863.8789778921614,2910.3145672751666,2944.8698682194995,2776.2992263725832,2936.1921416491023
2863.8789778921614,2910.313797810614,2944.8698682194995,2776.2992263725832,2936.1874736675527
2860.130676650078,2910.3131604396713,2944.8698682194995,2776.2992263725832,2936.1797157515484
2859.447135087717,2910.3129270607665,2944.8698682194995,2757.410017397113,2936.178084675329
2857.945447599779,2910.3129270607665,2937.6670041208267,2753.5176332016836,2936.178084675329
2857.9061190565776,2910.306454388863,2937.6670041208267,2750.0600979857936,2936.171042342835
2857.2478920444164,2910.306454388863,2937.6670041208267,2749.1429402370372,2936.1703774104103
2857.2478920444164,2910.3032133874303,2937.6670041208267,2747.1684032787152,2931.2749837930255
2857.2478920444164,2910.3032133874303,2937.6670041208267,2744.7225226417017,2930.500291968176
2857.188985623393,2910.3032133874303,2937.6670041208267,2744.7225226417017,2930.4086879272595
2857.045427384312,2910.3032133874303,2937.6670041208267,2744.7225226417017,2930.4086879272595
2856.750150423314,2910.3018061302546,2937.6670041208267,2744.0668894954865,2930.3698512412957
2856.715456461187,2910.3011139720425,2937.6670041208267,2744.0668894954865,2930.347132235154
2856.715456461187,2910.299037376712,2937.6670041208267,2742.129052260943,2930.347132235154
2856.715456461187,2910.2974925915787,2937.6670041208267,2734.8555342567483,2930.3405454373647
2856.603936372991,2910.2964960514096,2937.6670041208267,2731.3694672502206,2930.3405454373647
2856.603936372991,2910.2964960514096,2937.6670041208267,2731.3694672502206,2930.3120907271677
2856.603936372991,2910.2964960514096,2937.6670041208267,2730.92618382081,2930.3120907271677
2856.5971961443515,2910.2963650436277,2937.6670041208267,2730.92618382081,2930.3120907271677
