F32022,F52022,F92022,F122022
600.0000089233856,901.3602011657451,2656.3716497341916,3010.7809627704864
600.0000101806323,902.5488557259047,2677.605214302354,3090.1799205358407
600.0000148292623,901.9925973181241,2646.742055704717,2952.5211984184825
600.0000051034841,900.9108846869283,2308.793941758987,2941.7616231181055
600.000009463119,900.9090752489933,2673.752706986097,2925.58430985167
