F12020,F22020,F32020,F42020,F52020,F62020,F72020,F82020,F92020,F102020
40885922879.281105,23179.388993927754,439158.1357949643,10663.171676899308,29705401.923196565,14047393.639857076,23273646.205454815,2590.036551239134,33257.77855526356,4546.252328914964
15516520299.824345,22480.18787757632,696303.7154381132,5303.490881329062,15311326.207941081,677391.4916766919,103080310.70393212,2586.7067475742183,16590.603760605416,4907.8613531841875
19897147117.905895,23447.26480533016,606471.1639555321,3001.3824960068796,24056354.110358823,152297.15424971518,58131412.7306624,2618.5896563869896,32496.267524774605,4705.286238682009
19359383054.755234,23478.427996961473,635757.3096055909,7498.671152017206,63332631.27557129,217255.84259301666,55950029.19576187,2686.5249843421016,30399.82033532556,5139.627027810259
23153232978.516163,24361.13555095579,736454.3372659474,5631.927733101666,66195707.06968223,716988.4697868252,67696801.72795047,23589.656651779274,30118.313098452116,4366.333380600105
21546609200.75875,26806.803176890862,597080.7299644207,4466.33934273088,37540910.64144852,33898714.893784024,74715186.41749969,3411.5328454639953,23099.81393357785,4814.795350108714
19307676277.438774,23266.183700749698,909269.5730626617,8486.497544413827,19560903.969789058,24516598.674424,66148285.01727827,2521.198596176763,37087.33502189845,4899.247605448486
21391424046.09699,22951.941744724616,713037.6281305393,2288.189754349049,28678328.057334986,132866.84934846524,26243494.37056495,21307.133991441675,30735.786943038172,4838.222801030295
14223072428.50673,25695.160148283205,800435.9269156896,2849.931637804961,20761983.137944702,30917715.684383776,33252755.543974694,24197.219804137163,28002.298777098436,4586.973360391015
34772677498.39086,24163.68129695606,693417.8687747135,3323.3723534620876,44313487.43103806,11532309.156391976,34451704.2720349,3558.9172133654492,31542.149610447508,5221.57945105707
19090281567.03183,24978.782783964267,455394.24700946925,4190.044920642002,48928455.24608079,280039.0458200363,48379594.98681809,2481.1437702195317,33451.322641507075,4991.855959364681
17388704294.328896,24675.368174704516,455002.68993973505,7701.48897897088,51115154.37146877,4016138.694617924,13896366.749513203,2709.2764258019315,28111.937966790814,5042.335578241058
14676771572.265146,25728.165271546528,857763.9265942589,2715.5642149335767,27359281.793922562,521021.37105991994,138070137.78260794,2570.222255163402,26682.28199078057,4938.342399021314
21549224934.822876,1993.447906920468,667701.6411900242,6714.963811374987,50297403.8316658,10711121.442873338,45918974.03602324,2822.023087758529,34223.38814073149,4886.171423029375
12405472223.727346,26933.66425898614,714157.8931877356,3888.161160934355,42425540.76442694,238729.266838483,96522802.5788513,2607.6807782123,35879.28384525062,4986.852113881492
18168519657.396587,23441.862839708436,718095.0819909221,9068.340554193242,34650472.41766088,1734912.2874868617,106316497.2726382,2542.3373049747743,27973.851833516306,4869.899397246734
11419298058.296583,25058.48969178189,506543.44281371584,3735.3397272531743,70710576.00737764,4904216.774783743,81810686.03048576,2787.468156107027,31266.627535066833,5578.457722487417
23073423054.671516,24044.488575712945,579976.1617139089,2374.834166387292,45318381.85611635,4099108.4804619052,40108097.22500877,2752.7628341514765,30753.8938938597,4217.461734242686
14148428624.429338,25251.952671096118,728709.0658498174,3669.594005987984,19487469.52705535,874999766.1951746,60736336.43610376,2650.7025654619347,40759.19941708416,4893.891775347864
9431751064.01785,5524.68178442755,747398.3966003451,2575.320906563269,30783641.090243295,8352441.477460723,28506378.03991297,2678.5521478785627,31588.25243477159,5203.340557980249
24040649064.50345,24855.609828637247,873936.0509645024,2737.764262197914,34629445.05313358,2113205.914546317,27047761.60452074,2502.2969577241142,42695.1959075924,4566.22532183705
20506507958.370655,24818.00259222976,617359.0566589512,2628.2529716450504,26471348.99903486,119686.67262439434,26129649.31364375,2651.295854577515,26018.380210057934,4414.4315872625675
15856508962.031773,-778.6880645498968,819571.0430902946,2668.7889086280184,53475028.41077438,1470576.435188984,54621119.935376644,4246.836636608229,27541.563176116695,4685.676788262232
16722706730.638998,23822.77124799307,416564.85685258626,4400.522816065479,34723608.67490693,2805012.1946058306,101969511.39322284,2531.9325092721924,25210.750822498416,4758.993048458281
10363371511.911655,23982.594884133607,783511.7831254707,2549.1548864710967,19602078.44205058,7534225.191412557,37972125.93778193,2116.4061646646564,32214.98751781202,4904.259992838837
