F12020,F22020,F32020,F42020,F52020,F62020,F72020,F82020,F92020,F102020
264853198622.23758,24308.7605761794,8463951.161074134,9841645.743844494,1863592297.3855073,4986137908.737383,20362563281.320286,22917.800014724613,88372.62947621211,29746.08764749757
274230844112.14175,27081.371204226984,8397793.264744863,10234080.092175059,1606320413.8757246,2755763474.366906,23286103288.03916,23982.530093940793,88915.01575098354,26936.331696769546
299557355341.35425,23234.52701244884,8420361.146984695,11524013.565626932,2107165307.439074,2533268297.423062,14973161152.112415,7360.718852469943,89796.37117096788,26673.588528219392
272341705405.56174,26486.441695365964,8160072.488599396,11934271.022660246,1726617651.2275724,4669886977.113718,18104267571.830063,23446.51656537508,87510.02933848496,27586.289249203404
259356781009.12476,26524.595079890616,8271879.951035512,8307732.17635613,1588626964.1425414,4663655019.561956,12145954207.319124,23929.471786446302,91614.99929132506,29778.744709104907
265873123971.03244,27918.96255268733,8398767.49101982,9221521.98041044,1692990911.892393,3718255891.205514,16502721288.220581,25061.124340394304,83707.21101356937,32544.876158294242
274329641496.97745,24996.17289111204,8295703.195521846,12673004.58872403,1999923392.3598158,3859393607.57195,17193944484.953613,23974.173862027827,85015.07178838145,28835.010151581824
250343202497.39572,24760.73994938246,8555587.170192711,10029055.759909399,1225688741.2267232,6624880509.571425,23485173956.189785,24110.66757389605,84213.84235226414,27125.159185804565
256497601394.3341,24318.200890545664,7778739.226534416,10373559.00499354,1374793756.2687523,4597847439.45276,13540981544.416382,25036.516553786158,89987.15395606586,29666.754357896512
282854585464.4116,24535.079047561667,9231146.129447194,15322051.282200696,2000349051.1376834,6251123661.45491,9455174008.308489,21574.9096440343,81547.43477659588,29003.381283658804
268169753528.79492,27573.463424636942,8225446.409923149,9202391.32578937,1978809946.1190813,2572038373.729726,16097781274.32489,25746.690173020557,83066.21651822569,23197.847727987035
273264561103.71005,25637.391519617173,8336975.212121794,14649154.754286658,2055626822.8691764,2877801439.0842156,13027531329.303133,24640.080961167085,91428.69573024445,29171.59700610265
235621494700.875,26903.219172746834,8260654.837546852,10571590.854012048,1760664691.6023538,5131005309.292914,12237028009.371643,25038.074860923818,91975.10318642782,30849.167122247596
258342306513.8091,27135.239401145554,8150199.735717481,14870585.576804744,1739397335.2273114,4460850786.660359,20212632319.476288,24351.70832175394,85871.69689599225,27486.29077776907
233194011194.81635,25881.767220198064,8419904.874781184,7940203.0238224985,1801188213.1950645,2924139044.615046,23221783505.200455,21904.588232362676,84529.92672341448,30214.03784026023
276617166203.3687,26938.526892997972,7406108.208959178,11423055.459556215,1746879584.450265,3905131689.810142,20711995098.77505,8275.489504119547,85429.73545015816,25103.135663039517
261073974989.57352,26749.32545238537,8806490.872772222,13427920.298677996,1359141737.7495115,3026164676.480339,20794572035.595,24260.716313410197,79987.75936841409,30635.516410384647
237415014551.06635,25314.236799062634,8941216.601354554,9580328.221823094,2544565255.414149,4310664425.537701,18803397460.382202,25316.86912819858,89118.5084522809,31544.998686644998
249230686391.4516,26483.229332543593,8973536.171857268,8514999.185426157,1948998506.753681,3429269014.7245216,11299956089.25252,4951.999878145873,79639.4954462702,27923.796821052914
288951372479.62317,25513.272158119824,7920429.516335684,10795380.34671791,1921345866.7317884,3162226865.615866,14216756165.12278,3723.439530673646,82630.76390130415,31892.405084205904
291631341501.6671,25006.60696378643,8903366.744313754,9841086.017366838,1879918058.5739949,3292920746.926666,18869505299.175266,23066.254533410378,89495.9873387406,32865.501163758374
265808544898.74847,25963.686223579964,8974339.715776743,14805275.325406844,1654909801.139461,6814275596.632537,19481405927.96117,24919.482735834965,83205.8316191557,27969.354030230235
251364903913.41068,27218.008991628503,8858666.56898365,10459077.979325056,1898339570.078708,3388125603.338272,15178627864.970097,22853.784418090218,80306.91271920316,32772.633819622046
284016388732.29553,26251.2965249748,9090951.058690784,11389114.882048586,1550455844.7782135,4075499314.9944916,21606071819.23168,24823.450948980924,87080.80570712048,28845.16895952779
263183046357.28305,26740.309535581946,7202751.646301195,7011570.477160119,1793420828.0657654,3908159422.801314,18875513831.545998,24889.35976564408,90161.34647511017,32633.893573027766
