F12020,F22020,F32020,F42020,F52020,F62020,F72020,F82020,F92020,F102020
738599007.6374179,15394.307958882408,13235.28430392522,2018.4921206299873,10945122.356255032,28493.243505169077,4912841.649975581,2468.5532504202843,5997.20141315591,3922.574076798879
687300019.5841928,14463.33762143206,13512.295179383098,2056.629494763077,10022708.23247695,6135.605374930825,4908996.319674921,2494.1048075203607,6664.7490428687,3914.541987206978
526858121.94538116,13750.819337958394,33630.379751957116,2006.2403991646972,2420611.2800971754,3801.4971082996935,5238143.312180294,2452.5482000116526,7934.640679055316,3862.7538283702743
1009287703.7759905,14269.373534263577,19037.183278750832,2049.2002140320506,4226637.357498505,4616.800776965466,2147571.8739974904,2448.9183566558127,7480.952235793353,4067.668624030118
627173902.1382042,14137.135092850658,16560.05109110222,2037.169107501429,11083550.937008698,8038.727546868369,4494087.450441475,2464.29130084846,8672.453001960486,4311.867506030915
383643981.8855037,15848.486482480763,18525.62165715437,2030.1767853399963,6689680.460426069,16428.0192834771,6868887.093417349,2498.160000461216,9452.083170982161,4071.176896602259
620165349.4961128,13263.538090089125,18181.49874231006,2035.6459074461827,5416945.998442581,17044.87487459919,1987202.3984499304,2483.020142335028,10413.494879640268,4054.230627995733
582783908.4808162,15106.5313611645,13673.070581214906,2024.0878232931261,7007167.269747798,8857.523351070773,1792525.9095565868,2485.9456569960134,8247.676908512574,3968.438539026285
475506177.36116296,14574.97994419884,18601.057134308012,2052.726060926646,7183897.850608079,13904.995942781745,12353422.856175963,2475.8279724043437,7351.015830043189,3826.1077395414472
487459450.58541906,16218.359174406833,11014.390359193341,2062.9628595386916,8691707.355132347,15729.44894987081,5571969.156782612,2538.3825513399706,7353.191871287694,3885.3183465590882
607046928.0867605,14683.9127324064,22183.90082364692,2012.4742908600124,5043574.05420543,11889.380427498922,8779322.017801192,2513.4532874633096,8899.091010255761,4035.129835937906
576009242.4914069,15322.790392778163,16424.009290854883,2053.19853935461,7944483.67933074,6162.939341168192,4791844.604041606,2538.4588997779774,6129.2804095651845,4117.1160352557245
259951781.91754335,14590.239326993953,21244.842081265615,2008.3103698646364,6257259.563427558,6436.285176798034,9574246.882361345,2489.6779888392884,7313.782864080469,3983.014397110979
345829298.8976906,16028.515212231614,12858.86779375783,2041.3653627221938,5760628.176669014,5147.119247998952,12954872.421521937,2493.4317502146846,9521.516916770866,3980.865224210697
765945277.8389345,14477.743610659174,21289.27142073364,2031.6959917914244,11153433.195794128,10613.907504135343,7069010.718564376,2477.9779973196305,6753.529784368974,4226.929431334538
876114371.1351479,15312.090593383109,17527.30688393578,2046.0971430451684,9267857.803726444,4877.632263749102,9005193.0288647,2487.4099145362716,5242.029740271999,3960.768097887308
452765527.5123662,13950.080594274546,15887.790314689504,2027.029873413554,5575986.668940909,17189.342839514386,9166763.386317505,2576.798746749382,10599.546893624361,3811.1883316772332
551120480.1483529,13986.373736244539,11438.072375524755,2035.6656329534535,8119869.164379182,5557.72988267149,2386014.3974046167,2420.0205879775326,9058.530125063564,3868.1489762227006
475416047.3766491,15012.38390486881,16430.486101423143,2076.1362014372594,12353129.380865252,29201.489209956333,6676742.855462275,2508.811268797167,9014.800509787074,4058.6546602388294
621496745.5933604,15023.933485505666,12346.026401923467,2032.3942268496899,5632835.398100137,5759.9761567361775,6101725.493779742,2515.974695851656,10333.841668787336,3988.1481729122656
602096680.6910081,13618.215037963932,19874.926154481753,2041.331427125279,7115412.4754730435,14220.924488407862,6323499.290248948,2502.630107418755,6213.467833746981,4100.203762078605
522279863.2184814,15393.305045337245,29595.259397302285,2007.2365388451656,9591328.14660233,11950.580406733237,6119569.170150123,2454.2020102287156,9304.537639808525,3985.8071031744157
201410854.2300641,15276.786088720466,20940.690907334214,2037.3879611774066,9753024.88999089,6558.263585740738,13180886.399273362,2465.647153345491,8451.603755193524,4078.293518352386
521553074.39295715,15330.32162966816,23528.947711209814,2029.726713993458,4095856.2624076786,10372.003269276971,1473854.8626157078,2494.3361118875537,9496.557183701607,3916.050080826035
186629408.9226134,13710.011390503652,16900.526583674866,2035.0552338004582,6713993.1870577745,5147.864946442676,2993017.9723731047,2562.746275819219,9557.504613290654,3864.989511994375
