F12020,F22020,F32020,F42020,F52020,F62020,F72020,F82020,F92020,F102020
101319878770.3965,24439.96201766172,3557163.5423102896,160481.30158918368,74267639.27303512,1590165740.9321449,4801629694.65882,3816.002004007627,98059.26448926138,16069.24112558393
137978047105.506,22803.008923387115,3745060.101880193,36406.79021907923,96956228.88407698,1180189979.0050972,1834206849.3732176,3475.279054572718,90075.01787907886,15758.321137542745
134829095948.84624,25440.745082341924,4785530.686665805,563801.5793404047,131968796.5066484,78716395.01249264,484129856.0027747,3095.3162429432655,103969.91901064424,9713.624648913861
171863383178.4836,22427.065986053065,3160516.8431794373,1813168.012989927,127090858.78869726,1106350368.4378276,879365007.4270396,3048.5881099780763,130725.7351868392,20934.568543177607
157652942446.57095,24612.257724185187,4853411.983957844,237432.6069999117,155225633.5904367,1570803829.6404173,1184405300.0255828,3268.6459184215933,135298.2787055918,12176.663353426928
146306972074.2202,22471.002163167395,3842490.9711329634,223489.0194728746,142633224.02224788,1205318872.9327767,1576661535.9058843,3227.779383914197,73998.94488954965,19268.617234725258
151457952281.4777,21715.391017139395,5677473.582615448,389348.65751363,123875360.962667,248924676.56924516,958014670.1880878,3144.5262172275256,100783.61958179508,12220.049861237665
136404643771.52705,23312.480420065076,3850470.823510457,628563.9911653297,82315013.46372403,1226316046.4431067,899223636.1309804,2799.1211658375537,144180.16158360115,10867.273600163851
100282141350.08531,24616.10474583126,5192692.51184861,123306.2786445472,128966201.05600819,678865697.0311203,910821861.883807,3028.313873419488,148292.37523721522,12455.390948833621
126116054435.69183,22797.40574592473,4095240.12410894,830605.6472359744,126750523.3662635,742653701.2977221,623072324.5410539,3599.6734288177136,134776.4158636184,20450.558569402372
92685753444.85379,20789.554210182356,5056747.502517612,112531.01659821894,203160388.1139604,1716197844.6557305,1520820654.5901985,3602.264781079728,189128.78736681974,12046.501432715982
157315860195.70114,21934.37803394446,5369672.237672649,527103.5858826303,173830657.41018447,1420632237.2596385,1401281363.1542988,1930.6515413431002,137589.9538021167,19038.71494371765
118961529222.52606,23485.78936722546,6941693.336258563,1858552.972558817,227573967.64483052,120445640.55558157,1019286588.5181364,3135.90087647153,75097.41050846687,10441.57922767526
97884119358.37148,20756.34650602655,3812241.94376908,816078.6555686649,124622333.88910925,959417978.5633074,1392253542.2244513,3333.1297963843267,125560.54917085121,16134.159617511667
120510421057.27328,21795.414891965887,5188001.0462385835,168069.8301222003,152382231.80982426,2387031860.987668,850291704.3412251,3925.9337213135427,97289.11110036501,14382.955473147442
132880116292.10359,23381.670448101726,3806419.636941379,471972.77619670506,70622560.8183976,1804166818.2925515,463524159.68608123,2926.89732390963,114059.23000389697,15326.033016929354
120400882561.1523,22671.82028635545,3639501.143310772,334274.02423355076,101898819.91626638,144293016.65373147,2846237959.0869594,2964.144141124556,142478.29916450256,13757.694767060937
75288622016.15092,23660.40466502893,4007477.5292729624,209076.63925288367,152518941.9087804,340579056.6058296,1789002773.5798204,3433.3647200646246,69428.95195737558,15601.755505527935
118563634910.53017,24077.610160341097,4306324.985907933,249596.66325083378,103924838.58237961,3539370617.618603,633898640.7714521,3324.665846447574,97914.27746155407,14503.99257070273
130815655906.1625,22902.56195191742,2695268.034477853,288526.5209942937,62135891.0962909,1457895199.8140805,1137017442.2408175,2952.8925295354843,99183.90823727679,10786.549715480058
76467627354.85005,23577.39283932029,4390549.623019536,79406.69189120516,131524899.6024534,103709433.46492074,1840051949.4725125,2794.174369657111,133195.50017156563,9716.119828813502
121336886242.34174,23473.235759871353,3449942.434221157,243440.53997639118,68291434.96050122,877101874.1334933,1025480120.3785788,2925.638760303392,147870.07431009706,14129.769497626103
137753521688.00217,23955.071421788114,4220614.919327292,664668.7060434507,126297055.92003329,1352310677.8081386,779664329.9525124,2792.5932511627548,160497.50084544386,9651.136118866078
150567845789.14172,23943.701298381657,4033250.465426951,92910.67113142686,147984143.00159916,939110429.8911816,2026892203.1139235,3578.9260770487863,107443.20743522851,13317.230951719243
112008191167.68875,19423.18046482135,3726020.070772604,306447.94771576766,196920217.8875737,493720107.0027451,1463564269.4570293,3017.290269881437,110238.33709517164,11972.187751486359
