F12020,F22020,F32020,F42020,F52020,F62020,F72020,F82020,F92020,F102020
677652213.274535,4385.225387594328,17678.08598849052,2473.8765223842347,34492800.98589295,174472.31032159427,32686790.585213784,4734.451297433797,18540.668675737554,4378.2211499444775
842616495.0309205,5868.267776888351,30816.899789439856,2297.3219523369867,48302598.867828414,75447.92079226043,34174398.46155609,2564.882090584665,17934.08491141331,3950.2113054345255
573343665.0791824,1091.429300771233,28965.04275874714,2205.1793210234173,47502876.7707549,170592.13926239833,60009646.941536106,1698.3890541250191,10793.186111311607,4039.0582079238247
910810792.759618,-691.1482108681303,34288.163796001456,2595.052634010518,40188792.56007848,149603.27239273267,43021796.33092092,6348.764365519366,8092.715288463176,4293.705191172734
2215243212.001767,4554.278923651465,54523.86155400717,2285.503729980478,38079196.430401675,137695.72594148552,35722339.13907179,2583.856339757597,14283.613722209573,4727.117145722447
341276903.47693264,7023.966717280207,43877.44574567402,2076.287184650838,37353391.58912315,214594.67038274268,52859135.56835911,2360.519756786076,5379.087311450738,3812.06207545997
1231324745.5601242,1942.787542011145,45684.23546223874,2070.2953890839062,54283828.864233345,206829.98352821788,15803515.15056297,3797.9201158270453,14500.904812252802,4170.8101378536485
815683148.3518331,4093.874571969318,53732.30477931277,2137.8777683730646,24446686.002654776,632424.9574428533,76791460.11554581,2077.977817640801,12657.955327529418,4281.301469905256
714079639.6921047,2146.137529032967,29662.18750067147,2067.1302341369465,34888643.51244014,117495.49327246935,38926147.39644009,2724.545039991224,53012.562342548,4002.0029132588534
1115811370.337517,5969.070044384949,21837.256253748084,2075.220607539763,21607526.160059508,131608.43721229385,45726461.67671685,4469.8088422591845,10561.00300582033,4232.26180110144
1416651458.7692537,3989.3859084220603,39402.14931686957,2156.764850305187,41732086.13093993,121728.53128943726,20004141.32058802,5563.529191583866,6797.689325829631,4328.661256061841
916990363.1164142,2909.1255819456856,24816.84079081535,2227.657643570124,32951542.2989084,424803.16850418254,22045535.915210687,5613.605480359953,11715.163201217192,4261.204672721698
1288118680.56322,-2195.9547051409972,19420.57621580684,2241.66017516391,21401157.766979735,67388.7951059502,49660789.2009945,2783.403335115882,9136.195814123705,4046.7588493483863
899562897.87082,2253.091864779002,42176.39479272335,2163.6562688173954,27654483.84379939,420379.01910507254,27354648.287173264,6253.526797255937,23317.74522465662,4411.120883857661
1428797681.6477785,3701.5508851402774,22517.15324050556,2216.2331391169064,29319421.762245156,190928.87391513298,26934598.427934527,6875.589870075887,16579.0491959377,4229.810835532584
729866949.0644733,9343.082451955219,24082.71937679211,2475.1801916859613,23287764.379238304,185427.9803398291,48106910.09742437,4160.441461928212,11861.662028015846,4095.485579067336
1369752599.1321871,2797.723485587354,23764.79416994607,2074.5721734613953,31311540.878397718,140231.17428477373,101202951.58855045,8090.437326352067,8311.417394001212,4312.766633841602
511574363.24097264,8390.363723811919,36218.254923961125,2071.8612278685214,32922181.225654077,516855.93261468055,19516201.43387588,7903.899557442022,13481.319108019037,4059.836187656718
839475629.6950847,-2952.7316557575614,27081.338075756303,2207.7653593168056,28015735.58489937,767017.727689315,34911789.249371886,7099.936449618414,7498.04453430813,4523.654970338131
1058480384.3505632,3448.8332830566724,40169.25752709924,2103.5209925157023,36378812.826502986,97079.49120127766,13166754.853491949,10914.66430924888,21869.787429541262,4255.809373928745
731196817.264341,4801.304691583864,39504.69519500244,2064.2749080272324,30014978.04302058,176124.94746439316,29676833.030278716,5560.691748900874,11856.170617578418,3917.363970767953
2695891134.8840013,2984.615628162195,24130.08665629833,2133.293149947906,15033371.682418028,146343.97725595717,13556124.688284103,2887.1496293129803,14057.990856592296,4505.994210481187
314589420.55776924,-197.5219541344777,29602.486561822505,2435.6457998634237,31028033.227451254,179521.233291482,42472970.73522978,5888.261312169292,11147.725633410653,4291.216985428033
693397957.4735444,1315.9338437927945,33655.685840461614,2251.890977439045,64597390.05590809,132075.06082403887,34193016.822050974,2745.967150810253,33197.55809328417,4269.7222845268425
699145598.0995524,3918.655805035247,24253.81323926668,2041.322363768985,26131315.894555613,240786.22284801662,56812290.42982439,5128.301877754056,13221.858465391613,3942.512690646268
