F12020,F22020,F32020,F42020,F52020,F62020,F72020,F82020,F92020,F102020
55620502646.506004,10722.488220694977,1570714.9455785265,68080.41503092677,131554114.73643571,6041373.8628553515,715435016.3898888,15357.75851596932,60763.52889769243,7087.267414593755
43802496595.94738,14977.974866990182,2500126.6054199147,101231.21922933529,104296804.40394351,13388175.442568801,331051709.3149217,11359.408169646706,98891.4559812271,6703.047165070377
69784385216.23834,14472.827284881954,1871011.7420376542,106772.52688164267,79442481.89457138,10537816.595627066,578858803.090212,10289.448353318236,69906.92708399855,8333.197894908757
50019484832.81011,14549.868930829078,1716749.7656519725,60605.11703469878,152299871.47614273,24129516.799215626,2307165268.839621,13893.01808463577,83428.12158506773,7529.466581491755
57147327092.70472,18112.35127479223,1811370.0612159853,30502.057255983385,135872521.87256962,9203000.19830213,897238297.1389456,14806.394546990252,91188.91861657848,7720.494239046188
43296239045.88127,15216.669463857157,2357358.604802995,63570.26484315876,77223444.92355087,40288208.659248374,731414113.6429617,21739.265421118256,92011.3518421058,6449.90647614033
57672067101.94867,16576.1937416782,2092811.642071287,54215.92468867484,83791960.11709903,5397267.673319965,354769622.8753611,13429.778910476003,58474.70948301871,6307.628563099495
64815367211.52934,20370.14033334156,1735724.4544968791,81932.21899917959,223118939.0634691,53084889.11356933,333751194.9013543,17820.010988193026,86202.95194759133,7591.082623431466
56307554463.48903,14940.044636289258,1924538.488815432,77603.2995807732,238079231.34254777,15402166.381339185,761465897.7110951,8091.585169421448,63796.872774450654,6839.111315444759
53918889138.61612,14465.941825418267,2014852.669745104,38643.01674083146,90022292.74838357,46246095.72618269,512677677.5830761,8622.03233393512,93121.90362810409,6731.047677723478
61224089649.93239,15665.792753677972,1817319.1504092084,92708.30490253371,106643507.948451,11205406.309657888,312854521.1705837,8958.758653560832,80181.2504142791,8566.271671980496
56043307783.86931,8000.710058239027,2229793.3550097425,57912.75976839408,95503212.97213878,20623925.06423576,1061167679.4873213,13430.500667152535,79179.65272091786,7115.42206267188
75623384776.69135,20424.874389363627,2036211.1630977255,71362.96504509501,172244211.74524045,2411678.063826976,378405743.23356354,12704.592784864228,89970.23281101321,6993.979685585775
63684560209.421585,16422.378174907815,1976668.3025235909,42462.4146517176,87916178.3275405,6095157.8292881865,274961634.1198033,12514.109173786335,51117.92512143349,7844.58516502332
58294970158.809364,13580.611475497983,1630349.706209124,78713.80696236134,120259149.21306798,7818931.236393144,397727743.6735093,7796.696345995187,92937.36870542793,7867.823856166195
64539279255.07329,14678.348804555728,1993594.3786297627,39418.65922194367,122281253.17277275,16355299.866874654,838325591.4124303,19374.809168252814,103666.2919596158,7173.228761737203
46374577163.5735,16518.121176469966,1976946.185803817,59676.57980893545,194245804.94593734,4044758.879827967,812858817.2927178,17998.807399789614,91084.64015756779,8218.246477586024
69905315545.05652,13816.55499936423,1488976.4827268592,49492.54629910079,79039387.10933064,15615557.501066301,883768943.4677904,9101.992112326348,97041.0372341965,6741.955508139741
58283878430.945854,14206.971622370023,1666483.1440592567,28875.55264909739,141624243.97212726,22753478.635227676,274259880.0451387,7978.203319457292,89703.86972316059,7336.013091206254
69637062964.89682,14681.90441338759,2078754.356843524,66001.22469234155,115114124.07778995,654728.0919759101,1147078720.5782485,7063.41023664827,71278.65313323171,7946.150628558712
58498628182.665085,15681.98315186243,1907393.4903224583,72778.98909452239,100537447.40135871,24429753.129101746,368008651.44122213,6608.210524729706,71730.81611199948,7841.452532344468
52150445225.49482,18934.388001929583,1838983.6011516214,123938.5322954551,236809175.33138788,5163655.916448715,608930890.4355714,14643.05635772354,91566.1515723143,6782.529446482849
51310232320.38508,18665.308798381328,1601794.1060099392,81754.79105996308,267191470.04151085,60212272.51290085,599591318.8933866,13324.332874272008,60543.93004406193,7176.565252008883
54045161328.161835,17704.953280455917,2231242.0389535087,72977.40385315174,146138896.81868547,38784110.51604089,636932646.771472,15203.878475520967,66098.58373175898,6753.088885113997
66643166601.97684,15474.332574577918,1839029.2882726425,48106.57040489634,309121541.8185637,4258670.666830047,384041436.1071663,13961.068177000174,93630.88727623681,7427.43804484445
