F12020,F22020,F32020,F42020,F52020,F62020,F72020,F82020,F92020,F102020
116577588.34475805,24225.32713212651,6589.313839355487,2021.8752322362095,3351505.8346534744,86271.25560908364,4754011.461929251,2386.692581330823,5516.405263014845,3599.700677036601
208346697.47174436,20883.39311747743,9375.473387874204,2057.0182955411933,5013723.605305006,56317.152063571324,2831809.678041136,2488.575541776753,7611.427770528116,3777.3732911868815
93228574.81950478,22558.00511082224,9212.732580838312,2038.652167110035,3075060.251935802,26994.03728584687,2837982.6716544284,2395.5758727293673,6195.367417970658,3700.689672461425
189393872.40980923,19736.4442884994,7868.284756254414,2005.957771777955,4296114.038801794,28837.59066716978,6558465.596660201,2366.4234699377325,5091.97033362547,3485.5681689545204
221420818.36433116,15517.762535920552,6966.919955490145,2071.695910727766,5784208.017452339,31994.180826422464,3628421.8148554647,2400.72459350168,4367.081264666523,3618.939536647031
306004062.3317297,24159.82348934511,8195.801449520697,2001.3885709499978,3371001.173027184,19288.306330661875,3958437.8014096236,2460.0141224380363,6048.709319862572,3597.770572466949
138017450.47737113,23226.760099009458,13824.557333064608,2025.5398882819807,4018409.1091799503,20158.898197428953,1254980.0183000239,2438.80150213884,4986.953614425077,3492.9491211898116
178051266.76407707,24584.847368124487,12428.990897216216,2021.8785358146463,1553233.442964762,35142.0353001786,8389470.047314126,2446.962197067087,5318.894739457557,3515.296072200781
145777996.05248725,20285.008343420675,7660.4046132969725,2005.8341002762054,4019320.361394317,32324.78652947449,4608678.796437591,2377.300362089624,5407.2165186820275,3536.3643790746764
189762938.55953297,9062.257766115341,6493.379069957978,2056.866426630602,3091285.109993946,21634.1207375565,4458557.161790524,2480.186618302182,5801.234806830388,3632.107181176201
117042249.69955805,3353.1833361915997,8757.846670673774,2040.6222482818869,3054868.0324778184,44000.573858833035,3182814.83199816,2437.8742232589325,4783.788412332142,3580.1195320330808
201679687.9215585,21885.978290474286,9448.558493329583,2032.3625171910417,4846488.699129066,28764.868995377867,1753772.5484641362,2410.8411066832837,5911.016317972891,3737.4146684877596
137373697.53850353,23214.694687127012,7889.876287339501,2004.550183408593,1414065.28130973,28492.404225321494,1915283.9109162928,2393.952707175404,5520.172404955102,3428.087223191299
213277331.72870362,24371.115322694415,7759.080499435516,2042.3864504686812,3492933.0995513825,20221.582485733445,5938934.8661751,2466.4073249069934,5636.764041074604,3710.0174139409796
135065753.1344669,21872.29201125665,6619.165292743343,2025.8127943929703,6454833.936425148,22890.725807541152,1402831.3631703572,2447.398991857069,5902.587066779717,3590.674190133112
108463422.25370042,23886.262444755765,6660.069340169523,2083.6278515640724,4142622.353113381,44057.46280033518,3093686.7896690588,2421.2618334523436,4794.424009397247,3555.4032501475285
105266473.09976284,22682.724432331906,7689.592946076427,2033.0354907226613,7491612.025031179,19706.408765768705,2590063.6139300554,2373.9652415912087,6645.57327843773,3575.702913874365
88572949.80800691,13371.020701441666,9387.85843996438,2043.6230361133757,1664677.996132349,21314.86991736662,1798272.526341795,2389.421748913545,6537.797269848429,3461.3578037607704
130271439.39662701,20577.292834920183,10376.042745868013,2001.257123214957,7354235.498520465,46370.87298555344,2818612.571830902,2425.245286215218,5467.632525873385,3591.812090303963
116748264.49855068,21427.42686254084,11683.029542720124,2053.3127813828846,3583818.3935910934,24377.2738847433,1773525.4991405592,2375.037673607114,5746.296339392315,3707.888758355473
216530001.02210733,20607.048280835323,5761.871016098741,2007.7578690543767,2128691.5139625557,29022.262265896436,3290984.930452054,2397.982604111537,6017.7520673273675,3572.1913189248135
284513582.902016,22989.03837232026,13396.504143496823,2066.138018809592,2544188.6780780507,15718.442179941849,3387990.809110214,2507.10011984538,4743.460384097307,3586.466455871486
187535924.01737988,19524.14180314592,11641.77680295476,2041.4960223288422,4994824.509546017,18351.045528123665,6516673.729284177,2410.736702300156,4454.445433524357,3555.219105020118
172879166.54299295,20965.85964531944,15135.675280237103,2062.2059391775583,4247396.953989246,40351.85594883036,4085004.746196373,2504.7577250359177,4752.798310705282,3594.1394703204724
91531824.14028144,23164.198988252097,9358.096633646339,2025.2419373001885,9089837.501114542,24908.162047161004,3368837.2957917745,2425.736509283513,5124.065749851544,3606.6983255790988
