Pressure Vessel,Welded Beam,Three Bar Truss,Multiple Disk,Tubular-Column,Corrugated-Bulkhead
6819.994790987305,1.8471449102180832,263.89841086955175,0.23524245790080384,30.149766567474703,9.654418782714362
6849.488232264256,1.9828125968572083,263.90069355711785,0.23524245790081874,30.149739187827876,8.566928491672787
6462.814387366332,2.3809591788628897,263.8997400440788,0.23524245790080847,30.14973809988497,8.581009415911074
7171.633737269384,2.122017919978815,263.902101583153,0.2352424579008134,30.528976688131237,8.51986838441648
6469.621790909267,1.7876613116296056,263.8992232028482,0.2352424579008096,30.149743975219053,8.833007478281298
6404.180428385494,2.1197492400674944,263.89920237013575,0.2352424579008049,30.149738237737296,8.926368419960415
6175.78049655245,2.2004770297874816,263.89615775770227,0.2352424579008094,30.149738946702577,9.26186717883802
6423.339109810355,1.9292076669791962,263.9074985095208,0.23524245790080547,30.149742012525905,8.304847575231946
6851.133263509051,2.1199737163823293,263.9149637465044,0.23524245790080398,30.149738086543337,8.814277675928768
6801.684956952246,2.0704390176550715,263.90557344206246,0.23524245790080445,30.14978160036334,9.119271520734815
6794.821320463392,1.7470526844692484,263.9029384269001,0.2352424579008047,30.149738530833112,9.619327587398695
7337.1777939848935,1.9425294149347494,263.9104228718471,0.2352424579008215,30.149738261355978,8.161599875910856
7357.083844953896,1.9661523827082235,263.8980994882143,0.23524245790080725,30.14973824775218,8.288007962354337
7324.5807010466015,2.1394560839300922,263.8967398809396,0.23524245790085305,30.149946604902837,8.594837936979019
6855.410503621677,2.1732645726851882,263.915079872318,0.2352424579008541,30.1497382688346,9.289619792301826
6141.933502202832,2.331112325997696,263.90860653729095,0.23524245790083825,30.14973940309545,8.863979094095734
6420.021709436204,2.008131267421843,263.8971190653804,0.2352424579008214,30.149738533792327,8.730210770858276
6420.595846930184,2.1673641050712122,263.89840041152206,0.23524245790082401,30.149738334082592,8.423269741423425
6394.960164518975,1.8873809175201623,263.9069613078197,0.23524245790080414,30.149783392881865,9.164144583478826
6376.130581296196,2.035400141322923,263.9032268047934,0.2352424579009508,30.14973825973612,8.44147621130242
6401.814951501227,2.0982477704812914,263.9087377958529,0.2352424579008142,30.14974065102679,8.190812367512285
6447.748757585236,1.80090158790868,263.9015435771307,0.23524245790080592,30.149751891110512,9.533764035436722
6121.1872878795875,2.0474769011796687,263.8974719827295,0.23524245790080664,30.149738066891658,8.619658208313034
7318.4144277557225,2.302625054678491,263.90133575793067,0.23524245790080528,30.14973830298913,8.912780271364392
6421.869483089351,2.0472135966371487,263.8983137667593,0.2352424579008041,30.204292953300556,8.203226070973285
