F12022,F22022,F32022,F42022,F52022,F62022,F72022,F82022,F92022,F102022,F112022,F122022
442.0757170498332,512.28582092519,600.0008008388102,965.925994396853,904.2031337302408,29287.16702637947,2088.3482112218317,2359.013505407216,2671.898571298052,2781.9364973480892,2618.6708675770683,2986.61142730292
569.1312192037709,527.2763859617279,600.0007227193656,956.5009817300756,902.783989942887,31115.375249586417,2724.9591446015456,3465.2979438730677,2655.4366174272304,3368.459935414262,2604.305906137484,2936.579642001676
494.2760390565247,490.69855328837195,600.0004967176864,990.5760683259936,902.2669876841471,30813.40265709573,2259.2746642564566,3100.7905020584267,2650.5320425127275,3082.3403555185873,2625.3860126910586,3079.130464785455
463.19496823867564,478.94884042828585,600.0002377279258,989.0000004943487,902.8696103933995,31447.69333744351,2341.0696544975945,3183.3585806365577,2701.6105007789165,2842.167562194972,2610.4491025281463,2950.7650448082254
612.63305018149,561.8821791944376,600.0003195540415,1069.3672202479893,902.8293877217301,35753.1955863359,2361.5126071157574,4999.678443227347,2684.386580466689,1811.9453909470963,2601.0918912011007,3104.58203507721
401.85270262225873,544.6633861330655,600.0013454765912,968.760366184007,902.6817338267703,33434.43308218054,2102.5977609383426,3556.7845769654323,2669.586856871711,2823.9329623921517,2602.9614751727718,2984.2837988959745
694.6495404080699,451.4905687162508,600.0002258963583,1059.2903912267225,902.5907628850497,32611.548242028934,2473.9108033615867,4728.328648696136,2675.7610265528015,3697.2283894657994,2620.4339539889615,2952.8177707184877
503.6870007113562,519.8462497810413,600.0008954305915,966.7399820129096,903.780621127206,49610.776333907925,2130.398838321565,3660.254530206369,2724.8852942895182,3015.440394112051,2612.4042426436204,2979.2925276210026
398.46273520556895,469.7488251070017,600.0006510507262,954.5000000098405,903.1833549239582,26878.014296412206,2099.6457801769097,4153.997282440863,2697.846877528427,2669.5529636985166,2614.134647348482,2974.6643384489907
451.84475014863403,500.62514140340636,600.000401689,908.0000000879791,905.1477035344258,32356.048204380713,2194.000477664813,2846.4786111522726,2658.7899294044087,226.44206822251454,2630.1392838583206,3010.9814550502247
501.783552805215,474.006574933531,600.0014420895224,1015.3018012292896,902.1950277073182,47293.2242384439,2172.226602829903,3004.3075907455514,2645.828052682073,3824.8436438876543,2627.4641227072516,3028.2778115245446
940.4925630231893,475.64821429374047,600.0009313971923,972.5,902.2219876062244,70853.33665560608,2289.1612461829527,3884.7319512183794,2687.839548436519,1899.9020556529676,2619.2779350448945,2949.207715013224
651.1714548871182,469.2741676663178,600.0001774617446,956.000000002984,901.7209721072963,38591.216844716946,2413.322317106115,3542.085824628068,2661.2090342447864,2836.6231176454557,2606.123471402769,3013.4521750336926
457.3348496168909,483.3893380273669,600.0013022183964,1035.0000574515461,902.2274651092852,59393.757757233434,2342.1839642379996,3559.5042135849535,2665.168724965131,2806.0349430965343,2609.8823900616003,2936.7086505716943
570.8932450499285,538.0212513713235,600.0008230397236,978.5000111135746,902.4645886396092,47907.089752607564,2476.9005446077563,2659.137908938519,2655.489858315345,2828.7119431669753,2612.7568857623123,2947.7154903240253
563.9569630889805,485.2914295415426,600.0016126737501,995.0,902.6482005387321,71555.12338818233,2227.4569531195266,3847.919912370261,2694.1624219498585,3552.0269517316783,2616.5739909805066,2971.54368089054
488.22784868375777,480.8624356685806,600.000207615196,1049.4169011339718,901.9195726929148,65636.71586844546,2359.9946605715677,2717.709554971803,2715.402819824344,2811.222241920135,2609.874533761406,3038.596051401898
982.9295863162774,461.3540437700669,600.0006490013495,982.8635645344762,901.9552462457932,80134.13824613341,2222.3097575508627,3144.02382749354,2706.4801330519954,2824.317222842548,2610.0990052231273,3023.5490123660834
517.1336853634255,485.55669034457037,600.0002865650023,986.0,902.7236899627104,38218.84732209933,2517.082568162226,3523.687701586323,2722.4984877407715,3095.0871374782428,2612.8034833073825,2964.913306033315
813.4744893685317,459.55482451709764,600.0007903088381,990.7004014959258,902.204282461535,21220.862404730065,2158.670509123038,3472.8659114555503,2689.2169273250984,3089.3587609280194,2629.0680099861634,3058.9504940479637
601.5794135841134,475.64945008629905,600.0003522939877,974.500000000007,901.802880185125,55807.215676600776,2116.3181461974277,4573.856483618487,2726.8935362587986,2824.6904984841144,2620.109085535784,3017.7333024360128
697.4985495970952,533.396784233129,600.0010624439509,987.0000000009127,902.197642612182,47370.75490041136,2471.599220719683,3333.0215307123917,2667.88196389063,2642.5524882313152,2610.070997562945,3041.3190839396266
439.75818194455405,483.55990589005836,600.0007728921995,956.0000002034076,903.1944287505662,51582.39047608414,2123.8029910950963,2855.2896043789574,2686.861331438564,2928.790940997558,2604.188208535656,2985.3864164809315
371.0623442737925,513.0046669828987,600.0024874903186,992.5000317292983,901.5553163739215,34436.133342430694,2159.831279704735,3113.821147140423,2719.6162971566214,3826.060144038073,2601.624841646465,2988.3845960102453
355.992628074438,596.277689183286,600.0005985075265,981.4029724856999,902.7613131201728,76139.30116208569,2149.328583521015,4323.330755236643,2646.342611036039,2945.646515697473,2606.0541956330676,3030.5261311519635
