F12022,F22022,F32022,F42022,F52022,F62022,F72022,F82022,F92022,F102022,F112022,F122022
300.3019074537155,452.35241775269236,600.0000000020792,960.0000000002667,900.5441154274923,85459.82055580465,2062.304737827224,3111.2123590303013,2665.7136229873963,2735.540266358003,2602.9489520741618,2972.0693366772375
300.95291914143644,450.09385348168564,600.0000000007971,1080.5000000000061,908.5609527175612,52843.09512618024,2146.567950357389,3842.094956168951,2738.3149012945073,1532.0390258182335,2600.1899269537116,2995.058996647591
300.0014955813928,469.683901575725,600.0000000099595,942.0000000000041,901.3588762893503,77234.4541480357,2389.256661103359,4544.231975453774,2692.4603349931845,2022.1018067400012,2600.146251198572,3017.923160898854
317.185604688806,534.7257314071111,600.0000000005343,966.0000000000434,900.2715751106622,85184.20731346923,1912.386769124359,6655.810754903485,2659.1059712024125,685.5588464599784,2614.5642568933686,3020.2870154853163
303.567893669669,475.0166006920849,600.0000000012419,918.0000000000923,902.8885963840765,66755.80993315499,1922.5160357839297,6425.741778457339,2749.615171979384,2749.9677446219052,2603.1880249642636,2944.014596067763
300.00060012222445,522.7590343786626,600.0000000008063,940.0000000000485,901.63887812418,45293.08623888958,2229.4190166258286,6098.274922662493,2732.9481281232447,789.2809503855517,2716.97539713962,2982.459797374238
300.0928937872747,465.61067040022493,600.0000000015406,1024.000000000007,901.165709342237,30622.5109945436,2031.717265396175,5261.279643891459,2709.8741317880604,677.3133148921218,2600.0022848201,2974.1337257506425
348.24181067317096,464.7677918984603,600.0000000551181,910.0000000000671,900.9988949598903,60993.991428651854,2136.750825788062,4389.784759485121,2684.6775393499033,1156.8846596980109,2600.0008213821243,2996.2767666265977
300.0004823390896,474.3093135134828,600.0000000005505,982.5000000000113,900.5455457777027,57064.2644621862,1888.065343006159,4705.019548097247,2650.7155860603907,-392.8207363447491,2614.2632566262405,2940.568514777463
300.45619817217266,450.98015342120726,600.0000000013181,1008.5000000000275,900.5443182912575,17966.07155719203,2259.799128336912,2934.1630610811944,2659.0434961297547,1942.6585808803434,2600.003166272314,3007.1058542609226
300.52512523704667,499.24920434643076,600.0000000360595,1018.0000000000382,901.0213909206033,65428.30524631305,2530.017693297744,5420.002919012722,2666.164302382201,1103.3944380140892,2600.001218590435,2966.2128866220933
311.12499250838727,477.509568519151,600.0000000127611,936.0000000002697,903.7773342898688,61522.3293344002,1944.6873506010922,4143.030722432469,2709.8968863909085,-2091.470005869198,2610.78955561901,2927.488327228665
300.2011968614905,451.48831526145176,600.0000000197816,936.0000000002362,902.0943398057076,52865.96835544647,2287.0492261720096,5477.726145415225,2734.675422051622,1860.6843512627488,2600.5949679783976,2979.675177497561
300.4575678647199,472.4420826124339,600.0000000010563,968.6476085172231,901.6365245746844,51551.120577939175,2119.91010845414,6194.623372814172,2669.925535818482,1413.9057618438203,2613.464448149736,2940.046224464846
306.0566953507566,450.52543761010816,600.0000000081527,970.000000000387,900.0008778079826,37876.171397156315,1887.7279837039196,4035.7956244429006,2710.3964841189154,3009.7341838294324,2600.0056328699243,2969.8464032442657
306.5675539482461,478.3286297517317,600.0000000003284,958.0000000000023,902.75660512976,76350.67028253946,2256.230579892138,5326.699087060925,2693.3056036206176,-443.39983572630126,4191.1327450461995,2939.7454614019284
301.573750283533,449.3710903137378,600.0000000042024,956.0000000000175,903.2806135514784,91256.52379839351,2109.6856694740327,5710.9357958849705,2661.455092449479,2629.589588984405,2603.634108980174,3011.4242222399776
300.538723112166,457.1295976454662,600.0000000000501,938.0000000000457,902.4529319482266,39263.158419356594,1888.4272851193991,6271.353958642352,2692.3373665654103,2676.6078351171845,2600.000595221531,2994.7782214151775
300.005370398401,457.37663004739056,600.000000002629,1000.5000000000293,901.4454205933155,56207.51849198605,1993.2291606926706,3523.0445469554834,2678.832858479268,137.1865991632335,2619.6550799889615,3002.460790012469
300.39241828151074,471.28016345271436,600.000000009268,1042.0000000000007,900.3623877537748,28737.16307417452,2093.373687710692,6122.31501658993,2675.470835950241,-586.6471165984508,2615.588604675658,2999.257624135662
300.1173674720718,477.57835775888077,600.0000000001739,958.0000000000583,901.7958585275481,34766.8236194711,2142.7373902237505,4762.6556126026135,2693.6073835937777,1218.2942129197488,2606.236494545091,2984.3235336094485
300.07302313583915,472.70038837361494,600.0000000073741,954.0000000001887,900.5444352295339,47862.673852646156,2136.0916010314486,3729.810461765371,2679.1331720803546,-1531.5759615745906,2600.0289017252558,2994.776202360074
300.0647446625919,459.7161013405697,600.0000000171409,952.0000000000226,900.8126866726639,61650.56007982344,2667.173307936407,4377.263667934959,2682.035707918152,502.73339513671885,2600.000506678123,3013.2636677339015
301.06728333801544,451.4545972576327,600.0000000010313,920.0000000001961,903.2638343045749,37769.6598947412,2294.750144249969,5022.1466805325745,2660.640212561423,1948.9255342563513,2602.9432694046886,2991.589523221816
302.8970580737064,453.2446053232925,600.0000000189356,1018.0000000000322,901.0904729123674,88817.9404428185,2755.7240097102494,6903.007527344298,2702.7170913442706,1791.0895488367723,2600.0031410086604,3010.2410615583917
