F12022,F22022,F32022,F42022,F52022,F62022,F72022,F82022,F92022,F102022,F112022,F122022
304.6783063579566,459.49445953769407,600.0000001885348,1136.5000017103657,902.753115401737,82546.93970857366,1908.9279722185413,2319.344904192977,2652.506374423068,452.734018234587,2627.714881363237,3020.4203161651726
301.81160323553274,477.18176307373915,600.0000001587372,924.5000761149868,904.8846234288678,94378.76924849204,2093.7456279192347,2261.027781595424,2661.7159907292703,-26.903753436345596,2613.899115273059,3005.6674860372664
300.8717570556091,450.3410981027127,600.0000002150161,946.0000000165426,903.8084176511762,88394.3687237051,2236.551107343855,3182.487937564411,2673.54986034663,-404.1210134592352,2640.4733078085874,3020.776485710491
300.02961702103903,469.8243549558063,600.0000002166232,1000.0000362213116,911.3067846735115,41858.50611459024,1892.4516745227165,2384.939113578048,2667.544072125128,-1092.4494588485086,2627.7437318279935,2991.2671773595202
310.07569265107145,467.6413481003475,600.0000002231642,1104.0000743189025,901.1264253400329,85722.08399156255,2210.16453303669,3044.6031274882116,2666.3517832358757,2652.2134701519144,2766.0812456272974,3100.907596460466
303.4079592059349,475.8347317849531,600.000000146342,1052.5000443101032,906.7068428297898,63593.39895064495,2112.3023767969235,2531.484944040135,2645.585227063559,37.40008310758503,2675.8356986119798,3000.6532183339623
300.53533044915145,419.0362990185744,600.0000001635586,1000.5000845751684,902.8431715087161,64508.670713797284,2106.8232490642627,2484.6037619793865,2640.320374880037,-517.6705959436499,2600.0266328251123,2962.8076189541844
300.0715024796789,462.70886952382796,600.0000001849761,1285.0000000011455,906.7343685914437,33344.65801543618,2070.070578784576,2322.8734652933176,2654.3638177107923,2883.533504399759,2603.8701856567004,2976.5583974621063
356.21305373328073,445.32716250260876,600.0000003592736,1096.5000051288732,908.1225085025559,64499.440874954314,1999.9680296958136,2474.7414957807077,2750.4472403177333,317.8518143476749,2601.43228720406,3079.8843168891985
300.66563417308936,452.42528491627945,600.0000001869151,1037.0000000006476,901.17766433386,91622.01692596481,2095.9040071640993,2237.6465837564892,2657.339095888171,567.8696105890153,2620.375827509373,2967.2963033041406
304.15173934730143,449.7594204156161,600.0000001972275,1034.5000000552109,910.7530143838815,48758.3390061455,2053.0517654157056,4146.626484630191,2657.280344935639,-355.15002414550236,2628.490803655045,2995.120178235912
300.15720775936717,449.136341407141,600.0000001540211,1109.562636405818,901.3255282961019,100964.85459087588,2191.3231719192463,3581.706848776247,2659.5256554178586,-1407.807236916769,2603.9628233385047,3059.675354419074
315.0750098564019,536.610987631348,600.0000004119607,1049.0000377788306,909.6071977741193,62108.338597440204,2110.6148275512396,2460.8684450507208,2648.368120506712,-304.46901233348035,2633.6770090463638,3035.909452557885
315.6656712280897,449.49946481009835,600.0000003071618,980.000008692362,905.8021471734534,95350.73828593074,2066.859753556395,2543.6126067613536,2645.3428199226264,-134.92526148498382,2618.612794810901,3061.902610904343
302.10762084574696,471.9292602746344,600.0000001234262,1122.500008177592,905.4884551180963,110104.07553322328,2250.5341037478943,2418.1279166851664,2664.8699115237832,544.6726715345176,2608.6253163041915,2997.421423210334
324.800748167289,454.12315989440594,600.0000003004867,922.5001825114929,904.6793534113998,132659.2408513032,2272.1633738734517,2504.488993927828,2645.107674375766,1296.4543406675905,2640.977318124716,3076.2386555091084
301.23880259117226,482.05664441205005,600.000000162056,1018.0000030631627,904.7575093692043,77832.27296458973,2173.5157568474815,2500.7276464879437,2691.8761272230286,1135.5516770485833,2646.5062992095327,3043.3134310277674
306.6989718494263,466.16491475456326,600.0000001588185,1006.0000311803301,906.5487922158692,84288.86813558114,2036.8459883968985,2730.4732375122703,2674.9431494537475,-204.72918032138114,2626.1646316227875,3063.8407469245412
302.28844566471867,451.7420261000803,600.0000004491168,984.5000046910565,902.7843360844454,53333.01564366655,2013.0656509206326,3155.798359330226,2653.498282085657,-197.4653597827405,2616.645435247415,3088.0929651367633
316.47653168705097,457.13800000119556,600.0000003145253,1071.085601848603,907.8870401537341,45432.033093557475,2223.1774328124666,2222.581308126767,2668.615831685928,433.5212645419015,2652.154622990518,2950.944884289947
313.7452518840183,475.1096281656402,600.0000002304795,1016.4362923958762,905.6186115638931,54462.704480580665,2129.3172128212645,2331.3303214763732,2650.9853763566507,-274.96749439664563,4162.412127374968,3009.0362920351863
302.65241949014205,471.4843642984266,600.0000001669752,1170.0000074981378,908.5796667103857,60477.036869993404,2244.471553394427,2283.417323361759,2668.5204890801706,126.90219313000216,2618.0774624859455,2993.1767074986587
320.90384845485255,532.5404171011821,600.0000002234858,954.0000135835467,903.3361566655342,82442.27917624998,2224.6264913272735,3944.088989927684,2659.677114003037,2476.697418055511,3955.369731502348,3054.6586460764115
301.2078678600697,496.3634786730878,600.0000001929764,1161.5000366240417,905.8505038904963,68944.86966007654,2236.6647410448295,3317.516896601771,2665.142161109371,928.7863007515964,2620.4490943505425,3021.6152705007553
324.55712868378123,452.77206254023383,600.0000002143379,1082.000041961071,907.5213904347116,56259.68158289176,2097.2738469392484,2448.4254354127806,2642.562526197095,-263.3896238653074,2626.4194359096036,2995.9306033579965
