F12022,F22022,F32022,F42022,F52022,F62022,F72022,F82022,F92022,F102022,F112022,F122022
59038.08325608158,3114.2295566410303,601.2580311025043,1238.5195300669798,916.7671058983576,1680676947.974692,4991.655159057142,1360114975257.999,4874.0563773929,3145.714972492917,9242.836301452313,3528.4661740284046
51503.987048797935,3178.7696566106492,601.7306602795773,1257.7375620723853,912.037541835713,3578685637.7716117,4697.939297340138,1960844288.5039706,4095.299121497079,4752.39425304181,11008.390429622445,3626.2826995861305
37908.13176159411,3563.8081095091306,600.992563196136,1231.4245636447488,912.7176662454087,4322423811.164247,6572.812167089163,41538697432.61706,4858.3205258364105,5209.0491324128725,10077.0462645644,3608.316638728243
44949.90300404048,3191.3507761636574,601.6893697601737,1250.8938275653109,915.0484763977248,6432885025.771657,7311.465931752035,28459257516.505726,6492.125957686287,3310.3717477768855,3746.5918633513556,3686.5443992675296
52051.34634601964,4317.405625752638,601.8063447422596,1181.7170783519246,912.3880190633798,3381113897.5616097,7179.639351578957,11046.668799595132,4995.954507160164,3516.882931281084,7704.118794383545,3379.5967146624703
54748.01042464769,4694.18025695525,601.6734281363587,1247.1413549959066,921.0288354059381,3550672342.8508964,7233.126282031418,2960130558.550706,5786.8004429950615,4265.920779583887,8190.015712095167,3826.180719579361
48749.29417119794,3619.0325529889806,601.5410976308873,1249.425355280642,915.6613009632333,4472334457.131443,7629.501775246535,81994026002.18933,4482.808662439564,4568.125544317248,10582.267783664694,3690.0290115734347
48120.76182518866,3922.5445420975802,601.7931812447823,1223.063242070266,917.7179952401807,2695074830.8689346,5558.80592982018,505154508.65221876,5646.293710620563,3070.1162152152006,11006.784928220462,3450.71158856649
49086.571395296996,3727.7357660490757,602.0832739273636,1287.3531851180805,914.152570356696,5425045246.373282,6198.814383641841,232876416143.3619,4621.93910836724,4074.4474106995985,5673.749601403334,3732.486026362605
43975.785898773465,4517.1654570882865,601.8858877790709,1163.9620187271519,910.6856908055274,4718925128.957778,4988.073311329907,4226883782.2435493,5291.780812502952,5024.725609476238,10725.381924519876,3786.2099819033724
46715.27511047966,3434.8399985334095,601.7192236283329,1200.316137771548,916.7787998937877,5370241217.7839365,7523.156018629927,574437789311.0485,5561.882863609748,4102.591618722812,5766.1086801842275,3535.505433058002
43530.13390922348,3126.068662041721,601.6313501422139,1252.0103656782499,916.942763572723,3453966227.992803,6404.714991678315,105686113318.6869,4683.3014978812735,4834.072552992155,6989.44888733912,3813.797335299506
48753.93010992792,3114.260541766008,601.6554083436498,1205.1572164969928,917.6392477178539,4547065193.684271,5777.860917731586,66060882929.60466,5203.970459638883,4039.6468214618108,10366.585226611376,3506.880948443349
48279.278778429674,3969.2991485365765,601.8782101451775,1210.4899760774233,917.8002114203297,5289837030.297115,7321.0116775284405,134218800963.14178,5548.912357643139,4485.841056339614,7885.583885951666,3717.811237405531
40882.13755487218,3177.373496769132,601.8723830835902,1270.0022791388385,915.8702264868431,4138949665.531554,5319.1719949509825,49798050704.65571,5308.546391164341,4393.6464917992,11604.406821221717,3588.4061602053794
58421.76655260718,3957.0281842550903,601.9719411956806,1215.4256255266232,920.0960842405215,5143123313.931914,6972.70364352051,2452793208.1684136,4344.3174491156815,4332.237811379415,7216.573329691406,3498.931695346891
44438.86295672304,3267.1585333629837,601.8602279153247,1239.7152652568393,918.8210047906542,2360920832.4701023,5546.22417857164,1039984150.4087553,5567.511071122022,4527.742299876751,8425.42442391366,3964.4508162411057
59917.0097335989,2107.1568989445186,601.0183068503519,1276.6388710014592,916.6875077210232,4890632076.995172,5663.439087695717,75921269247.49664,7008.8335024048765,4432.592642299783,10295.139802794427,3679.923764359269
38595.82388911928,2604.1717023222814,601.846634145143,1237.423362289472,919.5687341142789,2875917405.801453,8404.556652468906,4479215652.827539,5323.808012721447,4062.336647889322,7381.838143135238,3770.0289694228663
45205.7607649428,2891.151236734108,602.0678484809775,1239.7085202807193,913.5360617383226,4476236389.700244,8438.082257198006,3421816431647.912,5245.542233109256,3675.4881717986864,7474.09781923758,3742.628575577598
53520.64012042463,3186.1591290806186,602.1926909769472,1258.372216031323,915.9907093367199,3250848162.5580525,8185.53995254146,74795165531.34938,4546.708706612198,4066.1784560916167,8160.292783840812,3794.0952989226626
40151.85259066999,4304.54114583487,601.8520814723374,1255.0604908344696,910.0269494211576,4779029355.664802,6552.628506160663,4515126632278.103,4809.198589334764,3380.504510637617,11607.982921377605,3617.4716550091125
39311.183665782475,2930.310550314691,601.9441203692841,1276.0969926883652,912.1338927682183,1738336073.6294382,7045.7297239946665,81194712594.02257,5289.28641805434,3627.8433921113474,11720.347038816393,3557.337277639848
45106.5228096225,4128.428849914804,602.0616586499581,1272.9604604257534,919.6394742798733,5368049451.469039,4584.977696839825,41745745224.55704,5953.64494268105,4144.06832993733,8254.82680139822,3610.6716358959466
51518.19220421019,2391.5414571239694,601.9963645447336,1279.6869742502663,918.8021147172983,5254748386.677111,5224.204248646558,10055061624.091505,4162.474430037202,5319.1969235298975,6905.801696964157,3776.652293827149
