F12022,F22022,F32022,F42022,F52022,F62022,F72022,F82022,F92022,F102022,F112022,F122022
30906.834206082738,598.3867451219962,600.0540107078328,1039.4850179982764,907.0928961445973,700688655.2825865,4339.657289995264,352960416.8405969,2786.7153309685937,3401.253807985069,4079.6360447614215,2944.4031446624945
36134.06656146089,649.2433833316768,600.1031633233899,1073.3642185347949,906.2813261931941,1073789976.4870145,3303.6711846489525,541007095.8630494,2771.727676803737,4558.525116727782,3928.944870246759,2948.751207307025
40546.44320786843,647.1051941261693,600.0798140067023,1116.287419639854,906.990844104788,892551345.9496745,3123.8208280450617,315106869.4043216,2808.6353864776847,4021.3103938287823,3999.613864563443,2955.079114473425
39862.65237001114,568.9223336943667,600.0768744832343,1094.0658715181667,904.8787706414114,1157206539.7420337,3934.6600372303283,743533174.7573748,2697.5127865479976,4840.601893181686,4095.8985124676556,2948.3508666986454
32355.594451405184,628.6240961579144,600.0843288835853,1083.8856212641663,907.0448618878672,593312011.5725619,3006.6376107992082,2418197.915419574,2742.0943285507906,4311.053398061869,4044.834192457006,2947.1940331520127
29045.03202130047,665.038930954149,600.0785280800577,1071.7813765178244,906.2036089624951,680849140.3547076,3511.8048292993853,3134499884.153136,2702.348435817954,3994.519644144407,4091.4740936978787,2955.0247600364687
28914.37027320199,572.2048226607136,600.0954172203672,1111.5155081073258,908.0807165900683,895623443.8137537,4229.032178706882,486269838.12253284,2774.5521166860167,4150.923844628622,4039.6454540177892,2947.3494023266708
36921.11685939481,535.7617725301122,600.0897003879537,1071.7436952169473,907.4079873566544,734612492.8009642,3126.3455445123673,128810700.84182854,2827.5266300498524,4659.764289076184,3808.75056932209,2955.203544172679
30712.82300476369,597.9272176203611,600.0934040392563,1102.8710754873423,907.0494064567702,621888731.3454884,3496.045099837899,741027919.2766892,2732.766255306362,4215.22923052082,4036.2597818050535,2947.754172958701
40666.02510612802,647.4646171743638,600.0828899708928,1116.0297121754993,905.1932702019834,438861993.4933673,3285.502982961565,15821320.495283965,2799.500073831221,3949.711697985529,4022.3908187868265,2950.751386047224
30838.25529258767,603.5857377704468,600.0523265882783,1057.5339105661415,906.016912877777,461915625.26703185,3548.415554592535,81644247.55858798,2762.6563604253,3732.443228490211,4065.7860288007446,2953.90580010271
37963.79495569899,579.6629309951743,600.0890536946183,1105.0777740292351,905.4558599367922,828983525.459328,3919.1515515770734,12173290226.509293,2816.0072332465556,3453.970304170998,4029.8441402325784,2955.3117863793786
37368.76686316095,602.7889729505594,600.0676905059732,1105.3861835368853,906.2809230480435,494850189.5669518,3566.6338380823618,856606.8153073516,2774.534436652787,3723.528322958213,4133.687483104247,2947.3111751404417
35020.94003046917,591.0289953086201,600.1087077261839,1113.871395117068,908.2814589193531,376668496.5936816,3164.2610311181024,222468161.75658154,2764.926258187856,3520.635223435874,3769.788305852083,2950.0692625164547
34770.996396448616,546.9356234401696,600.0902754261039,1115.5078260188411,906.4229655362664,699463147.5289849,3652.318403064637,2128344.3301414703,2703.9616115651434,2545.1522152153984,2748.9090439211077,2952.4207325629877
46979.76275918465,672.408369027667,600.1044553771128,1093.2739260243247,905.8490636903522,1104902014.2234855,3389.5168934645294,265991624.06051353,2754.04178647328,3523.851016494761,3558.0684989426636,2946.06451332973
32168.94560770074,589.5555306808553,600.0819940476752,1122.2428423987415,908.2807523070481,1065361673.3974545,3165.3905825318543,37428043.84074227,2769.9434741396785,3786.3813379513194,4049.240696162292,2946.796734748457
35338.49642391448,633.3861884323271,600.0833580586138,1084.7342637195025,908.4096437846695,588891167.6018292,3290.653080515568,627636362.8070221,2809.0972528676166,4015.969736626873,3128.339376751422,2949.650566593642
19601.45177899002,672.9373387367959,600.0934106200359,1112.103964386723,906.1394947298354,580706480.7051449,3585.321711368837,106881678.97367506,2803.3322602914327,4626.539584875001,4105.91217001704,2957.4179363205144
40682.61779751183,659.6810957268317,600.084070072075,1072.7282218440992,904.9826595151827,536865155.5464973,4188.92856361614,2170911013.450143,2766.692117417234,4196.083270851521,3960.2660458372566,2955.959053916752
29534.763828804713,567.4223221045715,600.0995008599706,1122.684396132311,907.029881812954,321116887.2801869,4093.8305890317974,2197856161.9818683,2753.4850465554487,4292.5036667620725,2694.0172477427823,2943.5998169812465
34516.96033601016,612.6843635484415,600.0821054151613,1086.48937905958,905.5295902184027,370321644.11955315,3396.510694119742,13283454425.468964,2854.260729122265,3999.3620937329706,4062.3738872545728,2982.1989189222268
34345.652908468895,617.5321936446874,600.0876858078992,1141.9472954547682,906.8206476119332,522810709.95735615,3486.329236650395,66600215.33430303,2778.818059621051,3901.3306566693514,4011.617777818127,2955.007144572869
33960.7413419093,670.0898654163983,600.0661619371035,1106.4063234080763,905.9516030597845,1191974467.2703235,3658.629440212939,53098858.61088244,2832.3714726286507,3748.5697751856665,3737.9556709363956,2940.6318974210226
30484.46156011243,763.6406570071674,600.0541308290062,1120.1209763111126,906.5977061113061,786253625.8335471,2703.872651620355,248885374.50717384,2753.9629646254634,4224.916601217845,4005.199620022837,2961.6054316267587
