F12022,F22022,F32022,F42022,F52022,F62022,F72022,F82022,F92022,F102022,F112022,F122022
517.0558031255916,475.8718646176629,600.0041500091294,900.0002020111424,900.2294729475705,108245.86107539809,1906.5624561377185,7548.273969233096,2650.99639187196,2264.639028250539,2621.9303419219073,2995.737315187801
833.6060108484207,505.36514801564545,600.023539850907,872.0020161785669,901.293552126794,292312.74548137415,2098.4271484389687,4365.353178151422,2707.105738089502,3914.4387507976808,2679.5668421528867,2962.6599734332385
4352.66944551691,476.17108774573467,600.0082596771234,902.5,900.210090208578,2107844.3457737663,2063.3271826187543,5611.816946574758,2689.976695306855,3288.1057624189098,2621.4564148267787,2938.0613108117277
551.4497054121714,495.0157841022806,600.0029200693644,1031.1899129753945,901.0581732933678,60865.085938108205,2064.6823467169143,6912.278343368653,2687.0543950910105,4274.653581737778,2605.613716368943,2957.4192090790966
446.73237785649303,467.20477768238584,600.0235317296247,1012.1194636159369,900.7984049850073,127261.54949324048,2104.0950594301194,6289.566789726866,2674.351906524511,4835.63804904055,2654.0360869630504,2962.2495559078106
613.828355819438,656.4542280406495,600.0250389356339,1033.0751850587594,900.2278017002983,97197.88837404642,2118.0481260270885,6512.398412931297,2730.6987272793963,3423.3775492891837,2816.6463941651455,2973.611278101642
399.888683363175,479.35250909783593,600.0078816388157,1053.3880499583086,901.3447868635013,155784.68615009965,2056.0967314293425,5864.104075786854,2664.0438057084916,3976.069190482033,2608.3341645980504,2960.7448606940193
625.7041808526104,472.49406589544583,600.0069117288489,914.0000000061927,900.699477311663,271948.9053445909,2037.7100483613833,5377.237568155708,2753.4065155202047,3888.474661085898,2601.0121351124735,2933.669662083484
935.2594765288571,497.72474808797756,600.0288699226422,856.0474623771294,900.4019040085246,80186.49458367589,1886.1473494886475,5204.593818149667,2658.5056214443152,2754.7345211365955,2612.304367400371,2930.4448121951446
470.01992931499285,467.4263441422412,600.0074048615757,878.0004387378,900.3683550999559,87257.17897606477,1896.7148252636898,4271.811016313139,2731.5581480670676,3196.274252473104,2631.768808559571,2931.3030767083264
1843.316284175514,562.2229510847047,600.0152141920238,910.003105575253,901.1576645437679,63926.55791892397,1889.3208863037332,6250.734105734431,2642.572590976795,3422.6413957785617,2608.110987456334,2951.2895176561183
482.0355506109439,489.5845495712878,600.0010683624838,864.0009207067279,901.1079603249268,61145.91753178107,2071.3252982214726,5487.959384159749,2658.5986575273296,3916.9363666535664,2621.9532299747634,2961.479825428035
1446.7917629831143,472.32942989278985,600.0012238054044,974.5068145144634,900.2018404418945,809245.534454132,1888.099358715203,3952.183365067769,2675.410534306318,4350.177169080849,2629.5877741861304,3001.760861743106
779.6832906845912,475.28150501239907,600.0133036454553,1013.1643962821071,901.8862441365885,57921.97838406,2093.2694319844286,4455.312807457438,2665.402212708583,4449.154761197897,2611.1419539982276,2949.3325703083024
626.8712287326509,507.0344153284825,600.0044360873823,859.4243422292657,900.2911565403604,65443.89105953662,1937.8919118726035,6815.705584662556,2674.661205981263,3669.69666425597,2654.3800567970457,2968.2271168139523
656.9152858171931,465.31774666255467,600.010284876803,852.0001180554191,901.4457854475504,116239.25101504102,2079.900340087728,4008.6389177134733,2698.1494803412434,-487.78667970516835,2625.361708776525,2973.3169096578476
535.8967919594123,489.73702375425205,600.0292446344956,920.1634048026633,901.3103226770122,81815.97283318285,2045.1449174060483,5412.082802617565,2747.4205428334685,3045.995187251415,2679.585498157613,2936.5511120451592
1094.2677949971753,451.1426875029154,600.0088371570048,870.0018626135502,900.4181341975452,91932.00072947025,1911.6083483245152,4185.839624975623,2682.6996459429615,365.00803129004976,2606.1118942426833,2976.6642248429525
878.4911698086579,487.6403830932661,600.0154048352978,886.001538125782,900.4192372408833,30090.376910713137,2103.4595917391116,3656.9215745787096,2656.2156747592503,2703.3004735380955,2615.05260829878,2964.874928191535
374.9562767322011,497.7182465611911,600.0079815532778,878.0000751504565,900.3651431754768,298920.67118391045,1911.8835158585885,6244.882746686125,2646.572981849974,3147.6063179878497,2610.3178715664976,2972.9308219646296
576.9793637644847,676.8850764714387,600.0286546461682,900.0102300941973,901.4698950639531,58133.95319240764,2131.699743229429,3548.226223776256,2764.2769405424433,2761.9932297875316,2616.8640236299493,2977.5240674531847
694.3214616016913,485.21292885512946,600.0118411928772,957.0002929625559,900.7967858728414,62860.02797861477,2092.550241610927,4603.190341053483,2659.731309445484,3644.8310376578165,2614.2201478464785,3039.9993195774423
1866.446074903727,482.71685504216236,600.0022081364527,1015.8264585215691,900.0716473185614,69152.76413406587,2055.5906016671665,6667.918234947245,2697.970155678282,2519.357662861274,2611.3137013656165,2967.844389862689
381.94814689221755,455.5637315234307,600.0272303895891,972.1473916448554,900.2055352438376,100492.21410326188,1907.5067811178164,4517.28969492756,2670.782749513162,2614.165984427595,2632.1802232250598,2958.4911007869023
502.17613068082073,465.2290694071258,600.0068231865412,838.0030829880506,900.2167158340933,184194.89204089943,1901.722593573078,4913.091428627626,2683.971776556034,2756.871083710477,2621.643350787682,2944.6662117001006
