F32022,F52022,F92022,F122022
600.0000096719659,901.263048651208,2694.688440003404,3022.1900585093617
600.0000113664879,900.9987191006576,2675.9056858805143,3021.7267625758195
600.0000051235871,900.9986083431827,2699.26518564828,2938.400553750186
600.0000094639528,902.3651252564883,2685.996797887926,3078.6961818165973
600.0000077009529,901.9141963013731,2688.434829840664,3055.7297692579677
