F32022,F52022,F92022,F122022
600.0000095584762,902.4132943918491,2683.9916613087557,2964.7170802883034
600.0000062845672,901.6352859068267,2658.6955880609685,3071.5267880968404
600.0000113733015,903.5123856766568,2679.3842717455495,3005.8015852309445
600.0000094263434,901.9991392168976,2682.2307249966493,2983.585272540139
600.0000052306572,902.454565724023,2650.9790928562147,3054.004224649464
