F32022,F52022,F92022,F122022
600.0000011107829,900.4552919312143,2300.1035667062497,2888.597928541258
600.0000006033686,900.0000268367951,2673.5876688813337,2870.826024199422
600.0000006388768,900.0895387396847,2676.0781295852057,2833.70967005534
600.0000004165797,900.0000137533896,2669.4797361001292,2875.5117282220426
600.0000003762304,900.0000244768133,2666.7238813384824,2866.1204770158756
