Ackley2,Michalewicz,Langermann,Himmelblau
-199.99999995046284,-1.8013034100985537,-5.162126159963984,0.0
-199.99999999999488,-1.8013034100985537,-5.162126159963984,7.377908685372713e-09
-199.99999999959314,-1.8013034100985537,-5.162126159963984,1.3216387774018326e-07
-200.0,-1.8013034100985537,-5.162126159963984,1.0665828296758504e-07
-200.0,-1.8013034100985537,-5.162126159963984,2.057722551100043e-07
