F12020,F22020,F32020,F42020,F52020,F62020,F72020,F82020,F92020,F102020
366931469.49304235,7178.185603335922,11280.125247462267,1993.1360824564947,1704397.0908953622,55018.36569080985,3820317.3349208217,2677.0561574444073,4187.429146354488,4041.2191673749285
207277852.84153712,7946.3469872064925,4349.6659249233035,2036.8223671443043,1352803.8088368704,24949.76907030276,2071785.180937508,2456.242032973258,4458.405942871419,3562.390172716134
252422893.51446894,8404.392055657172,10680.512732959185,2017.9691820924304,3474336.564513876,47168.403024372274,2629992.8786650216,1462.0905195621515,5180.920609153547,3725.1950271724627
280779910.98253864,7634.961489793055,13739.192214853443,2035.918931957077,4217336.858323231,35387.05471512349,14260169.019898081,2396.1138525394686,4730.911828871698,3815.3531581325233
480484741.4193236,4772.442988050083,7710.807512188307,2042.528737859399,2385496.9894027864,41555.35468641551,8210050.941241499,2921.894779948566,3762.8087064739434,3805.3976565943467
125677565.06846844,8903.089711250765,14914.292917630635,2056.9812550525085,1389712.373415922,35951.425852177104,10250145.520134803,2456.294498910398,3761.5609578350604,3672.547703851999
259037244.13659918,9576.429830571575,8354.097839383267,1997.7735605494938,1451610.2206287833,50267.14190420298,2498847.2041934086,2029.3860273389691,4204.449823867826,3845.237378512718
207060859.56974694,7468.924829954722,7623.685689013279,2002.9578655279563,9794492.121400295,23355.484895082456,3960363.833207504,3013.0184507856875,4307.947208216071,3744.0882433084494
291934269.87716454,2068.671989113238,17158.9413643808,2018.1819195866046,1146876.4558811807,43188.2364717646,3587244.131528065,1955.2884653111832,5334.49925419309,3956.817599645152
315336066.0577173,10233.932201879034,6994.454553536972,2042.0842275912605,3729629.9362064567,60947.11360046339,3949802.9190134313,3065.5058305971584,4258.4318319874255,3577.0107940436405
234542460.42208326,7784.032931691674,17277.173655418068,1999.5983367130336,3875485.212194115,42657.85075383101,12873163.122656904,2504.3405414601516,4812.598407178513,3731.2882858550956
135184279.03718203,6254.47151575355,10875.195428195831,2128.7789351229376,1361825.7333349981,29439.15197758328,3559976.023766215,348.94367721161234,4021.0475556099636,3665.058711814947
221886238.80367312,9557.044261896297,6155.635932694507,1960.9444599174678,2494431.507170596,23601.149978242516,4646672.800232669,1985.9797591890313,4311.947216316234,3601.8755375599403
372034432.98970467,9189.277431929482,8393.315791205761,2003.3067578614985,1437173.0266176611,24589.2598428522,8447250.320118172,2263.753734920426,4355.096466753961,3443.582101657684
398847210.10992867,9198.554557666177,19679.602126586702,1992.2315901515697,6496097.1570235295,22941.617241794913,3435249.243684539,2299.051699305433,5256.462537349038,3578.930303159195
183598163.99824002,7729.879369433465,11818.52504353437,2021.7775976885355,1532656.7908861637,35129.163145682745,5963669.919857215,3438.091112793538,4762.249542403833,3899.0768361815
337231115.30745226,9502.941166601651,5419.140595804244,2014.5605473008766,3326110.5982886082,25853.235944685654,4838035.536101983,2433.495976095277,4911.925463899202,3722.632291906476
197463290.91774786,4657.13744823022,15722.96942848244,1991.2567256422426,6093771.773960076,34105.72345055736,2354689.182931586,2517.9888384177025,4299.353418322204,4173.725188477782
440235274.1605686,9276.194660801928,23101.750256515992,1982.0158416484624,3754580.7628157814,95723.94228701171,5883910.383806631,4240.066815495813,5002.483148957563,4002.4535733373496
533849837.62987167,9606.963785634405,11629.303151850505,1981.8803307674095,8562972.595104288,30568.39764201866,2847596.072361967,2970.920430756555,3893.463993230448,3738.344298955823
311393469.42953587,11068.036022707169,19165.194538311665,2040.8876401181424,1832179.221679552,45861.01364170093,13328729.369116202,3265.4272216389004,3684.6057430920564,4316.452971687568
124407001.88705507,7310.756309962539,6543.340977631746,1997.173401659265,3376579.5922580943,99100.84808525039,5943744.940076594,2435.1675042560005,3977.0667290227966,3852.892660906775
166165484.85899335,8211.643136015573,7454.043607875584,2009.1161578526733,4591912.030662901,33362.664217021105,574247.8226450008,2195.581668193878,4984.013481766391,4064.881033934892
191608569.5056885,8416.687654600062,27207.495829742184,1986.8211150661941,2357883.2302066823,20764.75750802707,2667649.636805834,2782.28830566549,5032.889679599139,3623.0860165907143
312142181.0575071,9874.092165153419,14515.054307540275,2026.4350551988225,6385772.245083659,15425.696638652313,1630138.9997427107,3057.5794645223878,4658.762255405263,3697.9780003616133
