F12020,F22020,F32020,F42020,F52020,F62020,F72020,F82020,F92020,F102020
96007869549.62523,11601.748868984945,2946847.797679885,1866281.1665827034,1286849167.1456978,2403588808.4576488,16028497201.663712,10901.055746535023,63383.41316395797,22519.519279246873
80622096294.48041,10208.35104794087,3267592.117004354,2136817.059721276,693653798.8087509,2604861443.325204,6565893195.407435,10222.272481560536,60716.87099612729,19751.871706899983
93909912456.4082,11137.879538249785,3556157.8815640514,2555324.4760382017,224709887.37076852,3296589155.0811224,10536753148.868011,10060.452061946959,59238.75864134774,18796.722199023272
90136583168.77737,10282.87666821587,3578506.123434987,1688171.2263160092,664507012.8729595,2216858868.3543205,15230890185.038061,11794.811916111834,60694.42176701317,21571.881235786648
95963871118.83846,11799.420308263383,3260041.409008543,2659622.196708483,462644026.0287794,2972613744.624884,14613073867.527992,11151.503669470832,63744.057954437245,17712.77395356214
98867140220.75485,11328.770250667112,3507050.74344479,709043.239725307,288536086.94581425,7762900138.19401,10778179328.235851,11140.52505113856,61474.557946974855,21914.256252572868
101767735973.42102,9980.528716685216,2512587.215249636,2495807.7856643293,496145314.2646912,6790560074.932195,12642920114.834713,10606.43293551734,60652.19874829494,20903.738105344575
92904394871.70601,10648.603477267507,3021125.382056356,1327941.2218101772,800057803.43428,4235002165.364322,11997509506.8457,10714.402715205226,64423.86690216033,21697.663750330106
95727868328.2758,12189.596028082033,3000898.860670258,862164.3468771068,352649558.6597775,8003689221.987649,15570081689.198133,10593.216569732669,59837.79202702678,19528.35038762096
87434442211.58261,12028.003195522164,2724188.575481161,2364831.2773610926,681913269.8530878,6520333264.611207,7239797967.375283,10981.95124549492,65826.72307491963,21198.680302904282
92413744490.86568,7833.684370421546,2852110.864930452,1890223.55261653,797587919.08525,14429463124.393183,20692935990.090305,10861.871263345538,60335.91131207314,21383.19930862472
72971408071.84491,11478.156374675014,3534183.54654145,2304744.15042721,554560303.6428665,9972392078.675932,16556443225.65519,10263.867929234932,64680.47123690454,24480.2473693163
85315306252.4192,10574.926282591921,2954621.2404804956,1191312.3287062119,358217377.8928217,2932064685.528232,15322317127.800484,11963.154569523183,57800.80803708418,20524.505324989324
96823928996.93777,11064.018131475936,3329483.580605407,2055409.0654612225,453249202.6108564,3537691501.6785674,7752023644.295398,10254.031165169017,61920.393485459266,21582.333005457047
78000428440.52617,10021.3977693757,3473020.0869381744,2317836.076319782,500562155.7532866,4977463873.515276,26917902179.291344,11089.802008048922,62457.56675401878,20728.549809018194
91964292129.90234,10837.32263502405,3283470.1914742137,2220346.9366607633,386688374.40094566,3783465398.890126,17673996003.347755,10310.932763213332,62657.08662023874,22797.64438181115
89421849781.0209,11456.799313372961,3539685.3144964036,2080909.3894860034,644615257.587676,6830501230.869626,22501586986.049698,10452.335503559072,63939.492045939856,19652.381304115068
102186602765.09099,9711.100610502612,2647162.677532029,1746904.1114481343,482255338.9091191,6528302287.7411995,15617555820.913937,9812.553691319707,62696.79143482597,24643.797621942078
89706709629.13206,10513.679020989766,3230671.084899157,2344740.3160007354,536043721.5371968,6572480273.877536,6631914526.556053,9690.330475463668,65072.5776559025,22943.15378791293
94987555670.41324,10701.80258608413,3724053.284127256,2501851.5518853283,235640818.4739562,4753099500.005063,6446389329.5017185,10949.348783300653,62881.15886713687,22379.102608190224
82527935140.4868,11013.913003342468,3097002.657613733,939983.107108722,701329795.8041399,4131968134.7338753,20605753810.027935,11987.278919660936,62033.88993429469,23751.874899650462
85775646943.35864,10203.928344090906,3460575.4119994193,2832384.94811042,324677407.09332144,6794995086.711121,20275690551.378597,9696.651785574286,62099.79947401035,24177.468812549792
93499955538.17711,11046.567660745179,3698526.6428013816,2397313.6828124537,343698904.058034,3987783257.453822,17977232830.687386,11231.333742286844,53973.445854534904,21525.87559147169
92565461744.55405,11577.116493219095,3161776.0450755153,1921202.7574095114,395812284.24485344,1446926977.7417772,16158968941.610863,11025.203600761693,55249.505370833365,16400.584040694528
81826209413.72336,12161.226338533766,3476635.965847304,1610790.3712341785,202321607.83368534,3402772076.995166,7626888234.941433,10844.571073963547,62708.117614592535,23757.341798088586
