F12020,F22020,F32020,F42020,F52020,F62020,F72020,F82020,F92020,F102020
2202.9327591632405,2031.2668200085209,1162.4350064055236,1926.0422353780325,115826.20939972233,3004.3966595070615,234618.43818268564,2379.6979447948606,2600.532317202882,3281.4852816216544
849.158652171908,4675.3454772104305,1091.049286938539,1928.9034179863324,290044.6718307563,3180.563204413356,230396.5567575641,2365.3244799652703,2600.1358382274534,3259.3600427039514
4346.082185427597,3399.2148563326664,1160.5244947844976,1926.6700193551978,184512.186522945,2671.801720020353,267053.67022306385,2344.558401591526,2600.1405742209463,3294.001140303032
680.1711972346013,1952.6735936676087,1104.5288099141117,1927.2721083078857,371384.7262566852,2000.4324282594507,518304.2959549575,2365.5679338892764,2600.053896923045,3293.8230934022513
711.2155440468816,2834.191614164436,1125.775247718876,1924.9330261893026,149445.56191419443,5329.5465841475725,134094.31753020277,2368.9108677321256,2600.137595934563,3285.353339589754
2343.0694553957887,3131.672135099714,1159.1066278074309,1921.5583075848697,182566.00513712998,2430.2249134542067,242453.7053342474,2356.3795383534193,2600.1017339512464,3290.51964204093
338.6196381492345,3881.542242949148,1138.3601441495225,1924.1979294622734,134044.97390165334,2087.3351730445243,109181.20733397518,2355.8602761375437,2600.151693920046,3240.9841210768373
7819.720673211943,3645.590748656792,1163.2300159966558,1925.9580951535697,316844.0691883843,2810.846848783367,252560.4802690082,2352.317384500495,2600.119015171611,3277.5996216234225
123.94172248845015,2198.8918856292257,1128.2561505171802,1927.5676213987492,235027.31351318263,2817.5276395881515,171075.1192185933,2360.655496723975,2600.2944125868344,3432.2650639832946
573.1344986302908,3829.624621025094,1167.1675532374813,1931.1422694938044,224484.3894892203,3323.4800661541967,343101.8433957361,2360.38713521053,2600.1835384786696,3267.947060809889
135.9742783084581,2993.692915882566,1110.043830331615,1927.5635827982119,137749.28344170784,1764.9767252771805,104073.16166555953,2350.612291460039,2600.163903376213,3293.7414264085373
2291.427906166525,2736.4810590976995,1094.7072114564396,1926.9183996544589,325790.92680799216,4130.229162361675,104334.21153805242,2364.8838282806305,2600.0953325744626,3293.611605816338
2944.063149014194,3216.025605891471,1119.6768313725988,1923.592272587743,98781.70778809796,2133.8139420188627,237125.07710065163,2344.515037734117,2600.13668097936,3248.1759610884833
314.00807708104026,3071.8352753601102,1150.7835209672667,1924.0041264389856,195654.86271096527,2402.5411703444006,178703.45741791066,2383.9354249991247,2600.131544840151,3299.2786410453373
719.6847331520631,3034.2925939724955,1085.7442446997625,1927.5039579941022,264230.87184789206,4254.768366921687,81957.22969938155,2350.868474614592,2600.1097981831354,3318.2446056304607
3443.043449825345,2777.1999666228585,1307.8533907311894,1924.3483724979164,193643.8920927227,2550.998239676157,132868.4513950353,2379.6713582581438,2600.117683111165,3251.6871959299515
1191.3841583771668,3966.4238754454564,1101.0899990315115,1922.257875228141,314756.97202975943,2171.7267630410242,285950.6889780935,2364.6763611453616,2600.137284543681,3327.6145437272535
823.5853708828674,3472.6446256756753,1136.8274572249538,1928.144926764424,271157.5781914791,3888.061530972305,151771.01184483757,2354.426294632272,2600.152187666281,3287.7959120925325
150.95118040033142,2459.3293127168836,1144.6061314222138,1928.0096714283322,356303.2347297608,5039.53375710864,87255.65290069845,2348.2122097827114,2600.168059627845,3224.3727969081274
441.87993069695375,4138.148140044235,1168.6354550150936,1926.257965633553,158000.25265809524,2939.2033047890627,401922.8255255915,2368.447552318786,2600.0905994827303,3257.6812411977976
1937.3469216819874,2554.8445090001514,1081.023200840329,1929.2872385265512,124064.44629790395,4625.20711239287,99504.63258692421,2357.555227518232,2600.132656721648,3233.327289435459
1117.2365460121991,3670.887595143031,1136.7002235020295,1928.1742330286697,263366.2468298768,2636.8942906147813,687050.4817088826,2348.4415466985074,3006.5741497918225,3294.9097371822754
1535.185721715072,3390.042435762378,1106.8768656228183,1929.051047228813,343256.7579748038,2908.5270305888334,188054.45863318263,2355.594346146785,2600.1212568673686,3293.744070375227
2455.7140182423864,2798.687057301555,1258.3355837581605,1927.7810358246238,356746.5451070276,2926.496001582117,420750.9151457156,2381.675250596998,2600.1516725675756,3296.62511552007
268.1374790253109,3061.834268829767,1135.4208340077867,1923.9762776554373,430726.26923513087,1663.1205213589908,182986.5748050588,2340.565868907134,2600.1181758800044,3257.272620422141
