F12020,F22020,F32020,F42020,F52020,F62020,F72020,F82020,F92020,F102020
98051513855.35399,11636.624908451337,4142769.860126524,5762026.298557693,341872335.6236922,11346689553.713064,1401400860.9746578,8938.642880966378,66436.43775564224,26476.484318724753
108959081213.98212,11975.959853309841,4401279.103054586,5739038.420990491,668857160.3214412,2658770937.630171,14065735204.402924,10731.958107157734,61836.01826130163,28522.078537029927
107590144409.14394,10922.683381558856,3885156.4737497913,5193775.620051741,367241883.46099687,12523723200.227919,10878279225.644411,8391.837082404909,65703.71652058672,21956.29594202922
106059154033.58943,12154.42511726386,3537264.0917665046,3395861.8437048327,558547982.6645038,18620059859.042664,4277874615.3723254,8910.577746890394,63298.6424751896,30897.01280160446
105973230068.62689,10151.369939555303,4007458.7798737385,3297046.0542110703,652051720.3032349,4161407097.008393,17827464401.664066,9969.276904605478,63355.421875749,23436.993357330408
110130916728.46762,12288.075852726255,3396373.271314204,4347326.152078924,576918309.5713341,6584446556.928251,11122685922.622206,9722.254061156402,66595.51789661884,19025.57437069115
103117317036.2297,9351.816871018127,3865860.5845500636,2267072.8919522394,254052754.8378828,3254718937.1810474,21635143845.73845,9067.190448913849,67168.32037441745,25497.4504571862
104452515648.37054,10376.819806268264,4227726.047013573,2365709.492147907,233505066.2274419,2601358742.611997,29758967957.08483,9273.136578538673,64088.25137198477,24790.06986773209
113846733564.10658,9669.0587572844,2942175.2763658552,2212441.6228500586,522848198.9305423,7904188656.731606,17620287913.18715,9129.341813367746,63863.46188589181,34323.11883756434
106180448689.6781,10841.82984221571,3035300.252936351,2804993.142550367,334822574.90536964,2549482565.607658,7787228547.027863,9115.872312594585,60720.00452857076,21983.371032472955
98517407644.55228,11979.02363735527,3756944.1824151212,2428795.559139733,469714792.2698338,5978755664.885074,13355397283.625488,11205.488276517857,61814.231537630905,25652.475658106443
101656161417.08325,11298.460461961879,3850509.213614281,4529763.695585588,439771356.4065906,8608956197.256338,5992791455.353836,7339.26828515324,63577.507084082135,28697.290036156497
109274277199.14482,11079.859826620937,3055401.608143593,5128678.717869553,289497366.42010045,17081296276.997253,28142826206.34971,8016.904124858289,62403.22370998361,33085.87777217376
106554566395.89423,11557.573061519824,3974463.85115732,2707183.607821518,213435556.42113572,3449162159.6444187,32129497242.437298,8956.393532064289,61618.276077243754,27083.03910734603
108386888642.44972,12147.034672689724,3217319.1865770943,3856768.2988206623,646190034.0111127,2518194907.827597,18630064063.186043,11519.851899444982,66564.40790835049,30854.39140185312
91085503410.4386,10203.51496710534,4212948.626913524,3548429.7635687934,210401446.60336784,2992866193.934393,11965044979.287857,10944.781019737751,63646.29961143976,28806.38606904465
123577918106.03537,11842.936232210188,3984606.2708993126,3223105.68963249,222419111.29887214,5739350828.937805,15327440865.23592,11451.911170231737,69222.16810197267,15487.03094952523
110261227637.37566,11165.897148044347,3943787.954022522,2735966.0124076223,1210591405.9217958,8582519432.36077,17233723320.34243,11662.826434438262,62635.57935597529,14918.043422332821
96680670818.60567,12360.749820561066,4153219.245252235,4401974.328182748,720992661.6397983,10003795527.729338,4829917705.682196,10681.97734350191,58738.10460044281,34726.39623146801
105358943617.2762,10967.043333867212,3877813.514803833,4337454.815692692,541400198.5373545,18145884485.922424,27947308266.66445,7907.6844938334,63986.93211607756,24403.17373590287
122117293986.2581,11731.8999431502,3814048.0434715394,2179971.587209027,550974529.7840055,11112986478.191547,12720730761.985157,11328.248552444304,65631.56250837405,22143.491616779756
101505189760.83974,9068.559895931588,3514611.1460543964,2239127.9765031324,372538046.6753631,5939605458.237789,10441349305.832268,11141.201322039904,65203.78308071746,34993.903667673076
101217806070.86191,10223.070708921341,3655022.1851177732,1417157.7639619638,616317525.2602184,2043862740.8490698,9992921506.428532,10063.130927428949,66207.8671998959,33843.88104833607
93760318813.09625,11594.972243612849,4416917.185909534,5705189.116434331,1160821390.7691963,1653634145.2515216,16149050276.973484,9132.350526396556,66759.66995647919,28601.372683841262
101283601960.36078,6236.2883428634905,4483719.453370705,1602912.3391106185,162664543.68944353,12676744783.246994,8500557016.127253,10138.91249033992,62125.85438125054,29899.826656873727
