F12020,F22020,F32020,F42020,F52020,F62020,F72020,F82020,F92020,F102020
114649.15442367332,-651.4438177689408,1255.697549929591,2031.69870494021,1200859.5427460833,15908.922554094534,1623530.558810581,-5227.876483984962,2622.8050442783033,3381.6739180644327
74003.44612173935,-4231.809371429365,1353.9031944988164,1984.8155391682571,1146846.9711180516,12085.737724016686,2188255.8888258673,-5184.0205752255,4100.711620481324,3416.095398257111
93035.36771585386,-1862.1581225345144,1427.3435778169571,1991.6619200632902,888867.9745896524,19382.454503671954,3044121.0713543785,-6830.73991566256,2626.9854629753104,3332.877816100493
113452.16444220566,-1823.5608724789454,1186.9149037825437,2034.7829253290697,2781419.427932647,6740.954671082969,2006762.1544769418,-9447.170397057815,2622.2772657969113,3527.2333909657145
71216.77324028363,-784.023488239447,1168.2188319633838,2018.6700198159165,425041.3592748814,16410.54669297618,3656965.9490004187,-8581.642275758239,2624.4459786703737,3438.1041486426816
63735.13517450591,-1645.9079453937265,1366.4158437327956,1961.871635335526,2589901.340945458,11565.378150425904,825702.8493265854,-10282.93906912302,2620.6245363283933,3399.6135637411535
85125.21931743989,-4202.249140859742,1259.327866221941,1976.5725794734603,1593652.8311277803,13927.771341393778,937045.6689446166,-10461.761594629606,2623.785095808277,3517.282556598448
106312.72471737606,-4723.96664774579,1267.6083140094115,2011.019192430878,3135308.823069326,3890.1845754957735,878403.4652546917,-10409.084873340315,2624.3649483855397,3489.5286262035547
82181.06481705065,-2382.377485343055,1199.8173623382677,1990.6955087563763,1536040.7878389638,7645.160405732979,1015487.7270613884,-8569.069448291724,2626.041517220863,3294.971960002026
61729.109624726996,-5920.126655525823,1320.957768858857,2003.314530004293,1369689.700947901,3603.861451427029,2421178.0011771284,-9440.845895878074,2626.0816086002405,3355.3413417955735
114193.69618322227,8.520542662445223,1421.2627541511806,1977.604892785282,2350525.9025169406,2972.3896403216877,2179087.427432267,-7745.760592684866,2625.0844582792943,3361.11600706682
73934.618960503,-2292.816183650677,1211.0327389538588,1981.8086946694427,1336396.4877039038,17288.90932969123,452260.577755357,-8712.4889011931,3948.7654326786715,3273.983148756421
71706.29145770214,-2323.90366949511,1308.702525781121,1968.909897726115,1533803.9120353516,4549.557958136517,403005.9585459588,-8592.649040097915,2619.7119381809625,3317.04597583292
138085.70378621557,813.335167279085,1420.9180027935206,1969.0586229063908,2476259.800906284,14700.999302093744,237219.87863547308,-10547.79917653551,2628.5513422991226,3542.831726039388
59917.65700814819,-733.6087529476099,1385.4508064986958,2011.4965705547604,1504951.6966311983,5436.888408984277,564814.9248781995,-6445.712571416449,2619.301328612094,3284.4103544459385
87769.67496014552,-2970.9315864238597,1300.0134885067537,1992.9417855025065,674258.1507331035,7032.319466708705,1959133.3626136887,-6595.587011706819,2622.5532620466565,3430.9091713555176
88760.80203464905,-4598.662597992978,1434.929242312906,1996.9189688314923,2849943.7137830327,5381.5308516771765,4277424.493240508,-8024.955624595481,2626.316620640086,3308.8581045718856
63099.8355628064,-2882.9065772289287,1324.1949047349449,1939.5865795970274,794999.1902932315,6171.251464078876,1197416.1708313639,-9999.967478430883,2625.010247975855,3457.7001054898774
128256.50909789646,-2478.172108240531,1368.2368908517424,1981.1117142295486,592438.1894578836,14853.72857729508,876958.9884371426,-9672.67878257184,2621.0929391692766,3342.221170959673
112193.91360484499,-4210.728693853078,1448.932905890284,1990.3747967879679,1080930.1715776804,10671.001260121608,655348.1966911592,-4594.443700477934,2620.9059500345256,3435.848085586527
134833.54746779805,-2183.1408968935466,1250.7513041782213,1997.8523566876468,950109.5164727008,12232.442482925711,3906158.151556704,-3251.953238693908,2622.6675069321755,3471.4772373734686
103100.74237410148,-582.9487939072133,1308.143778061746,2013.4706707671369,2185165.1900289576,9746.083257223685,687788.8708772805,-8107.843553282179,2627.2049715205217,3572.613965515173
92927.1766597894,-4250.100686202779,1313.7519416843534,1985.8431057637997,553674.5460008166,17014.927246191794,886026.5293113701,-5059.67126651243,2625.1243857741206,3486.0526803434514
56043.516629290636,-184.13054953651954,1470.0984904559978,1955.5815170453516,660492.3153595916,4994.042517096512,1278279.681446673,-8916.013895825043,4264.196645303916,3407.5712106163264
109418.7997888066,-2697.6767459887924,1374.689517045486,1983.5041281906433,2347766.1956471563,3308.4680031689613,714753.1963253338,-8316.3381256228,2625.10851173413,3345.3904925473157
