F12020,F22020,F32020,F42020,F52020,F62020,F72020,F82020,F92020,F102020
15504648.285623694,4601.3186174207585,1716.6909465922477,1944.4423742507126,285885.29268965736,3118.9015939703886,1238689.968769364,2398.2452132922067,2889.618952690548,3373.4191074737414
9654332.178736836,5238.9063399739425,1396.2675285034454,1938.6042763586202,165991.11441627398,2463.2375198492336,838131.2210330759,2379.1564910450634,2802.650638983894,3486.6925212593314
6410329.206028555,5614.172017315086,1622.871534304547,1938.0509199498917,675533.3570927694,2113.054626064062,1225646.1402496428,2406.313684640888,2764.4208900946046,3339.147231939047
10755601.595229136,2386.5456964460063,1684.4431023432633,1938.1373692643926,430950.36658157967,2670.34572513139,859803.081372054,2383.176436023921,2819.80113340079,3440.964074055028
6981715.136002451,4133.852803513142,1715.8953785351807,1935.608103663598,769947.7532284654,2100.551530056889,1353610.6421275446,2366.9017982192945,2869.511992606747,3391.885519752911
2428837.1887676814,4613.226254243218,1593.9025568164416,1943.6022925117918,307226.67430386576,10826.031278003176,230673.39783575223,2385.8660376822504,2804.847324788765,3323.5107224350163
7751962.030529541,4874.967588297892,2186.550456622262,1943.3163625333505,274918.2935537044,3251.260696905406,197063.44019854785,2369.4572745381547,2724.868391869696,3363.0054971046957
7442410.336547864,5115.742854837081,1794.8599775732073,1941.188535744654,478329.7050678079,2361.3272457231124,206357.85238877186,2412.416186897449,2706.990215216124,3373.0629294870223
10384067.304436548,5907.0805652422805,1465.8110437978855,1942.977088888283,271280.2249834635,2716.883811580809,436230.6475728777,2415.3158798945624,2723.4301511934,3391.937503885177
14805241.655309403,5283.440665634182,1510.6901856235677,1938.1288491337582,544177.0825557519,5281.221663255312,170653.19821453368,2376.041495924765,2798.5516298503035,3386.6085989979624
28926768.00108628,5296.965897476497,1747.9989625478954,1939.1407243123733,252635.99312294507,7764.545624110005,1340849.7535898075,2383.522127280203,2776.279734168925,3358.779581382374
6717973.020037707,5167.158553473924,1488.6949211159608,1943.7266052945229,330418.37060245435,5183.53325798635,1364400.227517117,2371.26484347472,2781.5212580990237,3399.4349705506843
11321742.824384281,4994.03364932118,1463.739253421987,1933.9893893072901,299141.87141023943,3605.4095108198544,2075602.5290173832,2366.564884665455,2739.636604194596,3559.9146390466676
2941801.062954867,5406.168103858417,1964.3257201274928,1945.2883532076814,278613.11978928815,4528.827475627374,1046782.9169577349,2398.343217429736,2858.114662385366,3323.162363318497
21462283.4688019,4704.844339271949,1444.198591588526,1933.9505013305627,445278.593989071,3554.3217024340465,617847.8197602372,2382.804366971873,2866.1805803063844,3401.6383251505194
13288046.131242678,4120.030253796202,2298.6719335009416,1940.5446107795062,327259.913467783,3711.274769324967,780786.8157608993,2388.2596868028163,2880.4232304797656,3332.962795951131
5571223.94347093,4810.192898506833,1487.2498295042496,1933.1729609687363,651253.7266260989,6518.9298478277715,938862.1284741306,2381.8986074872723,2836.4079709356065,3382.309474861875
10559734.94212889,4789.8191793547885,1450.7106775468474,1933.7992259056825,369878.1382833102,6948.091906531269,1593588.120474971,2398.5471273730877,2806.9017521371184,3367.3634230604002
5308604.1744572595,4978.52515959568,1399.1299123584781,1947.8028548788848,292198.21508607425,4656.297512184743,3517051.077978033,2377.677739403133,3297.298476693812,3418.3198995527932
15313726.688130848,4985.520188235114,1379.1932742323124,1939.1994102882463,194948.17254216535,2737.8150667564023,1098075.4798345363,2359.5538542681443,2739.564426710414,3439.1526734452073
5033809.709099945,5369.215967358563,1833.6492156192749,1936.7820965777746,369232.7065482107,4616.413319948168,382143.4421792623,2398.9690494786832,2917.9606795387413,3459.212663894783
3841616.368025588,5210.975503710346,1360.5874221125641,1933.0257095931945,1236585.7684163777,3335.138993332468,971772.0473677779,2410.4741412199205,2891.4136308339585,3463.3519136225514
12970041.791610083,4943.510643538524,1460.2948555228256,1937.6916864537047,291750.84126365895,3424.947804293733,2966083.184371179,2354.7915801742756,2775.09353471008,3318.0916186071104
3901824.518197856,5049.0057036517355,1584.1219214212538,1928.9796932575578,414938.68546261016,6150.6302149899875,1237383.1965645659,2407.2095572115877,2826.3205014719388,3447.6035118000646
11229241.1253235,3793.2036192571722,1443.5171380133268,1938.18678531049,766101.3115112847,7170.466309680866,263953.2499365646,2386.3446701101734,2877.6003907207114,3467.2998458364946
