F12020,F22020,F32020,F42020,F52020,F62020,F72020,F82020,F92020,F102020
12793588.975189593,917.2432567129072,1903.7876717610711,1968.465893511537,3032704.503222215,144705.03317096995,6655993.106023557,2220.5274974081494,2864.6259134076086,3645.785067456878
16553558.81681545,3219.1876375078937,1966.5444482137032,1957.4689855712231,1968215.1312474797,99266.4691083136,3906027.1678204928,2226.4127942066652,2835.2072019192474,3658.2014871867996
16641341.855714602,2848.2068607780166,2064.3477138222734,1957.9182726516808,3548579.007973953,162628.7873155224,5828260.905083468,2918.2410653643515,2841.4080993615908,3711.902954447932
10820158.619755888,2622.9821064876996,1887.4925099649613,1954.6070316316864,1995888.622407007,433054.37048706145,6600130.371906948,2656.5518341668594,2825.407379827987,3480.60505146452
16250274.662535671,2504.841033174096,1839.2340294343528,1956.2392659966604,3745218.2677493673,148972.14555436012,2619960.0715829167,2077.149801023974,2884.8610226887736,3563.396593296664
13615746.991102764,2287.048518843276,1849.415777605263,1949.81690158391,2342511.933675778,88024.15622087213,7981387.072745272,2940.2196285491837,2874.729372363757,3860.9064164354777
14032387.053526064,2053.437879517576,1826.3562673555093,1957.3454459151053,1666646.7027302824,153165.02405949848,7357298.433627343,2434.5525894765306,2881.703997816066,3777.593840449471
11764921.66165952,2809.6303954454634,2097.297628386269,1964.548739992195,1994728.2115164215,52091.743701375926,5399648.174820945,2841.1957056128613,2860.6292182197535,3860.9984207059206
9848505.322153056,1595.383911437868,2074.932466564864,1956.735276177722,4444221.552108288,108054.58923751689,3159793.2740113293,3290.1945960578896,2864.0613704324883,3695.136573228675
16818251.594633047,1883.064239088657,2158.2475673768863,1956.1939103922257,5444458.084760736,98198.38536663426,8160752.3819337655,2879.0275313118336,2832.5695763788062,3752.7433227230163
10449419.44899119,3071.962764026681,1901.299863041373,1990.6959740256527,5919894.691082509,191058.23076795062,4358965.782113278,2603.479074949059,3291.484748193404,3730.6288935162966
13774617.133308806,1919.712038021149,1922.050825089007,1953.5199372721447,3961539.087556174,99412.31230970063,5290243.162036243,2487.578430755593,2829.006267016751,3954.5285344581566
14710802.869069662,2881.057632190572,1876.1525027620762,1979.394933654487,3607601.636269154,33196.28285103998,7666331.235226469,2800.4096525895075,2853.5200708478174,3674.3272435153467
13237381.397489063,2861.124064461317,2438.3392609030698,1950.1393563588995,2679257.447737309,73249.21269297106,7937715.396991173,2972.6339071155508,3162.885896993095,3702.090165752867
17736630.98017315,798.8231248896227,1872.7160468665347,1972.7755616490692,2372999.87379776,65482.85264741846,7036965.052935602,1974.5089142684787,2878.1194382176336,3936.451377564628
16324502.859566329,2507.310749225908,2084.683820944366,1949.168652954187,1621957.805931544,540923.0954665444,7059491.2627279125,3029.724667014826,3175.2141621691635,3530.391482296089
15067883.15730126,2293.707924729315,1883.2028077511764,1951.557690712808,2334393.0974383815,144391.69204802607,9125582.336866038,1984.2114064392417,2848.3821780476137,3669.9827993315885
19132190.18183078,3474.9830399465973,2278.2599382540066,1980.9756854369089,2596973.0968765635,202377.2672608883,7444022.426657918,2310.211616434183,3266.1847514666647,3930.7111371949477
16182496.978199245,2001.6704206094728,1941.658451489184,1951.959906845528,2311620.715725595,85913.6217669184,14514218.061885847,2433.457537560224,2862.0288421261166,3785.0820758030404
13235624.038815243,4101.340146242623,2010.1464027506927,1976.8037700608036,3453174.5809848364,121714.95600655128,5444640.0310441535,2111.5172385154037,2892.167184444642,3696.458024936854
12132544.309203485,-497.98502146085593,2089.834380450505,1952.8153918407208,9208653.894916177,255713.82243188543,4394144.829752652,2607.1044337852345,2866.2767448463337,3633.5705185838997
15597445.667941418,2478.1416404598313,1940.473759369078,1956.251810791318,7252606.6238674745,73967.87138648028,6543684.791736432,3292.888419094901,2831.9907181591257,3684.383557732114
14655502.521207511,2818.9591106109074,2062.1834909339377,1958.827317312671,2764529.4704887206,151538.6260223774,1943060.9841997754,3949.8149169178887,2908.1155178217145,3866.559940218961
15036170.4196225,2190.7575561189333,1774.977346445065,1958.518870222721,7155154.735764986,203466.9854220662,6974270.6391971875,2641.7319769017618,3452.30072621171,3576.8691339760176
20244486.134639487,1519.2202896306844,1956.0406626795805,1947.3683191769715,5005774.137757375,53284.692716058125,13784523.438366672,2494.095112470827,2860.901740487814,3524.691557092602
