F12020,F22020,F32020,F42020,F52020,F62020,F72020,F82020,F92020,F102020
121693798231.75879,10853.508329006116,4999582.0720814,6556286.480850006,523288175.29066837,7581752624.092532,8830986195.900398,11980.797881737777,71391.97297563532,35633.13803726752
98747104608.35591,11985.377445522123,5050333.032127778,9202246.462308424,475042157.38050205,7011669031.596932,14571037521.787584,12902.265937223288,70783.26228130661,35077.63895993987
120236024342.72276,12205.078993230733,4925470.790700368,10416861.730376776,389570786.31445575,11393396735.581287,8199713021.074886,9713.230490937322,71985.10301183973,29988.945575433558
113684227272.26419,12287.229124197498,4604468.517395269,6837710.961219876,719780766.4920577,11251194574.237682,15347350372.758648,11947.992188195654,71374.39273587121,37967.9966723578
118672154897.63875,12338.566786281022,5257500.410968795,3436652.4659689893,487982416.38803875,14542419995.367018,7618540208.52454,10463.602976668251,66350.91232341524,38958.76187276168
117770967981.24889,12582.184303016618,4584796.165796384,7501383.658000957,368466954.44678766,8291759876.4273615,10317964539.633543,11125.08209623673,70269.53963947683,41500.552215087584
131557052600.50838,11571.755251664941,5062931.155708089,7578615.522236839,233023511.4877104,5164983899.927863,15874393067.671402,10775.999533086066,70109.41446550522,42468.204325903906
126774328836.84052,12336.297399431574,4579686.65906653,10506357.027120372,498968313.24575824,6144084848.849997,13354660410.779228,12868.785356075605,70040.39111165545,39958.754576465086
119291397609.70517,11708.438574520196,5086636.293106289,7224730.63818065,637346763.3505201,7750567874.3631525,13080112027.322159,12141.746814337615,69801.0686807512,33807.8496385216
120795001447.28215,9985.693206875454,4817616.131309746,7722504.145327802,679446258.9334114,11658285729.329727,3922201369.940006,10305.333421221341,70779.15034254317,30329.577559208516
128769190382.04903,11633.522750270442,4476782.33817896,7187125.4714811575,486352570.0251826,4721952092.483284,4663207242.620802,11301.77451861942,71432.72852377899,40774.81551830334
129836868891.70267,12221.56355946011,5022631.06706739,5147117.318571425,505930313.73980016,9630327595.238472,13991017410.061691,11000.306090653672,68889.67969888747,46872.40392734748
127913293574.93785,12157.156574908677,5119579.850175004,6850673.667802991,459320432.78031725,10673948837.628391,9199284548.00683,11721.60423832148,70813.17948939001,38843.1342663147
129735190862.6611,12153.456243466526,5291363.507237369,8306249.367431581,223391286.52977866,6733871107.10238,12657379226.282034,12976.261390941503,69930.94188723604,31478.859505174987
117100900514.14288,12152.799008457965,4808058.432071668,4401858.949157856,520700918.0387199,5733792011.438139,16187411439.963116,10841.800460067512,71185.86838642144,35966.15365930929
116882744684.32185,13102.964374725876,4421803.378174915,5937526.834154684,150067514.95780912,8189963598.765054,12036261408.357584,11873.601134519831,70677.54655937778,37090.73826517809
122720579425.76103,11994.03870242016,4570838.896335724,5994581.126564039,554706860.9295214,7050203550.942098,13999642831.59822,11848.330925735956,70254.98620697083,41153.26454913387
117652793431.36249,12690.531188500385,4642606.068944479,6006383.419640493,390622734.30732226,13469385439.660017,16762149704.040565,11687.602078053962,71159.61077673406,32827.21099353995
119794467519.76883,11867.416908087826,4895266.090528135,8261320.571029206,644583681.5160517,3349074435.443516,5520874111.852143,12875.001511804063,71212.856134739,38721.52788677098
133857113151.87279,11984.874362876533,5127404.213019627,9490095.036853341,225675928.7430952,10819364588.548939,15173245663.991829,11479.565839991443,70603.40341284784,34057.91755292441
127006748743.69179,11013.637671220768,4835895.311425413,5630321.357704552,382591412.4113534,12511858167.534908,11351785742.374664,10824.583677142258,70875.57157559985,37897.060387052064
129350882423.1744,12515.51816944341,4512211.041578398,8088203.152291325,734261575.2741606,10284207061.001223,8785265095.32225,11737.91119761614,71151.00234224118,35689.242828183
104846163168.95084,13230.80758517077,5207782.673014714,7057648.31356921,373561541.76414603,7316269369.856061,13270594410.921144,10181.156325358646,69772.39398143312,33729.89660313915
131561985942.50526,12716.248300033483,5158815.091098097,9403452.080707941,526069383.2233492,6881985873.711187,7707723611.002431,10639.438558740188,69012.03771718175,39631.729259989734
115740829914.51906,10808.444942033862,3691318.2674259385,7610457.407161676,374398711.6423132,4215663360.1094,10591226757.380234,9960.656024331305,71474.28068876303,27915.041240030692
