F12020,F22020,F32020,F42020,F52020,F62020,F72020,F82020,F92020,F102020
172666885.25855923,-3407.550506799318,8300.08169066679,1980.9940969531162,6333988.664306213,9039.578376736281,7217628.643693733,-20735.90733511228,3927.5126339705457,3474.3288795348108
267971843.24838755,-5224.042253210948,7052.519783959479,1965.2503857139018,3184860.6686524656,8324.183157008454,852046.2610755381,-20529.14722792167,3623.4886050948603,3490.624612118224
161696034.64347374,-3285.820437451155,4091.7298220629,1946.5919356711292,7165954.646325403,9397.718750406137,3145202.772873372,-20033.390650071084,3703.883438108878,3419.7919257581952
177433988.98742265,-3324.495361206191,8406.863691785522,1956.6239125593524,2799307.2441547993,24101.292191020857,5724742.523952794,-19642.662949493653,3437.2779386684606,3436.0500070305234
148665445.65478235,-2954.900897378284,9132.76796178472,1951.9252395900546,11035097.98821511,9874.764880565168,1779536.695298335,-20033.244659441258,3823.8703117293685,3471.7001283669424
167994687.10590267,-4043.792599247703,7780.767878022532,1947.815305234271,5181771.454984733,22255.31127757286,5834168.282082436,-20156.98894862555,3630.352843146993,3521.3470347416205
263154308.05789098,-3755.7413666632783,8656.865716483255,1966.082027368614,17715895.614005778,6193.280969394436,6481496.198685548,-20317.103974567788,3602.6244538172778,3387.5270576181356
182730601.76645458,-3223.8588006974205,11212.538143684345,1940.7588188280458,1406704.9566791337,18389.62007230061,4931640.111394094,-20322.908244833743,3925.678242117381,3455.5359992337244
216052002.83115077,-2201.116021813341,7743.676520612912,1963.7115946302836,4608993.92649151,2745.988144627666,5824628.942612832,-19844.979514707746,3714.658760780412,3425.6962717949905
164230236.15729243,-3451.1190333746745,6416.533502244075,1983.416799195493,7618821.571153337,21073.865163,3662935.5454321112,-20465.991417882506,3649.340623989594,3509.80298824735
221488538.43403012,-4915.673895491735,10475.305952217645,1970.9628522550506,14645011.25125803,19592.396487106806,2437491.249210895,-19906.625019458195,3821.0490622404996,3531.6591141628305
212229936.53861135,-2101.1976176222197,5271.280524279742,1952.921473993765,5462332.888081183,15584.809017355414,1142933.8825521609,-20385.416568679488,3803.0213201361967,3396.147994837328
143654780.06233174,-5308.641195519402,11221.639403619687,1970.9534188986147,11189233.13528364,9253.595490353058,2619053.927149781,-19795.061759763717,3599.7365209576947,3526.3630720345645
282031736.2779322,-4872.364754959348,6502.450247408841,1942.589783170087,7004597.990097234,31461.63059455941,9985526.56401378,-19486.220759127613,3838.930967494486,3423.938254407905
123368966.07382789,-2579.96275224254,8877.803618452224,1943.7858862075245,2759495.340493271,16300.560089242666,856010.5013638549,-20022.860127202224,3972.7880208998554,3379.1047940834455
162720732.22306344,-2103.172685822923,9899.985881690396,1953.5993032647946,1810578.172859808,14643.598391650528,1094857.6016406144,-20674.811927928662,3568.1114150371827,3479.3125913326226
187897634.57235613,-5111.464611772502,7028.3606140280945,1974.8338470329259,8286571.464148932,12540.096003084584,794424.5344555565,-19965.005966649096,3676.8339740324054,3487.732461236936
213636134.5683333,-4822.503617117938,7850.357840913477,1954.0263982244403,2570157.42912018,14567.243715559656,7558805.09812841,-20876.54589413553,3658.5105402301165,3508.122476383126
195856150.63604107,-4193.998592116564,7667.328044324729,1966.8015802357272,17974317.640309647,12058.235051498632,751280.0938789959,-20088.718816679684,3755.999283775636,3581.6953400553034
226467589.92802116,-3372.001956467011,6547.484098672979,1951.0527394907244,13282481.6790547,7077.675056526521,1057698.3188708771,-19438.334237498948,4020.950063609106,3311.6861767098308
183243790.64748678,-2591.4600154301042,6414.956743940913,1957.1897834432134,8861737.304369168,35913.51382932662,2073530.0065007042,-20187.77785429367,3709.8656152986036,3427.8439800841575
174697688.50476673,-5343.949366536857,5970.937877696226,1954.9923389679764,19618589.141804453,12831.933829235568,6512852.387034981,-19495.474113961605,3745.163370460944,3389.5321113890086
117802570.32130384,-3680.551258795509,9527.451321398068,1946.50634572877,7685179.378267832,10507.292527888032,2960985.4726852076,-20120.94064550775,3643.2422609076,3414.016138048859
160965063.75942266,-1320.5965427522315,11857.321135098098,1962.9256749085746,2372870.7240695767,130731.04161608954,1879309.3002062954,-20770.157251236527,3777.7252666781114,3400.4891875996636
103695278.01886852,-1656.3394419692886,9184.930154276079,1966.981881671531,8904314.04616226,4453.2831829126735,3102659.7990116384,-20691.72190955529,3649.72362820893,3398.464721982312
