trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25
63341.09156475027,65347.641974990845,47888.0092357868,45949.32185619268,69410.49564804722,57103.73960538965,55498.04715836816,68027.69619307385,49284.010958194,78102.0004361005,61762.75125995671,50057.41865986836,48561.44799187114,71374.43911766462,61085.06717287493,50484.3164470319,46310.38308008448,55337.92533437596,48096.856573230994,44661.160582849654,70112.87747935754,69967.91550512429,65993.93096853964,61056.026925896556,75792.17903323665
48897.55009611205,31728.290362100746,37613.58785742292,45949.32185619268,33254.75357187269,37609.45210853249,34190.21580250496,47677.07731749384,37662.6549099821,54599.57599578524,46820.51867265728,31525.091117662203,46257.731979893506,53949.887017994,46299.139395941114,29900.33623567085,34323.324258852255,34447.77433028649,27965.584605379376,21247.100287118163,46828.10001235004,58702.53151902616,41952.52314836733,48783.74091694162,50232.10137817357
25874.197323197175,31286.169724929725,24207.666761852273,32033.007238220693,28319.487617921714,24470.530729264414,28742.657690592165,42144.402085786256,21673.66459230068,45742.8155936585,26008.21898340753,29451.460804775576,30224.797292164218,26552.182473808967,34322.00962759339,21108.277414304273,23604.206982441243,33769.364638859624,25496.381711035818,21247.100287118163,37167.87376721839,33435.73890471987,19740.72438112819,39153.38649208257,45560.98437754411
25175.555016503236,23667.350953554127,19939.4580551877,24498.31736227242,24899.16331486235,21841.590938162906,26581.28037356052,38596.01009772672,16465.917028091706,32644.02502413625,25856.977953963396,24311.400831998722,23900.20963734633,26552.182473808967,23363.297739401532,18039.75713792593,23604.206982441243,22372.599892541868,18688.096380397543,20559.14286074984,30865.54786073808,22996.663573115406,16703.944630596223,21181.960833666366,26711.32756488999
18758.159492576473,18804.105297024293,16881.46852204566,18982.175041942228,22340.838230765825,17217.921236729442,20487.233885360598,29394.993135938697,16041.060656792359,21929.679539444776,17308.114069758034,18369.41189026636,19621.19356640815,21904.738889651333,15324.899642984723,14512.370487957214,19264.232960722537,14598.272566621743,15820.926235894982,16487.30149675547,21951.487679897793,18214.645061895495,14320.69172733454,21181.960833666366,26711.32756488999
16554.100245789956,18268.847169546014,15653.686595598489,13542.02354017436,17252.114482610916,14251.472576927838,20245.655432352687,25124.52992036908,13685.804171032092,19214.50432953554,17028.056796652243,16641.4399565318,14985.56521204176,15448.638519666052,14441.255922559614,10501.129350897838,16753.24952986807,14598.272566621743,13294.785075761383,13980.704852521747,20328.018206608725,14597.959501170562,14008.50018522328,19495.547781714973,22013.0642540817
13357.002050510278,16068.791334212721,12240.487517055599,11872.690432902677,15055.108274556515,11034.026070236125,14975.565885626482,17553.90499785317,10640.094335228405,15029.228303244907,13658.02432545711,14123.322148917761,13263.420462654072,14422.847148540526,12686.554694447723,9909.586323892865,15153.017710778879,12904.910016686641,12535.610422325733,12031.232789132995,16665.554012147466,12672.592529340052,13566.391963545475,16684.84264328295,17113.238788704795
11395.23970917548,15556.065377269424,11711.621957027026,11872.690432902677,14718.525626822731,10605.746540531374,14813.989825726687,17364.86666303473,10640.094335228405,13832.457743094204,10122.925876880598,13026.290331444512,11826.110833387856,13342.580544387722,10744.630897841229,8819.358497891735,13036.28786891465,12854.115677772506,11170.098965213698,10516.457234137746,13776.958121499261,11179.94172125115,11628.541273016546,14404.02481635191,16344.61739735541
9458.355885150177,13547.002799895057,10609.259515601236,10855.69209860203,12720.642636655957,10256.14258542401,14016.021977115233,14408.520941792949,7883.511761573799,11680.646359044698,9282.555440771124,11317.297655089993,10546.50208674401,10506.812302275575,10744.630897841229,7858.605151041329,11658.99632567161,11051.950973654783,9969.281229099652,10516.457234137746,13251.181734726126,9993.537579770002,11017.405655656603,10185.394291306393,14820.774713510054
9458.355885150177,13547.002799895057,8679.320121695113,9398.586022097805,9547.28833612753,10095.132115440092,12691.826937944637,13227.298434090719,7883.511761573799,9911.592568726748,8276.195263838315,11020.731197224188,9280.421046639125,10411.768042193717,10285.34389802751,7680.8381458477725,11061.108402949947,11011.622279379517,9228.064238899244,9002.213928616246,12588.834199501202,8963.764965639079,10002.833035616737,9835.935945274887,10897.112776270056
9374.356898322258,12445.654890032649,8071.113912319496,9238.323153064282,9547.28833612753,8978.260010627757,9739.21757415674,12422.512890627766,7576.21161550459,9259.02931889979,8276.195263838315,9424.478952467096,8313.27747433418,9877.908749359236,9199.532437494909,7183.119241564666,9827.207760116135,9911.266943950008,8627.812046890223,8800.515323341864,12587.786518747016,8550.268978069462,8228.912267232452,9350.325365824418,10546.668100873321
8581.670054480706,11571.16268374573,8071.113912319496,7985.64710542095,9511.567617849514,8453.78462855645,9311.260332234968,12031.231925328972,7281.9491497267645,9259.02931889979,7226.523073613236,8408.997769602558,8120.558775976147,9218.12375277634,9199.532437494909,7091.507353593827,9184.600085417973,9211.718404999243,7633.208723716417,7723.462632573068,11453.929852682293,8492.721538373993,7872.230120102614,8667.660725029298,10109.162371505656
8314.255978899495,11138.274112102219,7622.567840284805,7083.178595478375,9511.567617849514,7806.221780362501,7912.202620559812,10999.530459130816,7150.97185970038,7806.736886500488,7094.235105293987,8408.997769602558,7477.194584896856,8357.872138731536,8610.660226766187,6925.535801866097,9184.600085417973,9110.789855075134,7304.192006606853,7585.135921241643,11000.691597406227,8149.121211103854,7872.230120102614,8631.375751909569,9243.365497141589
7699.392360724473,11062.810233924212,6867.200674580984,6927.015184927975,9003.213092712262,7061.388293095955,7480.079242249714,9148.086492797342,6779.848837594735,7450.122051583534,7094.235105293987,7792.15319018668,6951.469928996564,8357.872138731536,8183.311061323415,6803.882747012403,8047.987050510646,8909.502064866178,7000.359342248893,7379.174851003892,9565.878779650136,7825.69254771848,7753.295759872884,8070.6370871046065,9046.10030317668
7496.195282384307,10480.81720935597,6593.625206250533,6703.503062016676,8819.692467037816,7061.388293095955,6987.026420475416,8447.411874837784,6613.881249080054,7406.290886217853,6705.523827094762,7792.15319018668,6373.467507551584,8357.872138731536,7463.4323239996,6542.1875634095795,7266.431291544147,8300.453523237366,6922.860110849322,7161.829061661211,9565.878779650136,7825.69254771848,7420.580035109438,7980.430896109167,8078.65628486366
