F32022,F52022,F92022,F122022
600.0000007257572,900.6336234891111,2636.251209540886,3025.9232470207426
600.0000004461269,900.1790826884646,2637.1007437189273,2993.8867878176297
600.0000000419618,900.1791233530921,2635.9706430781825,2986.4716136094944
600.0000009884957,901.9967462298766,2646.448070979389,2942.5918203066212
600.0000007804375,902.5403060212777,2638.2412188043427,2983.124131486657
