Ackley2,Michalewicz,Langermann,Himmelblau
-199.99999354985977,-1.8013034100985537,-5.162126159963983,7.032436994486721e-08
-199.9999993857469,-1.8013034100985537,-5.162126159963984,5.757431742888224e-08
-199.9999999685888,-1.8013034100985537,-5.162126159963984,2.132688679507485e-08
-199.99994513574381,-1.8013034100985537,-5.162126159963984,3.7927809633821026e-08
-200.0,-1.8013034100985537,-5.162126159963984,0.0
