F12022,F22022,F32022,F42022,F52022,F62022,F72022,F82022,F92022,F102022,F112022,F122022
11671.567833642888,1477.787385923021,600.25499282542,884.0077703449751,900.9813851329474,66968151.34345641,2786.1679922743115,91799.87136206662,3172.5763822288054,2523.0438141437407,3707.559958914338,3616.978388902896
10190.395292623916,1690.9766727154165,600.3107148564255,858.9651186477529,901.6527316641385,257179959.0019172,2678.7450025020566,3194.812483228039,3089.94983215508,2795.1537051048754,3954.178346580983,3596.492858421937
8934.063407114398,2119.9426488971167,600.34843551778,851.206090286039,901.5117884775965,256870767.21376672,2715.521591220853,226627148.3304262,3143.301307864017,2891.715442772129,3270.051839948936,3582.702808000582
5128.725931870096,1513.9004650696088,600.2094001733254,850.446847560897,901.8580808380872,252625122.2031574,2530.9146367165226,9421673527.103174,3478.2823162905925,3130.477644511479,3051.2870276701888,3199.8511477363095
7991.05861473416,1060.9260868610463,600.3491348937338,879.5961940465215,901.295207804532,30926844.597123966,2310.3235411690266,57849012.69371855,3272.6730233956805,3265.7610842561567,3850.0581688370166,3270.3754882759963
9010.40284957282,1238.9834620836511,600.1998307002806,861.4467476149697,902.9125673760898,34057483.924111456,2751.2194667116573,136969263707.07622,5129.38832654918,3067.9842389792066,3477.635896780337,3340.934426527329
7498.994306668733,1475.5873279323998,600.3091399587831,864.8831108508984,901.7054490659516,334845167.7230917,2391.5293710515516,71271173.39211759,3354.480570286869,2520.8879424808115,3704.0412475575704,3421.6029881481973
6401.901690099905,855.667873044544,600.2248551723317,863.8060713217309,901.9519265148307,123987631.71344969,2942.2000730038308,13538690.873061746,3565.251486790757,2930.8525592737415,3553.676855886557,3252.3224539687953
10700.09055384887,1136.1063634165412,600.3434529234537,874.6755690050513,901.8601987201705,43706321.83459913,2155.403531215453,2303.0865247756074,3492.2675121913458,3168.7657167794455,3466.027186092992,3107.0543394414053
8666.241322681644,1281.4282656217488,600.3713326704288,878.98614035229,902.044178786741,1936254.9236090903,3345.662829940581,321987.04970583733,3285.0905047040906,2380.099156894447,3692.4930201340467,3237.80404141502
4604.187726125231,2693.2726078256787,600.1961671032103,886.8231760964834,900.9513394640458,86585798.65917689,2449.0595346338487,1767274.3041908445,3513.7745500599635,2897.6148350939407,3533.2474710647252,3004.1942565091394
5053.007634219589,1612.0894417013565,600.3322643518574,882.6238154645729,902.7450137887616,62215573.650536634,3356.0759849536357,511931.8854833483,3318.5818146914858,2912.9893241414925,2810.820262416904,3218.635582289649
8685.337096712961,1457.524720601352,600.4020818385385,866.3376183594373,901.8428958251101,840058153.6015922,2598.192712557014,23742.49058262283,3252.534534433351,2898.437412398862,2924.147182163069,3247.194944458594
10748.218415994937,2308.0621945159137,600.277694111111,851.6625432166943,900.9475536885114,221809009.0327658,2662.1043954049137,90756.07019787985,3016.797109359969,3062.0797467566854,4076.7443474529023,3312.6330976254512
8470.14493883984,1261.2626833833135,600.1826034849618,857.2473180862305,901.000129366704,108209430.33979456,2266.0268505498157,31410914754.646347,3514.0852111785766,2985.441760574561,2898.7516893165866,3295.8747967664494
9469.150574927857,1543.386142412104,600.2193229548488,830.1511651266845,901.1243208980449,785613040.5294424,2228.483456557105,276177396.7495382,3214.0354934595584,2837.663526714486,3843.357018517926,3215.900497965243
11547.414402941275,1863.0352672082304,600.4434245340043,882.5659708514982,901.6796224650901,44460833.93429386,2440.6177213652086,433006.5695993535,3191.8457087016495,3008.6502766426174,3378.154354502073,3093.2751187302447
6513.798922064989,1820.363274120166,600.3908625848876,859.4112125343125,902.4473893782574,163165420.91683665,2385.993139648374,7448.039925123201,3798.7289700628207,2470.9464138382127,3144.48832950157,3131.8673815795482
9205.447473095419,1476.5423459481535,600.3016759376803,846.2336930536196,902.3458374402755,332016238.0458918,3530.8845561536627,100211.24521988472,3426.9700931792017,2575.140685656245,3280.2948513926103,3205.689381247307
11844.363711454063,933.7730772198863,600.4714323054161,857.0465484149231,901.299753283203,32539538.564084616,2507.776008182452,1163175512.5199368,3326.6080964857515,3119.29061008565,3213.0181312624454,3407.7886298523313
15339.515008272487,1840.1372614412612,600.2706236323087,842.6969166547001,902.4845533794655,3940994.890069256,2628.4470582695785,693299.7054969026,3596.2468513475924,2981.6315810336,3132.2590007144167,3122.8274269977046
7585.415597235845,1369.4919335050486,600.3647678488943,859.6149039783446,901.3375827133548,43779102.94512402,2548.750612487787,1454805.5924483165,3618.2029427958705,2893.516656325913,3633.1484159618585,3202.219428236845
6304.829943723405,925.4022358092915,600.468367987195,878.3184414696956,901.5096444750446,19733104.257496294,2298.0405283837017,245516597.38847765,3097.731059065115,2537.984889585027,3672.985271075384,3513.7301778346755
11581.418936648464,2587.557387596845,600.6904038323623,918.9289880965514,902.1814496395004,406313602.11003864,2217.14723075049,97161036.61713736,3270.675110185606,2904.6533638037854,2968.5380306497286,3570.153434032235
8792.37030945565,1403.0262444476898,600.242069471869,883.0277200344585,901.6437014665033,107598785.5385873,2165.235308059887,13301750.785842078,3125.8491008792244,3053.223702991314,3332.182003547582,3356.854603228428
