F12022,F22022,F32022,F42022,F52022,F62022,F72022,F82022,F92022,F102022,F112022,F122022
300.0027614927387,400.0095355875045,600.0000003664926,840.5398671064412,900.0000008773825,1875.0779979348797,2050.526327617336,2225.20501235202,2300.059524084464,2267.3641230041635,2600.0033684631226,2863.206619018627
300.00647810142584,408.48942911414014,600.0000000245242,829.7780954940145,900.000000637221,2025.847414917639,2032.6140232736152,2222.1964279008002,2300.0565205374046,1840.999415138475,2600.0118976710664,2864.1650885890303
300.0000936914044,408.9804395683342,600.0000000258411,831.7373252330365,900.0000068509013,1842.6636680223107,2037.1454748137674,2211.7327393791097,2300.040292169339,2572.719881843257,2600.077215069556,2851.6552026276454
300.0030548021263,400.1581521584123,600.000000003123,827.4757704750735,900.000000397277,1846.6438839593038,2035.4853966280575,2226.3303500254624,2300.066549312468,2529.1125296080577,2600.062014911288,2863.3727544375415
300.00065849749126,408.9833976647757,600.0000000055783,822.9147217565788,900.0000116512878,1826.9396046118193,2029.4424737562729,2225.2051442251427,2300.081466001783,2594.1421495784766,2600.0066339254927,2860.4765152463833
300.00275123440815,400.0830187186059,600.0000000238821,818.272377805916,900.0000006702884,1816.075359479506,2035.3311877442068,2225.92132941954,2300.0196133241325,2582.4539877484294,2600.0124892293084,2860.71351080406
300.0043399200428,400.5979312280018,600.0000000015366,836.1985205877104,900.0000038765112,1865.9358285726455,2031.2580453143541,2226.553102433496,2300.123424125522,2476.512702070315,2600.0133642173355,2860.6861761555674
300.0065326111535,404.1964022813542,600.0000000076726,830.831828659224,900.000008575393,1821.3825339061577,2035.8699758776186,2224.5846532213127,2300.1163364620893,2594.7988443138943,2600.017487156357,2866.8263568265484
300.0025936824792,408.95163380569386,600.0000000556421,833.3177367941357,900.000032580367,2117.6885011798136,2041.640711300654,2224.290146817891,2300.100722471713,1371.7184885449326,2600.0234357939166,2861.4550263683545
300.0006973998428,404.81000147097654,600.0000000423786,825.487381737368,900.0000164376319,1893.3167480850643,2033.7398759799414,2226.4949512319176,2300.0166430695563,2444.181854545175,2600.007096206899,2855.4856188439453
300.00218534458776,400.1222315295796,600.0000000212768,832.432168972904,900.0000026129314,1869.475401618302,2036.3152822950096,2216.9251661179396,2300.1099700518575,2211.415655148229,2600.0262908621107,2858.490567877806
300.003100910376,400.08822553109934,600.000000209656,829.2985795886486,900.0000007579652,1871.7915995276069,2039.0292821036987,2217.311422908819,2300.0332455550906,2596.8023723882366,2600.0154554877004,2861.0162547038635
300.0007611344175,404.5605781592417,600.0000000388958,822.0531824428625,900.000010988598,2052.148357175291,2035.4322139861254,2217.560961897463,2300.053119623112,2577.2765391303437,2600.0033666830636,2860.3677362818835
300.0002884054152,400.1110090582173,600.0000000902927,826.533549948674,900.0000007343245,1966.3382692171658,2035.2769515395494,2217.3522819353398,2300.0171547052555,2135.0193158833636,2600.010804824966,2860.8874686182794
300.000299622701,400.0605855954826,600.0000000029011,823.9460808130833,900.0000006448811,1879.4903076467342,2034.5685347395738,2225.2560515866153,2300.0995057194414,2599.6408744139353,2600.006599247682,2862.2111332260974
300.00108276155305,400.0922343467533,600.0000000249937,849.9885344885708,900.000002073822,1882.9463680347053,2044.1994092493048,2226.2691723123453,2300.0441695520108,2595.8509687523174,2600.0517483951385,2861.948795447586
300.0001940050175,403.00013361167464,600.0000000213333,837.5987574409274,900.000012652342,1828.7474578559902,2036.0266000616418,2216.765793025151,2300.037053431265,1142.6695136577757,2600.0078739795895,2856.269490847602
300.00039632074515,400.02879078757235,600.000000082297,840.1575761182437,900.0000006349973,2137.5681869326822,2044.6619295437447,2218.2476408949415,2300.017965672283,1571.4200069405465,2600.0085731044637,2860.5854384107865
300.00028311794574,400.0085070513548,600.0000000009163,829.9545437488026,900.0000142432884,1856.953129451766,2033.713958994907,2222.29595507282,2300.0254794401144,2597.4681992095493,2600.031022109892,2854.34408251697
300.01331351836694,400.0047510860426,600.000000028322,819.3745957574573,900.000003015425,1854.5628627487902,2035.876324640407,2225.2630457036084,2300.1604313808534,2029.5975986730577,2600.0157674302086,2862.263399623179
300.0006572796287,400.0822697125025,600.0000000248951,824.833404880877,900.0000338680994,1971.6247433623694,2033.2311924000953,2225.7765782775155,2300.0261281980793,1472.5223071734526,2600.009929207547,2863.3071953839303
300.00018527987004,405.2037439317506,600.000000067307,837.321406982756,900.0000002354768,2072.8919842948753,2033.3903235753514,2222.4124738296923,2300.0745210730242,2177.2264001031135,2600.02232086615,2857.143571784845
300.0003353478747,400.02480041856677,600.0000000242084,836.1712640418971,900.00000107288,1823.9060283549911,2030.963629567096,2226.6035353702673,2300.038336274049,2526.9516655780885,2600.074572148478,2862.297735392972
300.000293169693,400.3087046763447,600.0000000054495,822.9049272194464,900.0000050613205,1894.835582138331,2039.786373229316,2208.4960926401823,2300.22446973831,1613.411661777362,2600.004770582753,2856.609581082783
300.00157013230074,400.0463681448213,600.0000000534704,824.6395632588203,900.0000258625987,1826.0090464197779,2041.5992284055262,2214.564735359218,2300.01792972966,2563.280578471033,2600.0095012441543,2860.186673931201
