F12022,F22022,F32022,F42022,F52022,F62022,F72022,F82022,F92022,F102022,F112022,F122022
424.0205740613192,526.1253580110168,600.0028985389138,858.002128096815,900.6597756704047,105876.53613823799,2187.390570830253,3355.1368149273785,3058.6882387674555,2761.198349817863,2633.6591318403694,2913.7054006560975
793.6515410081195,482.2657750880121,600.0051372597978,842.0011234058753,902.3210716227433,32383.992526468122,2098.9797092263007,2416.220418371953,2791.9213088557963,1474.9675009881435,3527.896267013385,3036.9183267473313
569.342955206101,475.4106695293189,600.0034800662826,838.000269499717,900.2501335230642,9006.496174612375,2322.9738741937836,2716.8269315013376,2900.639224813057,2705.684816036403,2650.3355658108417,2912.163069215306
1341.580734419057,454.0923466659784,600.0017603749167,884.0,901.2190200811573,48117.87005643344,2106.8527934922136,2385.1094239094305,3010.7843280627108,2770.6219857237497,2697.2981942369447,3004.426305554741
686.2933941531945,404.91105726506925,600.0019415726747,846.0,900.8335275523167,37654.18975133609,2182.220630421265,3107.050004233486,2863.6721607363133,2649.9728424944483,2726.9939062641693,2888.904730626995
1385.203383701737,457.2420434476229,600.0013685481214,870.0,901.1899787938936,18321.979494963278,2378.2142585541005,4051.3987579947975,2776.5604159929862,2636.0660896832474,2635.7030644388456,2974.169391916767
666.925897251743,483.24040548615403,600.0002531022875,842.0,900.5586076793589,57091.88793735093,2403.229626250894,3180.913020359069,2821.996840713749,2683.6933769028346,3673.235931343357,2881.829075916162
405.4675812802625,471.1625382677945,600.0036464676572,850.0004098585354,901.1196611110043,55685.17119853274,2196.920194492198,2329.6144471065163,2775.0346237475524,1366.2364864962674,2643.701275286754,2889.458843959972
587.6124492683798,478.11949821947104,600.0007212808727,848.0000005617893,902.4310332680459,87828.93595256245,2446.596531732291,2542.375129010027,2793.77998795736,1308.5989562136174,2617.372930332755,3020.6634820351874
987.5628302236489,454.6885476370823,600.0081180997583,840.0,900.6010104574422,15775.418706107632,2088.3569119429226,2536.3583263585992,2799.2923524233856,2218.262378004817,2675.5580251492506,3108.810687466442
556.9496924454332,470.308031058878,600.0015155699746,866.0000082604778,901.0977805243539,20472.45735790037,2216.7437694747614,4570.6252815078915,2762.083395032456,2544.9471247041474,2615.1809772719776,2944.170419112227
887.0417054392476,417.8121871039946,600.0013406401021,872.5,900.6857540923888,11697.884469269029,2067.461445261324,2638.6009126701406,2758.35858878977,2685.4091304588114,2662.9859482760953,2916.3795657434366
1779.0067441335464,496.9037693521159,600.013487199142,854.0,903.1776827817423,14921.603229939356,2206.180894438371,2559.0843919492854,2700.190492901051,1526.9403259182932,2630.991921124422,3008.3019797675015
935.4002101937324,433.560898233027,600.0026641293066,836.0860761883584,901.6566846389552,39573.517749714054,2038.4103774944351,2394.1758123907816,3016.540717951457,1959.8312484408348,3675.311464375202,2927.164966582935
2044.732963317612,402.27367790695166,600.0053135288923,860.0,900.6476156980276,36270.79311251039,2377.3229369979395,2398.882137392555,3010.4505249613853,2630.307953434458,2644.622126237502,2906.1793816188842
1327.3864630968883,501.8416777755229,600.0026454136176,888.5,901.1130974275572,62383.391645602314,2160.2299412116995,3021.820639871626,2742.2995902391367,2601.2755723083465,2679.0234796486675,2788.1023810927413
658.7584518887088,541.0562266659746,600.0003059717774,884.0,901.6077509409185,47602.29221372626,2226.989979784231,4496.254905595757,2717.8412233013833,1770.530093195122,2814.6539590183606,2890.6965024810947
1785.6648122706822,507.29008196139,600.0011884303163,824.0011521661496,900.6426911007594,43924.219204675326,2164.7961698035033,2320.7310909110033,2812.489006598043,2251.6884262378135,2772.6594155086095,2967.3498635791993
1424.9501011502105,460.02615870233717,600.0016871049348,838.0,901.7714517051336,30018.326791368956,2150.502888921007,2465.9994203289752,2756.2279442260237,1565.8194245419172,2634.866577113883,2911.315988489824
578.4944171486773,410.19756989467027,600.0017978067269,860.0,901.1374913346236,29148.191085966573,2221.683498749302,2627.43785849879,2709.5885823125604,2410.970672341815,2625.793423500494,2918.0052559288993
2110.479136891251,511.8393857496132,600.0003713584751,842.0000000000185,903.7308120773698,14275.675930213038,2174.970203955991,3229.886613348579,2327.008413840226,2486.991709322374,2651.5416732319854,3038.1656024257436
1490.1835833361206,511.66886243333465,600.0066940680001,844.0000000098026,901.1837233623694,45731.99399411857,2080.599573053718,2547.119983440532,2807.274535842335,861.1406456731988,2897.7421948388564,2968.6773637921888
579.1194881801398,558.2649369267696,600.0018312119782,842.00007698982,900.7653302686595,38673.78478363049,2151.5788739804266,2373.0229425983375,2740.607248846248,2809.5551291639804,2733.1935579071387,3006.894779164377
743.6291103487179,490.8888318513258,600.0005556404438,868.0,903.2325488282518,49472.14933480514,2194.344060715809,5063.319796361891,2771.1534911815393,2732.537484463628,2636.0841556323057,2974.1826337267053
1681.2266425140572,670.5252497916289,600.0012687510597,896.0,901.5441109988608,16973.000755958412,2305.9674780610385,3031.9393750122404,2732.516870314838,2781.9925388026522,2605.725038507651,2930.285445565607
