F12022,F22022,F32022,F42022,F52022,F62022,F72022,F82022,F92022,F102022,F112022,F122022
8806.03868178747,2343.24098649043,600.4603875489134,851.5152679382504,901.4706945381104,101947785.52941251,2193.6151966419275,2906.7395541910873,2928.087415900046,2785.99909737046,3686.406162880482,3035.0459152987496
8146.244459462484,922.6330664975804,600.379366928981,879.6969776724163,901.8119388989716,112673138.22323409,2247.0476402370086,5173.217046010941,3115.245447832438,2668.7938050303374,3758.503250892095,3027.3647683014615
8758.32618030333,1351.5178215301835,600.3610821824127,878.6763218159796,901.5087863302398,55264865.32661767,2063.0167337583384,2272.478831079867,2962.1913119113283,2716.3834131967624,3058.9003977332322,3129.4116294230234
10821.136893135134,827.0568981988356,600.3081405718665,873.2652471354362,901.9327029085543,377477790.6390274,2238.132086923919,2389.132357607932,3549.800142412935,3042.940721547096,3298.461422025237,3490.98585196164
11488.392645307014,1227.479820504534,600.4606210863464,884.141450868183,902.0298674057669,640260.6710867672,3382.489804475372,2773.2836996856577,2946.4510689894005,2643.457370935509,2756.5918589787107,3078.389673135498
12333.042424257728,771.3531549859829,600.249496759082,862.2285869021218,901.9529295920647,587951.8526956097,2313.201222905632,4293.30039285422,3830.55799481383,2602.8972818873935,3147.051729421518,3022.543655219842
4246.878069221436,1975.8592187241736,600.2387873209527,876.762136660318,903.6745748652497,100338005.29109906,2160.492474536041,3027.7672147176067,3335.064200697719,2921.699490122047,4022.5413495725015,3374.7654408511357
10572.383152064676,762.8481452151948,600.2429231987498,829.1308943751022,902.8869991391833,113217655.93680073,2188.9976991231324,2301.031429195184,3103.1116694132734,2840.3529117029584,3097.58980653936,3139.2352466211473
10061.740155897787,822.9937499529055,600.5646084566645,848.0225303889863,901.4724908064433,190420794.6444739,2090.4514770017527,3194.1850817558075,3404.5956898360755,2380.872769887804,3582.7902020165798,2974.5395344448884
10925.619471020604,1295.068094169018,600.2571574224964,854.0,901.4651512646908,546399475.257355,2323.6289102136157,3736.6004477409524,2912.1597476173956,2861.6149258234295,3451.681170842063,3053.1863390543804
8636.492567268093,1419.5336252443306,600.1064603148766,896.2611479172309,903.2372969042792,506967186.2867077,3024.7801117756626,2989.317995301903,3474.5263789865776,2656.768384167348,3538.5164850355977,3033.0126850684164
7001.4825971645105,973.6817719677473,600.0744209611605,844.0033794934736,904.5483135625493,15584288.662911085,2060.91576214638,3341.1225560129055,3374.940129657167,2685.320495281894,3336.6961232673693,3241.2504546560517
6911.317649526921,582.1202422192869,600.2815688824978,869.6629738316407,904.3121683684551,14058981.055364102,2121.941902266133,4425.887740985003,3721.3553930468042,2379.701108534862,3814.6249742839445,3151.230228624866
11431.748613905094,629.8180624503648,600.2542495814264,831.757602227779,903.7209494900868,9823826.535409136,2297.9275671247988,2845.5634906090922,3453.3387550895463,2535.5639883315116,3388.469381782104,3198.332196959362
13626.031286408692,4368.91820948447,600.3322718517899,849.6627497695658,901.6493883606307,196666499.3944765,2545.9400711353974,2633.23428579704,3351.0133647054336,2870.287014303488,2961.9341935886323,2963.851031235176
6884.204690935484,939.0758561024365,600.1695668862737,884.9638595448804,900.8257874958705,3582205.1769098896,2387.137822633913,2526.8837751673523,3300.9001444680753,2778.5154712940257,2671.78882539283,3077.2886628961655
8766.836687086863,3255.0988674049254,600.2947051542805,861.3153685790932,902.2742986267214,3882717.3574498068,2653.770586695927,3300.4457978557007,3158.0825495165145,2702.549705942421,5180.5596794984285,2959.7307918941538
7154.779724344857,1182.2940758033453,600.4248969616982,850.0,902.7217600173556,24638655.607507132,2218.5757296649567,2451.3476368374704,3116.535732934878,2883.371746873332,2756.4708200055848,3014.3617462769735
10821.814836790078,1732.9460489707758,600.2035384521237,877.4766754419389,901.7847000131864,4779945.027320114,2129.448496860377,2943749.1183696487,3644.3616536440995,2777.6375131372397,3414.335002758163,3000.5853215323664
5414.665555517687,1851.0616027305161,600.5098099847249,853.5303506474959,904.4186236726913,88649408.79036544,2182.700546258762,2612.5035558509235,3091.5806361000414,2879.425272125308,3077.457716660653,3207.1147116570505
12307.145204284381,1426.6422774733464,600.4486123975287,889.5670850107488,903.633951246131,180462847.49473035,2666.689611978467,3036.62703963539,3116.9178872746147,2855.033088366999,2888.5629723267034,3212.24009128455
7955.186466415239,1241.8139450415083,600.3855655229023,880.5710538857411,902.4688229460132,26044337.740024302,2307.123667250805,10350228.854666421,3156.644001236097,3291.843956904081,3808.8047541398537,3052.2094084685796
12134.020454130068,1152.3057724906453,600.5901375781667,863.1285870109667,901.5569321378287,44431.77630518959,2234.52539183282,2355.0116889873675,3894.38559216052,2682.7401051713805,2680.5340603547666,3300.6624929537957
11242.558234222717,2059.218539881318,600.3769141786051,826.731104919901,902.9167669107643,38433369.48110258,2570.940827112416,2496.4502261626844,2843.6407729929842,2659.0938292592637,3104.9460672037094,3327.7178126505796
8731.341762022645,627.9332307702102,600.3078809292297,865.6713898416654,903.5364980747368,270527393.69354206,2310.7463530769783,2822.3257459145066,3193.554818571403,3026.866310518301,3052.6140223832226,3107.658562186579
