trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25
-2.0615985200075313,-2.031913928890115,-2.046134107393943,-2.0433941778989873,-2.05612432264065,-2.05567767993665,-1.9524709473768391,-2.0590065753771127,-2.056979568784347,-2.062013312941147,-2.0282093110182022,-1.959655718442856,-1.8683307418929862,-1.8775084456315858,-2.0295847690573976,-1.8987593801249587,-2.038239411556468,-2.0620495672168304,-2.0570090892859345,-2.0414991467090595,-2.0326664479459926,-2.0167651601275423,-1.9938926369094943,-1.8630166060267837,-2.0352265013321484
-2.0615985200075313,-2.0366246929888185,-2.046134107393943,-2.0462553678044615,-2.062205996948883,-2.0595834704022637,-2.0583662802539777,-2.0613080131230093,-2.0625251447342183,-2.062302708365252,-2.0609397034436805,-2.0138716780528827,-1.8706973630329267,-1.89481073589271,-2.0573714441009887,-1.9859590642885254,-2.0511671724683063,-2.0620495672168304,-2.0570090892859345,-2.0491611707722903,-2.0326664479459926,-2.0236928307039976,-2.0503653680483316,-1.8783574534312282,-2.0534309961347508
-2.062599141674047,-2.0366246929888185,-2.046134107393943,-2.0527554894833093,-2.062205996948883,-2.062572555497397,-2.0597937265498927,-2.062000517352473,-2.062527057045052,-2.06238279030689,-2.061830366609934,-2.0367560055747806,-2.0449806056618383,-2.0530792548167276,-2.057898058275006,-2.061613005931549,-2.0511671724683063,-2.0621251897387447,-2.0576660237821485,-2.0621876186320365,-2.048926367453411,-2.043231233415801,-2.0542506563112877,-2.018550682949352,-2.0603560603098128
-2.062599141674047,-2.0571760295352517,-2.061711936353548,-2.059687898844871,-2.062205996948883,-2.062572555497397,-2.0597937265498927,-2.062000517352473,-2.062527057045052,-2.0624075816708842,-2.061830366609934,-2.0623096567395525,-2.0616857869611747,-2.057179916658063,-2.0597519407686833,-2.062399632403218,-2.054492522349998,-2.0624158554946304,-2.0576660237821485,-2.062210222881121,-2.0595044694841347,-2.0573317579424955,-2.0578558183810762,-2.0574226698302507,-2.0603560603098128
-2.062599141674047,-2.0609171176030165,-2.061711936353548,-2.060947239877037,-2.062246753829453,-2.0625958937525217,-2.060217481360028,-2.062193925072193,-2.0625575687260898,-2.0624075816708842,-2.062130766157761,-2.062608959965561,-2.062313924927318,-2.0600054431786052,-2.0604398524469687,-2.0625045917842817,-2.0609813121528022,-2.0624197658741448,-2.057895609767629,-2.062309228164563,-2.059556414308135,-2.0573317579424955,-2.058422502222723,-2.060313307235638,-2.0616891579296674
-2.062599141674047,-2.061552597090764,-2.0620930392327863,-2.0613958170501077,-2.062246753829453,-2.062598882926492,-2.0626053449790946,-2.062412747781514,-2.0625575687260898,-2.0624075816708842,-2.062130766157761,-2.062608959965561,-2.062570965027257,-2.0603809770863406,-2.0604398524469687,-2.062598719378811,-2.0616711273862434,-2.0624733954485994,-2.060748673963222,-2.0625089691815988,-2.060355556869647,-2.0573826341840817,-2.0596471289674922,-2.0624451090348033,-2.0616891579296674
-2.0626082753360118,-2.061725405644999,-2.0622032700653676,-2.062344460275779,-2.0622584611700203,-2.062598882926492,-2.0626053449790946,-2.0624469058785504,-2.0625575687260898,-2.0624075816708842,-2.062485839058025,-2.062608959965561,-2.0625798059737197,-2.0603809770863406,-2.0607935541786118,-2.062598719378811,-2.0620311322913745,-2.0624986351388404,-2.0614654371393364,-2.0625089691815988,-2.0609628554592794,-2.058011441773934,-2.0596471289674922,-2.062478508820677,-2.0616891579296674
-2.0626082753360118,-2.061918830794889,-2.062205929308721,-2.06236438338618,-2.0622584611700203,-2.0625991273538635,-2.0626053449790946,-2.0625426166495373,-2.0625638592348547,-2.062408605144699,-2.062497519806641,-2.062608959965561,-2.062587047946906,-2.0607135348990475,-2.0615482627273223,-2.062598719378811,-2.0620771143411947,-2.06250481134785,-2.061860318126299,-2.0625207598933932,-2.061273675195439,-2.0598104523142733,-2.061390280419804,-2.062485161318536,-2.0616891579296674
-2.0626082753360118,-2.061918830794889,-2.0622975117986284,-2.0625563289916564,-2.0622584611700203,-2.0625991273538635,-2.0626053449790946,-2.0625426166495373,-2.0625638592348547,-2.062408605144699,-2.062513329443121,-2.0626098404050133,-2.0625876715654643,-2.0620582885021754,-2.062309974806159,-2.0626020429569496,-2.0621236107530927,-2.062518435554186,-2.061860318126299,-2.0625252923219146,-2.061273675195439,-2.0605117067936245,-2.0622880096244014,-2.062485161318536,-2.061813547595923
-2.062608384887692,-2.061918830794889,-2.0622975117986284,-2.0626020427618377,-2.062258555821011,-2.0625991477322283,-2.0626055804328214,-2.0625426166495373,-2.0625650097581327,-2.0625038447111277,-2.062513646082504,-2.0626098404050133,-2.062594222272605,-2.0621561569284688,-2.06247818577464,-2.0626020429569496,-2.0622324880269525,-2.0625315591581876,-2.0620985502771245,-2.062561075903649,-2.061932917498237,-2.061336910021987,-2.0624199799074714,-2.062485161318536,-2.0619316843975906
