F32022,F52022,F92022,F122022
600.0000074062995,901.1786026505379,2655.227747498117,3090.5661303048523
600.0000113185545,901.4685936171915,2698.7702338939507,3092.639081645828
600.0000112025576,900.7255814160251,2676.647870861355,3008.745454646469
600.0000081934345,900.544835380102,2675.858426471342,3006.457750613804
600.0000072987353,900.9999320534448,2689.488900684101,3008.9657698414644
