F32022,F52022,F92022,F122022
600.0000008581713,900.0001722577907,2736.765059670451,2936.9175106213897
600.0000006664528,900.4546875378074,2300.181563098737,2897.4868186742087
600.0000010344046,900.0000394143564,2668.857895164365,2898.6887376461355
600.0000015081275,900.0005713698712,2300.170579136936,2879.873380289558
600.0000011242199,900.0002104110863,2670.303332372994,2886.974472869151
