Pressure Vessel,Welded Beam,Three Bar Truss,Multiple Disk,Tubular-Column,Corrugated-Bulkhead
6059.714335048436,1.6702177262798568,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080773
6059.714335048436,1.670217726279857,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048436,1.6702177262798565,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080773
6059.714335048436,1.6702177262798572,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048436,1.6702177262798563,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048436,1.670217726279857,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048436,1.6702177262798572,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080773
6090.526201685867,1.6702177262798568,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080773
6059.714335048436,1.6702177262798565,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080773
6059.714335048436,1.6702177262798565,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080773
6059.714335048436,1.6702177262798568,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080773
6059.714335048436,1.6702177262798568,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080773
6059.714335048436,1.6702177262798568,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048436,1.6702177262798568,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080773
6059.714335048436,1.6702177262798568,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048436,1.6702177262798568,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048436,1.6702177262798563,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6090.526201685867,1.6702177262798568,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048436,1.670217726279857,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048436,1.6702177262798568,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048436,1.6702177262798565,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048436,1.6702177262798565,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080774
6059.714335048436,1.6702177262798565,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
6059.714335048436,1.6702177262798568,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080773
6059.714335048436,1.6702177262798568,263.89584337646835,0.2352424579008037,30.149738037056537,6.842958010080772
