trial_1,trial_2,trial_3,trial_4,trial_5
919.262284315701,921.5166379768968,918.7683946846142,930.4979764057372,921.7404854166164
903.8108248342155,908.0548200429528,911.244150769981,920.3089075912552,909.7359313625618
903.6916185004784,905.4623554030655,907.0733587166618,909.6450112347894,904.1463838439018
903.6503976407487,903.7580932525353,906.4565963849577,908.9366987583704,903.2322924321074
903.6503976407487,903.2879997838239,905.7704547288542,907.2369550819186,902.6717269334179
903.2835802450076,903.0888237934965,905.2294706722648,906.846045351489,902.5932860880389
903.0343728030824,902.7050993939745,904.6267154736121,906.3755246926831,902.2008116791401
903.030726924241,902.5011186997799,904.6119820257248,905.8849820763855,901.9909967606187
902.7715105622933,902.3917065166427,904.6090267608114,905.5150022843832,901.5924543797476
902.3260092400644,902.0855780016688,904.4312147288776,905.1609608614042,901.586491996845
902.3210071586276,902.068736573879,903.6700891166556,904.9183305914984,901.5481554016653
902.3210071586276,901.9273559281435,903.6700891166556,904.4561724656664,901.4681113121443
902.0589131678136,901.6399309691831,903.3361704426683,904.2683349766756,901.4439543598122
902.0288406911787,901.3705724169894,903.3361704426683,903.892092693093,901.130656900528
901.8820232641717,901.2128934655829,903.2608914880697,903.6284207948784,901.130656900528
901.8624622429527,901.0852252141223,902.8146113597969,903.376388445505,901.1240168249444
901.6162417371793,901.0579666013145,902.8012057391297,903.3382220516352,901.1186845488996
901.6096227969796,900.9912207457329,902.6431584635934,903.1202531947471,901.1186845488996
901.6096227969796,900.9455739951509,902.6109309810241,902.7106029972972,901.1186269820679
901.5240373018495,900.940370130233,902.5025212445914,902.7106029972972,901.1186269820679
901.4573267390343,900.8830170896105,902.2296564684044,902.4504342896082,901.1156417877321
901.4573267390343,900.8828988264545,902.1464148899951,902.4293015322374,901.078399537581
901.4569961357789,900.8767464020074,902.1084260417855,902.3563436926015,901.0494170961812
901.4520391717243,900.8766644780724,901.8225871966977,902.3563436926015,901.0463619271364
901.4518190703764,900.8707389556877,901.8026000685995,902.3043488312595,901.0463619271364
901.4020380655725,900.8445444180854,901.8026000685995,902.2059447333701,901.0463619271364
901.4015975692341,900.8445444180854,901.7963914750745,902.204337620161,901.0463389068115
901.4015975692341,900.8445444180854,901.7903560602207,902.204337620161,901.032186698589
901.4015975692341,900.8062631147136,901.7676961493632,902.204337620161,900.9683181762186
901.4013779725866,900.791583852146,901.7476160250559,902.025514103202,900.9679588685086
901.4013636274174,900.791583852146,901.7476160250559,902.0048686717424,900.9646160514886
901.4013636274174,900.7914719566304,901.6799618064955,902.0048686717424,900.964254784546
901.3878600142501,900.7914719566304,901.672306412027,902.004538140533,900.964254784546
901.3269016232049,900.7914061955249,901.672306412027,902.0043413082193,900.964254784546
901.3269016232049,900.7913318524297,901.672306412027,902.0042494716524,900.964254784546
901.3269016232049,900.7913318524297,901.6654652169351,902.0041776432117,900.9564873320465
901.3268844484617,900.7913318524297,901.6267770309481,901.9794534495384,900.9278003310138
901.3268844484617,900.7913318524297,901.6267283479791,901.9776934821666,900.9275459236892
901.3268719905966,900.7913318524297,901.6267283479791,901.9775645525802,900.9274650971877
901.3268719905966,900.7913318524297,901.6265876964158,901.9773015262911,900.9274608314962
901.3268719905966,900.7913280954742,901.6264514840426,901.9773015262911,900.9274383641088
901.3268536302277,900.791262315838,901.6264514840426,901.9773015262911,900.9274003160707
901.3151991753921,900.7912586545538,901.6169858818376,901.9773015262911,900.8868913195464
901.3112366773927,900.791249811106,901.5843355793232,901.9772231488747,900.872388638796
901.3112366773927,900.791241386971,901.5843179267395,901.9772231488747,900.8715601439459
901.3112366773927,900.7912383366577,901.5843179267395,901.9771204038187,900.8715601439459
901.3112366773927,900.7912383366577,901.5842439776774,901.9770928969454,900.87021067493
901.3112255090573,900.7912383366577,901.5842439776774,901.9423257310865,900.8693488649751
901.3112186269278,900.7586129502992,901.5543279993766,901.9423257310865,900.8693488649751
901.3112186269278,900.7490490219421,901.5444196224561,901.9423257310865,900.8693488649751
901.3112142030785,900.7490490219421,901.5444090236506,901.9423257310865,900.8693488649751
901.3112090609294,900.7490490219421,901.5444012146392,901.9174342476111,900.8693488649751
901.3112090609294,900.7490490219421,901.5444012146392,901.9078916879436,900.8693488649751
901.2918925930894,900.7490005067323,901.5444008614884,901.9024490712446,900.8693488649751
901.2600283200621,900.7328800970231,901.5434027013084,901.901808675268,900.869332492201
901.2600283200621,900.7191661214418,901.5434027013084,901.9013546174442,900.869291248401
901.2600283200621,900.7093442056783,901.5434027013084,901.9013546174442,900.869291248401
901.2599248308074,900.6759909294188,901.4928783070668,901.9013546174442,900.8692569810431
901.2581874293643,900.6757311174408,901.4769263314838,901.9013546174442,900.8686085887645
901.2043171326754,900.6755388330097,901.4769161952939,901.9013034540448,900.8685237290339
901.2043171326754,900.6755388330097,901.476885746453,901.9013034540448,900.8685237290339
901.2043005724688,900.6755260104406,901.4768006518602,901.9013016681168,900.8684519961515
901.2043005724688,900.6755260104406,901.4768006518602,901.9012625956473,900.8684519961515
901.2043005724688,900.6755260104406,901.4768006518602,901.9012625956473,900.8684519961515
901.2042049857744,900.6755134836176,901.4767655291698,901.9012568098392,900.8683373935252
901.2042049857744,900.6755134836176,901.4767627977141,901.9012424759861,900.8393565808477
901.2041458017264,900.6755134836176,901.4767308412381,901.9012424759861,900.8290055043522
901.2041458017264,900.6755134836176,901.4767257144367,901.90118806571,900.8289953363128
901.2041458017264,900.675504354643,901.4767232515602,901.90118806571,900.8289927813456
901.2041458017264,900.6754982498926,901.4767232515602,901.8864206460373,900.8289627679994
901.2041441820279,900.6754945591769,901.4767232515602,901.7960076253189,900.8022191481874
901.2040676507561,900.6754878437491,901.4767184094809,901.7960076253189,900.8022191481874
901.2040676507561,900.6754878437491,901.4767104348937,901.7946891607379,900.8021296542124
901.2040676507561,900.6754878437491,901.4767098989983,901.794306927639,900.8019274129775
901.2040676507561,900.6754878437491,901.4767098989983,901.794306927639,900.8019213583692
