F32022,F52022,F92022,F122022
600.0000003163589,900.0000936447027,2300.0812468063023,2864.4927659528385
600.0000003682723,900.0000574395974,2300.105122161727,2871.479580663932
600.0000005677008,900.0000094812683,2666.648506472661,2888.1423245013957
600.0000005398272,900.0896368828556,2300.0853713329775,2879.0384405798904
600.0000004067136,900.0000263062306,2673.725828349162,2909.0741312136147
