Ackley2,Brent,ChungReynolds,Cigar,Matyas,Leon,Michalewicz,CrossInTray,Hosaki,Langermann,Levy5,Mishra5,Alpine2,Hansen,Himmelblau,Chichinadze
-199.99999998800723,1.3838965267367376e-87,9.38672487701786e-31,2.182507258371545e-12,6.531117960066813e-16,9.705998233168847e-16,-1.8013034100985532,-2.062611870822736,-2.3458115761013074,-5.162126159963975,-176.13757800160698,-1.0198295199309433,-6.129503891130517,-176.5417823104116,2.187254700898094e-15,-42.944387018990916
-199.9999999349396,1.3838965267367376e-87,9.037453767979788e-33,8.882268253393225e-11,1.584781423956312e-17,2.4934271048259432e-14,-1.8013034100985534,-2.0626118708227383,-2.345811576101312,-5.1621261599639805,-176.13757800160596,-1.0198295199309433,-6.12950389112717,-176.51428612967996,1.290134536786332e-14,-42.944387018990554
-199.99999998372064,1.3838965267367376e-87,1.3678792845271365e-30,1.2935114069949268e-12,4.516154734402865e-15,2.2786741386798042e-15,-1.8013034100985534,-2.0626118708227135,-2.345811576101315,-3.000037600554545,-176.1375780016289,-1.0198295199309433,-6.129503891130687,-176.53782204891283,3.3046406631040337e-10,-42.94438701898825
-199.99999995968284,1.3838965267367376e-87,2.691235408095054e-28,1.5259819294027325e-12,8.794108311882914e-18,5.945597072147933e-16,-1.8013034100985523,-2.0626118708227392,-2.345811576101315,-5.162126159963978,-176.13757800159132,-1.0198295199309433,-6.129503890106543,-176.5417287061078,2.1327146641548094e-14,-42.944387018990774
-199.9999998735953,1.3838965267367376e-87,1.2870124517948203e-30,2.0622158394879154e-12,1.3125034402360712e-19,3.7288452382656084e-14,-1.8013034100985448,-2.06261186807481,-2.3458115761013154,-5.162126159963981,-176.1375780015075,-1.0198295199309433,-6.1295038911306445,-176.54160522251252,3.782386550935209e-15,-42.944387018990426
-199.9999996914501,1.3838965267367376e-87,2.4837142558087906e-33,1.2978507974811484e-12,6.8907032628959e-17,4.7920783726845864e-14,-1.8013034100985532,-2.062611870821084,-2.3458115761013065,-5.16212615996398,-176.1375780015774,-1.0198295199309433,-6.129503891130668,-176.48437667968236,1.6278489895727339e-12,-42.94438701899056
-199.9999999804124,1.3838965267367376e-87,2.4770382256604627e-32,1.9133395057880143e-12,3.2282170777664216e-17,2.085654374226564e-15,-1.8013034100985532,-2.062611870644101,-2.345811576101315,-5.162126159963978,-176.13757800162932,-1.0198295199309433,-6.129503891130688,-176.5412394592463,7.682213353740937e-14,-42.94438701899097
-199.9999999769709,1.3838965267367376e-87,7.292686870188536e-31,5.162995516141696e-11,2.652571642039121e-17,1.6054031457902433e-14,-1.8013034100985528,-2.0626118705633663,-2.345811576101315,-5.162126159963981,-176.13757800149992,-1.0198295199309433,-6.129503891130688,-176.53761378295943,4.599284037930158e-16,-42.944387018990945
-199.99999990952716,1.3838965267367376e-87,3.268601785379379e-27,2.3435768505154487e-11,9.187079471112153e-18,5.208279010520204e-17,-1.8013034100985532,-2.062611869936096,-2.3458115761013074,-3.0000376005545433,-176.13757800162918,-1.0198295199309433,-6.1295038911155535,-176.54150938932963,7.015769892812653e-12,-42.94438701899027
-199.99999999178092,1.3838965267367376e-87,2.996570178830651e-36,6.089821939718316e-12,9.632216624755399e-20,2.0258406861068432e-17,-1.8013034100985532,-2.062611870822726,-2.345811576101313,-5.162126159963976,-176.13757800162486,-1.0198295199309433,-6.12950389113063,-176.5415379774745,1.3734562830079409e-09,-42.94438701899095
-199.9999999492411,1.3838965267367376e-87,1.2341157778816559e-29,1.6603021940329235e-11,3.2858997706299885e-18,9.31683086698786e-15,-1.8013034100985532,-2.062611870817825,-2.3458115761013074,-5.1621261599639485,-176.13757800156569,-1.0198295199309433,-6.129503891130569,-176.5413435886536,1.778456578235293e-15,-42.94438701899096
