Ackley2,Brent,ChungReynolds,Cigar,Matyas,Leon,Michalewicz,CrossInTray,Hosaki,Langermann,Levy5,Mishra5,Alpine2,Hansen,Himmelblau,Chichinadze
-200.0,1.3838965267367376e-87,3.921051981109656e-103,1.2293039428479999e-53,1.5622750301371504e-25,6.21357462277737e-07,-1.801300770195587,-2.062611750279595,-2.3458107500391088,-5.162125782777183,-144.32496356478498,-1.0198295198288856,-6.117678115356496,-176.54171583752972,8.547831854912639e-05,-42.944268155011
-200.0,1.3838965267367376e-87,1.9454597035140244e-128,1.8784421282791533e-63,7.863494748419458e-29,5.5166311718932e-05,-1.8012996134994859,-2.0626118621892853,-2.3458077224396257,-5.162122257765888,-176.13691759181964,-1.0198295146129777,-6.129499058171624,-176.54001267337551,8.125261236890958e-06,-42.941268727939814
-200.0,1.3838965267367376e-87,6.363127878184084e-94,3.215075253620296e-45,2.2128741198131105e-32,8.8665921822082e-08,-1.8012602883049986,-2.062611722727555,-2.345807813021999,-5.162104257265156,-144.3249259340091,-1.0198295191848925,-6.129498296013017,-176.54097402433354,3.5336105755829965e-05,-42.942685940170996
-200.0,1.3838965267367376e-87,2.989792304312887e-125,4.4393062796380295e-52,9.186128155449154e-26,1.2497674193103181e-05,-1.801300517440788,-2.062611839445158,-2.3458079358867914,-5.16212351972942,-176.13714149266212,-1.0198294781479493,-6.12950324680356,-176.5396232886689,8.381118529913442e-05,-42.941925537343934
-200.0,1.3838965267367376e-87,9.626242140375489e-120,1.7897098088857965e-47,1.9621194079187096e-27,1.4104582300233113e-05,-1.8012883244433664,-2.062611776123167,-2.3458090981947888,-5.162118883815115,-176.13738562059308,-1.0198295198850464,-6.129503357330246,-176.53322044825157,4.165665506688059e-05,-42.937844735140246
-200.0,1.3838965267367376e-87,1.205278407473559e-97,2.379706728537289e-46,4.052626846386952e-33,1.929734622011644e-05,-1.801293998554093,-2.062611864213564,-2.3458115330239324,-5.16212170714826,-144.32498549253714,-1.0198295111967057,-6.129495673468485,-142.46863420134113,0.00013218223258274433,-42.926397737127004
-200.0,1.3838965267367376e-87,8.914437077053498e-135,4.524096329920115e-53,1.8977717834423475e-31,1.6435867085161464e-05,-1.8012569537004195,-2.0625883914339407,-2.3458087226601516,-5.1621252850050885,-176.1374473503403,-1.0198295186308017,-6.129496015106501,-176.5417638831076,0.00015065740985550997,-42.49716785509087
-200.0,1.3838965267367376e-87,1.0407346644048514e-115,7.6382951833245505e-53,2.0001057050676126e-26,1.192089402898296e-06,-1.801295101322338,-2.0626117766318384,-2.3458112091141725,-5.16209644595428,-176.13652341964715,-1.0198294828393537,-6.129483671653195,-176.53936124855184,1.3821707116143463e-05,-42.49717340810176
-200.0,1.3838965267367376e-87,5.397015733718404e-95,1.670890875772096e-55,8.21125278283192e-28,8.453006106531684e-06,-1.8012687648147097,-2.062611804473646,-2.34581134905156,-5.16208471443649,-176.13735855219494,-1.019829519331795,-6.129464962577853,-176.53956719779518,0.00016807659386098005,-42.497161694638635
-200.0,1.3838965267367376e-87,3.139287163212076e-91,3.1933776174707988e-55,6.8885765383843015e-34,3.3559890317971883e-06,-1.8012989685602987,-2.0626117398524726,-2.345807825137987,-5.162118575141473,-176.13748814385553,-1.019829476582304,-6.129449768818619,-176.53910395498036,0.03336738829579341,-42.944224051379145
-200.0,1.3838965267367376e-87,2.4803917869839684e-84,2.3063363651181334e-55,3.506581492249079e-29,1.6508384803492935e-05,-1.8012914130235185,-2.0626114970871576,-2.3458107128102808,-5.162118813359621,-176.13671473146314,-1.019829510765626,-6.129458347287567,-176.53798938272536,3.916599704520495e-06,-42.94434404023606
-200.0,1.3838965267367376e-87,2.983489745185342e-104,1.2575542375894191e-51,3.3040203239570654e-28,4.985662767884025e-06,-1.8012099664214631,-2.062611823691904,-2.345810927002985,-5.1620561332890915,-176.13755792051248,-1.0198295171193845,-6.110451184632761,-176.52645201916803,2.670371523890651e-05,-42.94403418933923
-200.0,1.3838965267367376e-87,5.65624016516154e-138,6.1193784739241765e-65,5.8571954732790915e-27,3.336222219313425e-06,-1.8012856622106752,-2.0626118430171063,-2.3458110222393382,-5.162107716651861,-103.56344310863062,-1.0198295198382679,-6.129380334374399,-174.9188414491197,0.00010189147609711002,-42.94437780985163
-200.0,1.3838965267367376e-87,1.5370797740961063e-107,2.6964512685110523e-50,1.2438937289591592e-25,9.443707950393176e-09,-1.8011370212444997,-2.0626117958756427,-2.3458088640476777,-5.162118578224348,-176.13631832837618,-1.0198295155553132,-6.12947725958792,-176.53631161363217,9.736335670690502e-05,-42.65457951574662
-200.0,1.3838965267367376e-87,6.292753750978133e-96,2.2574397133792684e-50,2.7084703099805905e-32,7.030890854934611e-05,-1.8012856105617514,-2.0626118185827598,-2.3458054477907537,-5.162122733184222,-176.13686875796813,-1.0198295199203609,-6.1294866101788505,-176.51781652760639,5.557075459279195e-06,-42.49717342058089
