Ackley2,Brent,ChungReynolds,Cigar,Matyas,Leon,Michalewicz,CrossInTray,Hosaki,Langermann,Levy5,Mishra5,Alpine2,Hansen,Himmelblau,Chichinadze
-199.99999676244033,1.3838965267367376e-87,2.705259977288018e-23,0.0043256544641111505,2.5692364575701064e-14,0.00030563992050011446,-1.801303410098465,-2.0626118708226886,-2.345811576101162,-5.16212615996258,-128.82903586013032,-1.0198295199309086,-6.129503891128932,-176.54179313669292,2.754625590273761e-12,-42.49717342349074
-199.9999971644316,1.3838965267367376e-87,8.464762522524689e-23,0.23229950107866476,7.323972435502494e-15,3.8026298016483923e-07,-1.8013034100980567,-2.0626118708227144,-2.3458115761012794,-5.162126159962146,-176.13757800138166,-1.0198295199309348,-6.129503891129961,-176.54179313661626,5.008751464220326e-13,-42.922819096495424
-199.99999919438437,1.3838965267367376e-87,6.090907213437736e-23,32.793879666200226,7.177035398479352e-15,2.9115630961074422e-05,-1.8013034100979817,-2.0626118708227152,-2.3458115761012914,-5.162126159954416,-104.86952507497945,-1.0198295199309433,-6.129503891129137,-176.5417931360664,1.6274843311355478e-13,-42.567653492415324
-199.9999958472341,1.3838965267367376e-87,6.037411694381765e-23,13.549951590124618,2.5862215510762055e-14,2.629750356433436e-06,-1.8013034100978516,-2.0626118708227312,-2.3458115761012874,-5.162126159960343,-176.13757800157512,-1.0198295199309428,-6.129503891130456,-176.54179313623416,3.971672468247875e-13,-42.93329082953683
-199.99999424602066,1.3838965267367376e-87,1.9128580652788768e-23,0.3665146274701671,1.3363878220883491e-15,0.0008424353800553949,-1.801303410098303,-2.0626118708227272,-2.345811576101167,-5.162126159962826,-176.13757800112623,-1.0198295199309424,-6.129503891130686,-145.47773740198497,5.5077046015595306e-14,-42.943265314171356
-199.99999451721783,1.3838965267367376e-87,4.448602908438353e-24,189.4179098832004,3.141103203272233e-16,1.329568729686891e-09,-1.8013034100984497,-2.0626118708227166,-2.345811576101274,-3.00003760055451,-144.32502595623845,-1.019829519930941,-6.129503891130653,-176.5417931367327,3.358690040778543e-12,-42.49717342349103
-199.9999966521093,1.3838965267367376e-87,2.5074153206975932e-23,342.40294074023717,1.953945984048871e-14,6.615513010985454e-07,-1.8013034100975502,-2.062611870822729,-2.345811576101283,-5.162126159962955,-144.525092617829,-1.019829519930943,-6.129503891130614,-176.54179313648467,1.2821026603390697e-12,-42.49717342345155
-199.9999932272234,1.3838965267367376e-87,4.0270012824755863e-22,0.80175897550849,2.9765144457671916e-14,8.424228885874793e-05,-1.8013034100970442,-2.0626118708227366,-2.3458115761012825,-5.1621261599629875,-135.22134561878286,-1.0198295199309348,-6.129503891130027,-176.54179313669664,2.356667098147609e-12,-42.497173423491006
-199.99999164944958,1.3838965267367376e-87,1.545978723697627e-26,0.003577549615868766,1.210727118073407e-14,1.3701777805738937e-06,-1.801303410098074,-2.062611870822729,-2.345811576101295,-5.162126159963381,-144.52509261784635,-1.0198295199309044,-6.129503891130372,-176.5417931364918,5.94367134017778e-13,-42.944386404075715
-199.99999321873878,1.3838965267367376e-87,9.342220039471912e-24,0.0003102127506318691,3.4770375666917633e-15,0.0020868106766587726,-1.8013034100985506,-2.0626118708227303,-2.3458115761012484,-5.162126159958887,-176.13757800140831,-1.0198295199309166,-6.129503891130402,-176.54179313649485,3.005922586114715e-13,-42.49717342348893
-199.99999619616716,1.3838965267367376e-87,1.262868208215588e-24,0.01677929059169311,8.875972102357964e-15,1.7331304881489212e-07,-1.8013034100983345,-2.062611870822734,-2.345811576101184,-5.162126159953282,-176.13757800138652,-1.019829519930943,-6.129503891130577,-176.54179313629638,2.1606919225626476e-14,-42.497173423484234
-199.9999960745155,1.3838965267367376e-87,6.630123972744832e-23,5.2218902651038015e-05,1.4260543896121708e-14,0.0006361136070298328,-1.8013034100985386,-2.0626118708227317,-2.34581157610118,-3.0000376005543554,-144.52509261748676,-1.0198295199309433,-6.129503891128828,-176.5417931367407,2.855618159538148e-13,-42.94369887142517
-199.99999616164405,1.3838965267367376e-87,3.304982702323957e-25,514.7114100382139,7.0189011249901325e-15,4.16801172086576e-05,-1.8013034100982366,-2.0626118708227272,-2.345811576101291,-5.162126159963849,-176.13757800158393,-1.0198295199309322,-6.129503891130434,-176.5417931365608,4.734031065957048e-13,-42.9415551276982
