Ackley2,Brent,ChungReynolds,Cigar,Matyas,Leon,Michalewicz,CrossInTray,Hosaki,Langermann,Levy5,Mishra5,Alpine2,Hansen,Himmelblau,Chichinadze
-200.0,1.3838965267367376e-87,1.87797415868223e-13,3.7489877920253647e-112,3.19752661238973e-08,0.012434008772823486,-1.592586644558582,-2.062606739815468,-2.3449001196979187,-2.999900997143962,-142.36225973929328,-0.8348251872471181,-6.129304160574565,-176.3763541685913,0.0011558060162790464,-42.931387203096826
-200.0,1.3838965267367376e-87,4.067967619209377e-240,8.903819349263314e-104,1.98867154748666e-08,2.4179440507221493e-05,-1.8012751174134154,-2.0626108586422145,-2.345750711203548,-5.162036947406966,-116.12265180889818,-1.0194814303358375,-6.128468966232077,-171.60066108698075,0.0013529074485673458,-42.49716903901919
-200.0,1.3838965267367376e-87,1.39819440071804e-143,9.351504479724035e-21,8.521739481291918e-05,0.007547445115064768,-1.8006904062775229,-2.060806358051219,-2.345790783095344,-2.9990279265631217,-144.10598839425444,-1.0196290606069012,-6.129295630400956,-173.40719069661617,0.18288771219912597,-42.93280098061936
-199.99999918156743,1.3838965267367376e-87,1.0711399669510207e-245,5.875201622091839e-29,1.1581734377807233e-06,1.4741282510870388e-05,-1.8011440266602987,-2.0626102267181423,-2.345753875357245,-5.15969581725865,-137.34543646342124,-0.13002936442513696,-6.129480313762294,-174.94099519179008,0.5097044006273905,-42.93970761731702
-199.9679476328743,1.3838965267367376e-87,4.546758552178373e-33,0.10428893940285501,4.3352760467876496e-08,0.018682422139076407,-1.8012156977015235,-2.0626092155329268,-2.3457453095387137,-5.162057018960891,-144.27557954129978,-1.0193607609619832,-6.128469406174105,-141.35828938269003,0.03384804010692174,-42.93935196813084
-199.9956507214797,1.3838965267367376e-87,1.0572797489509855e-302,7.191456214427826e-93,4.052628103684277e-07,4.485039665310696e-05,-1.8010135901074698,-2.0625958335356454,-2.3457651648860467,-5.162111638906374,-175.8469739437978,-0.40457934570505705,-6.128864893966779,-145.4764505162813,0.004882302608700434,-42.49717183811991
-199.92464181056425,1.3838965267367376e-87,3.6842858302357984e-243,2.986900649561291e-73,2.4142923146971045e-07,7.76063020589569e-05,-1.8011982919031322,-2.0626025656957077,-2.345755719262593,-5.159655196461455,-175.6840058010015,-0.6028657506607699,-6.129252431534567,-144.5446579332836,1.8987491019916275e-05,-42.94222039658573
-199.92044843496376,1.3838965267367376e-87,4.0857439396202663e-36,3.765582955077752e-73,1.953201149382304e-07,0.00019908202680113643,-1.800989669571996,-2.062336102971399,-2.3457912046609875,-5.161409411525849,-142.57688180874896,-1.0197657099679043,-6.129337962735235,-175.8522575277674,0.2242924875876442,-42.497170991035084
-199.99442131671037,1.3838965267367376e-87,3.8265567965495416e-23,1.943142666791957e-122,3.7584238639507987e-08,0.0005926418626778376,-1.7167026752795829,-2.061220223334591,-2.3457962356171214,-5.161748818116886,-141.19468561476558,-1.0198076805686171,-6.128211317766822,-175.8553862233517,0.0021230823545611596,-42.64803582165515
-199.9999986471098,1.3838965267367376e-87,1.3483011518502747e-273,4.016645666456591e-131,3.3239539495621135e-06,0.01315938749330204,-1.8012838095713641,-2.0623941499665,-2.345777859638475,-5.161238927389687,-144.02648167940742,-1.010022128826687,-6.129369906657606,-143.6096042345914,0.1838491468248967,-42.91760778951938
-199.9893290148645,1.3838965267367376e-87,1.4171350308858551e-63,1.1273942532230294e-45,1.6332128946643497e-08,0.013014612917196858,-1.8010610414655894,-2.062589255986268,-2.345773282446512,-5.161993995354505,-175.81623937314643,-1.0197814062700659,-6.129176205864489,-175.25196622960877,0.6882317054761643,-42.497144629893675
-199.99999999999997,1.3838965267367376e-87,1.3405511948644925e-204,3.920961013981479e-27,2.282462842121918e-06,0.012084279974477658,-1.8012367721572442,-2.0626074939255528,-2.345707620436312,-5.161973359223275,-26.547619145390673,-1.0198114593334837,-6.129394749292271,-176.3979828523729,0.0038420782714123636,-42.497108301667446
-200.0,1.3838965267367376e-87,5.744925587727709e-228,4.490368902427688e-103,1.3440632061243022e-07,0.0016461470947513835,-1.8012730928900766,-2.0625772349976654,-2.3457960565304314,-5.1554552977100165,-130.20745785122378,-0.40465926102510924,-6.129209232194813,-173.49279921356683,0.8068704949775528,-42.89453847824736
-200.0,1.3838965267367376e-87,1.5531258222159867e-06,6.468561613475194,1.7930986060769477e-12,0.009411109833708462,-1.8011756356945976,-2.0602074086702067,-2.345808611418855,-5.160950035871776,-144.30707518983724,-0.40352661166498793,-6.128953038074105,-174.88800536736392,0.019924102980938406,-42.94079940492521
-199.94188994128558,1.3838965267367376e-87,3.2842154143971964e-45,0.054256602390143176,6.02065549608076e-08,0.017501235029326292,-1.7998478189773235,-2.0626103846608856,-2.345775886008809,-5.161346069249659,-116.45256166063292,-0.06538974460526291,-6.129178633695742,-169.15548122673349,0.3968652113483946,-42.49716668875015
-199.99944738273098,1.3838965267367376e-87,2.1577696512648237e-68,1.6516373199403465,1.9642162773950432e-08,0.021966898197666902,-1.8011350401673059,-2.0625592520091285,-2.345773234804534,-5.161412643985574,-128.67179889795347,-1.0196713919941476,-6.128901771239961,-145.35046423809234,0.011353630292862835,-42.496504011301376
-199.90810876411263,1.3838965267367376e-87,5.653489398196921e-263,5.3996494284612e-60,7.037282948879286e-07,0.0011956447836990222,-0.9999999849993896,-2.0625850084209465,-2.3458072175911644,-5.161972266803407,-144.29286642829396,0.35599691157808927,-6.129436555832196,-145.45484813567637,0.1192303441442013,-42.74086706684788
-199.99999945438216,1.3838965267367376e-87,5.237686761824464e-258,2.9937021064724878e-83,3.4671989598315566e-07,0.006320489829036883,-1.8012192586198053,-2.0626002886475514,-2.3458010879425744,-3.2173120978544487,-143.91939825948523,-1.019789135981387,-6.128442243805362,-176.50235254580423,0.04715960713303776,-42.49717138489737
-199.9999983466332,1.3838965267367376e-87,1.9604337532667603e-247,9.879111295912509,4.73595260525885e-06,0.01591687981486486,-1.801235239825375,-2.06245499272884,-2.3458009068055334,-5.161072604235812,-144.10595142537827,-1.019672816659376,-6.129157309901911,-145.03568208776522,0.005640861682978747,-42.77895794981229
-199.99999989989976,1.3838965267367376e-87,6.883707648800016e-257,1.0730603268692278e-66,6.760554236051852e-06,3.284221290152807e-05,-1.800816526931901,-2.0625474087956404,-2.345742235762212,-5.1610096636928295,-175.62086834080546,-1.0197426330679813,-6.129384178079759,-168.9886306009071,0.0005916999571923855,-42.90264985837557
-200.0,1.3838965267367376e-87,1.4899833345243306e-06,3.164865179879631,3.413001599287537e-07,0.0077297072197259585,-1.801194759849428,-2.0625861855188266,-2.3457973065965114,-5.158834404533002,-144.25057340128276,-1.0195857196268314,-6.129018538588173,-176.1939084331693,0.11547378632573763,-42.497172510426715
-199.99999999881592,1.3838965267367376e-87,1.0084401584344686e-240,3.4586538209789485e-32,9.78594511342294e-07,0.0013232456214819094,-1.801255626359559,-2.0626080532865334,-2.3457963284295213,-5.16103995971391,-137.36260598498305,-0.7064891910617056,-6.12949676991654,-144.92709248501268,0.21207503375166317,-42.942983173943055
-199.89144079742132,1.3838965267367376e-87,3.96626287181503e-213,5.298780150124563e-40,3.3707134544425534e-10,1.217827409874792e-05,-0.9999999585175785,-2.062606360897662,-2.3458065663602867,-2.999500670986854,-175.9550554064158,-1.0197586147557376,-6.127085307568952,-173.387033315884,0.03431360706162947,-42.943684815149396
-199.99999999999977,1.3838965267367376e-87,7.436233769588948e-265,1.59967316330663e-130,1.1786568379816687e-07,0.0020157961447621014,-1.800430049941198,-2.0624192470637954,-2.3457783084586556,-5.161315206237571,-87.5505051218303,-0.21432563809995497,-6.127703926890374,-176.26077023826073,0.0036633907966195497,-42.91289559437106
-199.99578890986524,1.3838965267367376e-87,1.8858432068251307e-94,1.0419189558456615e-122,5.8850312061532015e-08,0.003689259405764333,-1.8008506191756353,-2.0609468175233934,-2.3457639537613777,-5.1619804579780455,-144.17032306387893,-1.0198294170013127,-6.1274227674982775,-173.3467993903352,0.6600548781410731,-42.94295095073186
