Ackley2,Brent,ChungReynolds,Cigar,Matyas,Leon,Michalewicz,CrossInTray,Hosaki,Langermann,Levy5,Mishra5,Alpine2,Hansen,Himmelblau,Chichinadze
-198.09298929234558,0.14179267023093628,0.2569296739481354,61052.27745154826,0.0020168338540748547,0.01440973256266334,-1.7720434594429069,-2.0593956217542617,-2.3041047088810322,-4.9913864545494375,-87.55692259459308,-0.8452130384799024,-5.794110721713223,-175.779873430969,1.1624423439050096,-42.47425322570836
-198.77252275236629,0.024604263447066985,0.8048728110399196,6844.878904812497,0.0035302287313185993,0.018697363427922116,-1.6618518703495153,-2.0499808372221775,-2.341570144711366,-4.838068621597539,-158.0635082360827,-1.0007754102308892,-5.921225353670715,-163.6402123733704,0.3187464711581143,-42.24511983301673
-199.2072628125812,1.1565680721777785,2.0276263583729444,11127.457575459852,0.004086082341816961,0.0020790167896152043,-1.7058320688137731,-2.0507475794190997,-2.3418755381590985,-5.051335853961363,-72.46325253359034,-0.9161885379358599,-6.103426427527534,-125.37407534919141,0.26959550434907986,-42.03496491826954
-198.7671782275642,0.27070347939893324,2.299139236208687,9378.999030234701,0.005147472527646274,0.009938531268941054,-1.787122195511244,-2.0598223853648765,-2.33940678133642,-4.499032427371469,-66.5596428366272,-0.9909386916721019,-6.119918795555799,-175.04724093429752,0.49717300607224457,-41.53569499279955
-198.63260831621233,0.23148971847007208,2.351610813129097,70334.85381608467,0.0002728635431150988,0.023506396748151484,-1.7331863702978048,-2.0624422410178336,-2.2699658309969903,-5.035774018027397,-76.80670376023292,-0.9499811264674768,-6.078703973858177,-126.18455247667649,0.07737054719071931,-42.496386087943606
-198.74757445297823,0.8604441643870573,0.20151374183391846,42524.429511647184,0.0017265021322486872,0.08598305755757735,-1.781331275370734,-2.059422203588249,-2.344576890831175,-4.760575256840841,-58.11773116872519,-0.9606113065333451,-5.990829381582923,-136.9570707379584,0.5582753732126036,-42.31560969565724
-198.6596688267072,1.0287125085410074,0.2157829926355638,2373.4058881296864,0.0019403503047159855,0.013801172161323084,-1.5628581246838618,-2.052705855149441,-2.3350761396366457,-4.793620700249836,-100.67566191828014,-1.0094943226436157,-5.980993867174293,-163.01454765888693,0.4858596262236792,-42.268199714288045
-199.28197809261385,1.0630579438498673,5.150257668849818,45925.60767915618,0.001314891369472964,0.11581192841342212,-1.7598978422864662,-2.0543989603724184,-2.322382433748247,-4.904866571715752,-153.64405689255167,-1.0181802639243462,-6.117120026093467,-144.66881038184167,1.51451740100306,-41.45555426060593
-198.2102247767717,1.3838965267367376e-87,3.0053853160147557,11372.085940012617,0.0005313435284525041,0.10865277457749288,-1.7750126858853719,-2.052961241982338,-2.3450229862419505,-5.052061593949783,-113.2067363137977,-0.9709124575308931,-6.061606237312917,-132.34865248712765,0.26163615891249953,-42.487749017159125
-198.6766184960599,1.3838965267367376e-87,1.4651373212439378,23152.311625316725,0.0007853487567691382,0.226471092449898,-1.3680555344429401,-2.058821584796099,-2.3420857699846125,-4.9506724291463495,-98.80132938230298,-0.9656258511567825,-5.900182266859329,-142.86197052574283,0.22462378564173852,-42.236874883794826
