Ackley2,Brent,ChungReynolds,Cigar,Matyas,Leon,Michalewicz,CrossInTray,Hosaki,Langermann,Levy5,Mishra5,Alpine2,Hansen,Himmelblau,Chichinadze
-199.9999999894889,1.3838965267367376e-87,1.880167697596076e-32,4.1104033215430676e-16,1.1992302828959755e-08,0.005884264707523033,-1.8013034100985534,-2.062597326977673,-2.3458115761013145,-5.162126159963973,-176.137577634352,-1.01913984176309,-6.129503891130689,-171.6834041422432,1.0867215038202293e-12,-42.94438701899099
-199.99999999811104,1.3838965267367376e-87,1.73377633190171e-35,6.906940724200664e-14,2.9252221930471313e-12,0.10641201643829828,-1.8013034100985537,-2.062545338046061,-2.345811576101315,-5.162126159963932,-175.26988491885518,-1.0198295199309433,-6.129503891130686,-173.9981942170962,3.4059772238860805e-13,-42.94438701899086
-199.99999999317725,1.3838965267367376e-87,3.26188316030396e-39,7.92591764983573e-15,8.125565904137354e-09,0.1855496893322747,-1.8013034100985534,-2.062611870741576,-2.3458115761013145,-5.162126159963979,-162.06649977765647,-1.0198295199309433,-6.129503891113257,-171.1903890631517,0.001786474757632825,-42.94438701899099
-199.99999997833953,1.3838965267367376e-87,1.6480617566504492e-31,4.9582014332122443e-14,8.726353373654042e-08,0.03132650427766762,-1.8013034100985532,-2.062573699629626,-2.3458115761013145,-5.162126159963983,-176.13757800032474,-1.0198295199309433,-6.129367778143006,-151.53479900428405,7.674343308229213e-13,-42.94438701899097
-199.99999999604736,1.3838965267367376e-87,2.209447097890163e-31,2.471231613135012e-15,2.979184331351621e-11,0.1366379365244268,-1.8013034100985532,-2.0626118708177863,-2.3458115761013145,-5.162126159963887,-176.1375780010576,-1.0198295199309433,-6.129503891130541,-176.2819286647891,8.81403381468709e-18,-42.94438701899099
-199.9999999985942,1.3838965267367376e-87,6.531991324596424e-38,1.1067875006434473e-14,0.0034092461710429137,0.013259795715680266,-1.8013034100985534,-2.0624693197035087,-2.345811576101315,-5.1621261599638135,-176.13757800108013,-1.0198295199309433,-6.129503891121258,-166.3990334195776,9.031483469192905e-05,-42.94438701899099
-199.99999999255587,1.3838965267367376e-87,5.627808100262316e-35,2.0212386054858343e-14,1.6448556812075731e-12,0.023748314278704896,-1.8013034100985534,-2.062608574315861,-2.345811576101315,-5.162126159962896,-176.1375767632702,-1.0198295199309433,-6.129503891130688,-165.0242202350996,4.782713420218504e-13,-42.94438701899098
-199.99999999214836,1.3838965267367376e-87,2.4216823009382914e-35,7.202594564758172e-14,2.0909889582803527e-10,0.043389641386291006,-1.8013034100985534,-2.0625884028764108,-2.3458115761013145,-5.162126159963981,-176.13757714010117,-1.0198295199309433,-6.111873403303113,-166.44375226903716,3.3854521250273066e-16,-42.94438701899099
-199.99999999522092,1.3838965267367376e-87,7.943116554935302e-39,1.9007049423125867e-13,5.48680576890763e-05,0.010681554948326672,-1.8013034100985534,-2.062611250249322,-2.345811576101315,-5.162126159963976,-176.1375780016294,-1.0198295199309433,-6.129503891130686,-168.58179267740235,0.0009039895690570415,-42.94438701899099
-199.99999999607158,1.3838965267367376e-87,1.373793676019975e-31,1.425940505175064e-15,2.1291655010848454e-05,0.26625247156776805,-1.8013034100985537,-2.0626118707195076,-2.345811576101315,-5.162126159962335,-176.1375007801436,-1.0198295199309433,-6.123371772752056,-167.46565667425614,0.0002740427671475232,-42.94438701899098
-199.99999999547356,1.3838965267367376e-87,1.9622770420998627e-37,7.124703637067433e-15,0.010864893810425713,0.028676427641608854,-1.8013034100985534,-2.0626092709034003,-2.345811576101315,-5.162126159963917,-176.13757800161676,-1.0198295199309433,-6.129503891130637,-142.67699107915016,0.018177660201793504,-42.94438701899098
-199.99999999683877,1.3838965267367376e-87,3.61517769019811e-36,4.310391590370703e-15,4.050111253562249e-11,0.031616252539455894,-1.8013034100985534,-2.06261187071842,-2.345811576101315,-5.162126159963982,-176.13757800161216,-1.0198295199309433,-6.129503891130689,-159.3396816296335,3.5427817640267224e-17,-42.94438701899097
-199.99999999799627,1.3838965267367376e-87,8.249199381978351e-35,4.529852614884831e-15,1.4605310564775249e-09,0.041462419007786466,-1.8013034100985534,-2.0626118708227397,-2.345811576101315,-5.162126159963967,-176.13757765187427,-1.0198295199309433,-6.129503891130687,-176.27662688989142,8.636904956468692e-11,-42.94438701899098
-199.9999999973062,1.3838965267367376e-87,2.5162213007037724e-36,1.0159742581108724e-14,0.0028214477777219332,0.13770973973809977,-1.8013034100985537,-2.0626118708040724,-2.345811576101315,-5.1621261599639805,-176.1375780015843,-1.0198295199309433,-6.129503891130681,-167.24803310181858,2.537830331625594e-13,-42.94438701899099
-199.99999997273045,1.3838965267367376e-87,3.2049720850863194e-37,3.8327415067072177e-14,5.0830554961671535e-08,0.07438545762258088,-1.8013034100985534,-2.0625578162027547,-2.345811576101315,-5.162126159963982,-176.13757800162136,-1.0198295199309433,-6.129503891130687,-173.2428674742817,1.6610397639283978e-12,-42.944387018990994
