Ackley2,Brent,ChungReynolds,Cigar,Matyas,Leon,Michalewicz,CrossInTray,Hosaki,Langermann,Levy5,Mishra5,Alpine2,Hansen,Himmelblau,Chichinadze
-199.99977338974148,1.3838965267367376e-87,2.117751098127587e-58,1.2653995609568242e-27,3.717958057148304e-38,2.414876520203086e-23,-1.8013034100985537,-2.062611853285627,-2.3458115761012763,-5.162126159963983,-176.1375780016289,-1.0100282276134493,-6.129503891130689,-176.5414696763242,1.4903285109160704e-17,-42.944387018435606
-199.99960464556645,1.3838965267367376e-87,9.818705082478497e-61,1.8155966378367814e-28,2.4812636852509647e-34,8.979314086082391e-05,-1.8013034100985537,-2.0626118549139365,-2.3458115761008207,-5.162126159963983,-176.13757800162944,-1.0198295199309433,-6.129503891130689,-176.54109170343068,3.90868700983122e-06,-42.944387018990994
-199.99999999995165,1.3838965267367376e-87,3.771569952506711e-63,6.369996506688157e-27,4.485567407839226e-35,6.934935040175496e-15,-1.8013034099263552,-2.062611843838831,-2.3458115760925558,-5.162126159963984,-176.13757800162944,-1.0198295199309433,-6.129503891130689,-176.53750393541003,1.4552708083993068e-07,-42.944387018990994
-199.99759791595565,1.3838965267367376e-87,3.423284960745115e-58,3.848803347363767e-28,5.84907848629159e-35,0.0011694253239632909,-1.8013034100985537,-2.062611850193332,-2.3458115629641587,-5.162126159963984,-176.13737756347356,-1.0198295199309433,-6.129503891130689,-176.54160250800277,4.906626752913357e-06,-42.944387018990994
-199.99963767080052,1.3838965267367376e-87,1.2604413633056988e-61,4.175781491066293e-28,4.655043137073363e-35,8.449652015109051e-17,-1.8013034100985537,-2.0626118597291203,-2.345811576101239,-5.162126159963984,-176.13757800162824,-1.0198295199309433,-6.1295037648878115,-176.5385267258737,1.0708051562084563e-06,-42.944387018990994
-200.0,1.3838965267367376e-87,8.177010903933159e-64,1.5616157596062768e-28,3.395891511379896e-34,1.232595164407831e-32,-1.8013034100934984,-2.0626118591690363,-2.3458115761013074,-5.162126159963984,-176.13757800162944,-1.0198295199309433,-6.129503890752636,-176.53839568244598,6.141751364305023e-15,-42.944387018990994
-199.99951827733838,1.3838965267367376e-87,7.904791607030305e-72,3.982929642250538e-29,1.856872372190348e-34,6.5381777900848985e-28,-1.8013034100693024,-2.062611854987404,-2.3458115761013154,-5.162126159963983,-176.1375641425049,-1.0198295199309433,-6.1295038877928905,-176.54153321304895,3.230534197047405e-06,-42.944387018990994
-199.99999942497664,1.3838965267367376e-87,1.70308515895753e-60,1.1933475681045308e-26,8.733588556123034e-36,1.3915224843363097e-24,-1.8013034100985537,-2.0626118693434163,-2.3458115761013154,-5.162126159963984,-176.13757800155236,-1.0198295199309433,-6.129503891130687,-176.54170317311133,3.061614096588464e-08,-42.94438056800881
-199.9999999082249,1.3838965267367376e-87,1.2424926917830713e-63,3.2762367679245694e-27,2.5342396934879726e-35,9.242964897338812e-26,-1.8013034099727663,-2.062611742118614,-2.345811576101315,-5.162126159963983,-176.13757800162932,-1.0198295199309433,-6.129503891130689,-176.5414024745696,1.4844307224128256e-06,-42.944387018990994
-199.99990411462653,1.3838965267367376e-87,9.551528671727897e-63,6.196841137966616e-27,9.437875386384723e-35,4.437342591868191e-31,-1.8013033992980003,-2.062611846864548,-2.345811576063463,-5.162126159963983,-176.13744413195596,-1.0198295199309433,-6.129503891130689,-176.54146161525705,7.439341862828566e-06,-42.944387018990994
-199.99999930689984,1.3838965267367376e-87,2.6083934956450088e-64,6.550298471456223e-27,1.993148202122117e-35,9.892520855306846e-25,-1.8013034100985537,-2.0626118166739267,-2.3458115761013154,-5.162126155485384,-176.1375780014654,-1.0198295199309433,-6.129503875206369,-176.5396075243768,2.0074821875537577e-22,-42.94385841486438
-199.99761391232406,1.3838965267367376e-87,1.125211217216713e-65,4.801739481761745e-27,4.835840045872618e-34,4.144046812356825e-08,-1.8013034100985537,-2.0626118529522133,-2.3458115760913505,-5.162126159963982,-176.13757800162944,-1.0198295199309433,-6.12950388162912,-176.54082951881512,2.180659167113312e-06,-42.944387018990994
-199.9975021112427,1.3838965267367376e-87,4.387710260757967e-63,1.3692798809658936e-27,7.089117098122149e-34,4.848684148887604e-10,-1.8013032421076995,-2.0626118394919106,-2.3458115761013154,-5.162126159963983,-176.13757800162915,-1.0198295199309433,-6.129503824331001,-176.54177382639085,1.5135407182819663e-22,-42.944387018990994
-200.0,1.3838965267367376e-87,1.9743934493596268e-29,8.046100469481285e-28,3.586231104669037e-34,4.2748236868458545e-26,-1.8013033902763897,-2.0626118624319227,-2.3458115761012577,-5.162126159963984,-176.13757800162944,-1.0198295199309433,-6.129503887677169,-176.53968553208,1.8002816101577623e-07,-42.497173423491034
-199.99999999999997,1.3838965267367376e-87,4.8145336756237836e-57,3.4921420858848204e-27,3.7009446937817664e-35,3.0714397144098064e-07,-1.8013034100985537,-2.0626118708227397,-2.3458115760984732,-5.162126159963984,-176.1375779975156,-1.0198295199309433,-6.129503891130687,-176.54132018848478,1.170611326713704e-07,-42.497173423491034
