trial_1,trial_2,trial_3,trial_4,trial_5
907.7844060887284,911.196609120015,907.7723331627319,917.614970186501,906.2963814458514
905.7500295831244,904.8702518770837,906.4035291126456,909.2975749981771,905.4116552078403
904.596480728886,904.8702518770837,906.2757076720222,907.601316512984,904.6055896653239
904.4284150535412,904.8702518770837,906.1268479316711,906.2280356004643,903.9489167194953
904.4267468136306,904.5311849581445,905.6892304495622,906.2280356004643,903.9489167194953
904.0658039576551,904.2566080694243,904.9314211862738,906.1396877431979,903.4245428474666
903.8678834160625,904.0052136531145,904.9099164492,905.7281671374177,903.4245428474666
903.6570518600256,904.0052136531145,904.7357136028795,905.2329918179952,902.9839894340342
903.4090833691588,903.9472404323825,904.4231410670691,905.1763471023626,902.7661738442652
903.1744495007689,903.3688476377775,903.8983201663385,904.7857815355758,902.6098040107843
902.6137593265678,903.3688476377775,903.4629152047231,904.4270125966202,902.5994454730372
902.6137593265678,903.3688476377775,903.462100713532,904.388973767205,902.2726254447596
902.5072656015328,903.3576134413001,903.4248081890959,904.110471628839,902.1497431674413
902.3831783179656,903.2061111182359,903.0923676660518,903.5353470880216,902.0468711003392
902.2024321858422,903.0900658537087,903.0923676660518,903.353016064093,901.9629213502886
902.0663704779925,902.9022392693311,902.8743697648446,903.3175466238404,901.9565167369825
902.0501093679508,902.7793754857881,902.7144681884873,903.1235463190606,901.7876815504583
901.9080284749015,902.7027647309225,902.7108187333106,903.0132674655955,901.7835255691375
901.7718215748416,902.5363814758697,902.657438110418,902.8762666093419,901.7489201158503
901.7542006327407,902.4944393637679,902.5477521270302,902.4716317801664,901.6999137780789
901.6893131066967,902.4944393637679,902.4849341514888,902.4069675127771,901.657229524939
901.5806765555392,902.316441426234,902.4355286642859,902.347075417955,901.6321354823723
901.5707419238227,902.1682093455621,902.3141273867225,902.2871411853286,901.5823031784503
901.5656585542805,902.168133417675,902.3141273867225,902.2377696705715,901.5602929236703
901.5567740238171,901.955693573892,902.2915648532983,902.2005042936188,901.509542728806
901.523993813605,901.9516906624057,902.2915648532983,902.0830940360921,901.4773363980328
901.5118891719502,901.9516906624057,902.2127984677992,902.041066160181,901.4402772151558
901.5106149503949,901.9141809780303,902.1900931280113,902.0331543127874,901.438531993469
901.497125447902,901.8947047845185,902.1900931280113,902.0331543127874,901.438531993469
901.461418927642,901.8498013567271,902.1900931280113,901.9688420880382,901.3920122890669
901.4294800439468,901.8337183939666,902.1471166992612,901.9688420880382,901.3511901416829
901.4294800439468,901.8337183939666,902.1471047503918,901.9683068022092,901.3378022933784
901.4294800439468,901.7587761191878,902.1471047503918,901.852867706506,901.3378022933784
901.4294800439468,901.7587761191878,902.1471047503918,901.8135599553242,901.3378022933784
901.4294800439468,901.7572272517621,902.1471047503918,901.8128431843004,901.3378022933784
901.429438787525,901.7566711650269,902.1471047503918,901.8128431843004,901.3226863773535
901.429438787525,901.7564284217983,902.147099617814,901.8064987039315,901.3226863773535
901.429438787525,901.7218603486691,902.147099617814,901.8045212488032,901.3219455724419
901.429438787525,901.7185135371524,902.1470937872768,901.7719937828954,901.3199656029922
901.429438787525,901.7173986928284,902.1470937872768,901.7716401368866,901.3199656029922
901.429438787525,901.7173986928284,902.1470937872768,901.7716401368866,901.3199473026507
901.4294314024714,901.7173986928284,902.1470930161553,901.771559049738,901.2920787997508
901.4292858449123,901.7173986928284,902.1470930161553,901.771559049738,901.283305226355
901.4292858449123,901.7173986928284,902.1147397222826,901.771559049738,901.283305226355
901.4292858449123,901.7173986928284,902.1042822988792,901.771559049738,901.2383179627302
901.4292858449123,901.7173815045819,902.1042822988792,901.7715229818147,901.2383179627302
901.4292825470284,901.7173815045819,902.1042442979644,901.7715229818147,901.2369245861687
901.4291768654184,901.7173788788542,902.0775814949322,901.7715229818147,901.2366338663295
901.3753173857149,901.7173788788542,902.0647303089831,901.7715229818147,901.2279233308933
901.375240994638,901.6662009182512,902.0647140127816,901.7715229818147,901.2279233308933
901.3745021389276,901.6661952547998,902.0204332853046,901.7715229818147,901.2279233308933
901.3745021389276,901.666165371807,902.0193968685292,901.7553097202068,901.2259686240071
901.3745021389276,901.666165371807,902.0189851676123,901.7088360295952,901.225844105233
901.3745021389276,901.666165371807,902.018879143313,901.7088311992075,901.2255981516832
901.3744966656187,901.666165371807,902.0187886622458,901.7088311992075,901.2255981516832
901.3744911346537,901.666165371807,902.0187222028293,901.7088311992075,901.2038760212505
901.3744617456716,901.665564396409,902.0187222028293,901.7088134645213,901.1954434596598
901.3744557011657,901.665564396409,902.0187083303525,901.7088087985471,901.1954434596598
901.3744557011657,901.6654060808106,902.0187083303525,901.7088087985471,901.1953955078385
901.3744557011657,901.6653742504291,902.01853971174,901.7088087985471,901.1754884076623
901.3744557011657,901.6653742504291,902.0185318395387,901.7088050633222,901.1748816547893
901.3744557011657,901.6653565689427,902.0184885528356,901.7088050633222,901.1748445167055
901.3744557011657,901.665342538423,902.0184303504016,901.7088050633222,901.1748445167055
901.3744557011657,901.6653176298878,902.0184283161319,901.7088047797283,901.1748445167055
901.3744550403228,901.6652811557377,902.0184283161319,901.6760793394606,901.1748445167055
901.3744550403228,901.6652811557377,902.018392548388,901.6702578409793,901.1748445167055
901.3744493375057,901.6652354290567,901.9779670946674,901.6701237636753,901.1468414047706
901.3744493375057,901.6652329871952,901.9778522095522,901.6698911607363,901.1429273274159
901.3744464495959,901.6652329871952,901.9778522095522,901.6698561558554,901.136972861954
901.3744464495959,901.6652329871952,901.9778491072302,901.6698561558554,901.1357879579099
901.3744387630431,901.6652329871952,901.9777818236772,901.6698058224254,901.1357879579099
901.3744387630431,901.6652246518998,901.9777818236772,901.6697927840406,901.1357879579099
901.3744377193404,901.6652246518998,901.9777348619618,901.6697897501524,901.1357879579099
901.3556511397612,901.6652152167054,901.9776942389458,901.6697897501524,901.13556659305
901.349702630323,901.665214294116,901.9776878978855,901.6697803396105,901.13556659305
901.3496999934695,901.6573379826605,901.9776395304405,901.6697781188462,901.1353360205927
901.3496999934695,901.6426485047434,901.9776395304405,901.6697781188462,901.1353360205927
901.3496966001488,901.6426485047434,901.9776395304405,901.6697774866763,901.1353186927707
901.3496882470764,901.6426485047434,901.9776207041044,901.6697774866763,901.1352737281219
901.3495352622183,901.6426485047434,901.9776207041044,901.6697774866763,901.1105731219501
901.3495316120612,901.6426073949681,901.9776185565694,901.6697774866763,901.1073984120017
901.3495300725951,901.6425886655466,901.977064506351,901.6617852906762,901.1072678433102
901.3495300725951,901.6425667788714,901.9641941181036,901.6436540365244,901.1072445659653
901.3495300725951,901.6425618082245,901.9641941181036,901.6436540365244,901.1072445659653
901.3495222937295,901.6425618082245,901.9641941181036,901.6436540365244,901.1071289435524
901.3495136770769,901.6425494376125,901.9641941181036,901.6436540365244,901.1070737285589
901.3495069750523,901.6425494376125,901.9641563257317,901.6436540365244,901.1070737285589
901.3495060170244,901.6425494376125,901.9641362909167,901.6435435242659,901.1070713535121
901.3495050285408,901.6425430286456,901.963971144997,901.6432011484208,901.1070307710811
901.3495032416947,901.6425430286456,901.9639641557286,901.6431735266112,901.1070307710811
901.349502568567,901.6425430286456,901.963907418062,901.6431735266112,901.1070307710811
901.3495020914795,901.6425430286456,901.963907418062,901.6431735266112,901.1070297875996
901.3495020914795,901.6425430286456,901.9638994650164,901.6431735266112,901.1070297875996
901.3495020914795,901.6425406495566,901.963883855047,901.6431714656001,901.1070244640786
901.3495020914795,901.6425406495566,901.9638766718688,901.6431714656001,901.107018227962
901.3495016769238,901.6425382609242,901.9638766718688,901.6431587199191,901.107018227962
901.3495016769238,901.6425370862494,901.9638725140039,901.6431559471187,901.0727222337351
901.3495010265973,901.6425341696868,901.9638619105704,901.6383704682836,901.070686764648
901.3495005490211,901.6425341696868,901.9638619105704,901.636950086394,901.070686764648
901.3494968279851,901.6425341696868,901.963860406995,901.6368213255523,901.0706090718414
901.3494968279851,901.6425341696868,901.963860406995,901.6368160048729,901.0706090718414
901.3494959163552,901.6277422604478,901.9485865976719,901.6368009643279,901.0657030787928
901.3494959163552,901.6201855245331,901.9412604322116,901.6368009643279,901.0589082841053
901.3494952384654,901.6186172384816,901.9412604322116,901.6270194586647,901.0582428087882
901.3494947631904,901.6186172384816,901.9412604322116,901.626606714723,901.0582387114952
901.3494945213273,901.6173897161368,901.9411867064138,901.625401231727,901.0582387114952
